70 3454.48 0 1680 7 240
93.22 31.92 62.16 41.18 63.42 53.09 79.4 59.62 80.16 8.86 90.91 29.24 41.53 62.65 59.78 25.32 15.98 64.27 53.16 71.12 27.29 5.12 90.51 76.52 64.13 97.57 58.44 20.06 27.14 73.87 42.36 57.58 61.92 18.91 38.24 42.13 74.22 6.05 25.08 24.98 50.89 59.24 13.04 9.07 80.48 20.61 16.34 64.39 68.93 96.23 19.97 38.88 74.4 74.57 60.9 20.2 29.54 43.31 76.52 16.92 80.22 82.63 9.78 65.01 58.34 82.19 3.3 13.36 27.38 31.88 
32.5 21.4 73.4 84.03 61.95 38.77 46.87 52.26 20.43 87.23 88.73 78.55 13.03 24.43 79.02 20.31 50.35 72.61 57.62 75.35 38.18 51.09 84.23 84.6 31.35 53.66 53.69 69.21 29.98 28.93 33.94 30.86 23.05 45.67 80.07 85.72 64.38 74.86 14.42 32.75 60.11 16.43 87.56 44.65 32.28 57.04 15.14 57.81 60.02 67.66 16.67 35.0 63.71 40.72 11.02 69.24 62.74 25.51 59.95 28.28 33.69 33.98 42.89 76.72 13.34 82.75 79.86 79.24 74.28 19.14 
9 3 6 4 6 5 8 6 8 1 9 3 4 6 6 3 2 6 5 7 3 1 9 7 6 9 6 2 3 7 4 6 6 2 4 4 7 1 3 3 5 6 2 1 8 2 2 6 7 9 2 4 7 7 6 2 3 4 7 2 8 8 1 6 6 8 1 2 3 3 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 
1 3 2 1 2 3 2 2 2 3 1 3 1 2 2 3 2 2 3 2 3 3 1 2 2 1 2 2 3 2 1 2 2 2 1 1 2 3 3 3 3 2 2 3 2 2 2 2 2 1 2 1 2 2 2 2 3 1 2 2 2 2 3 2 2 2 3 2 3 3 
1 3 3 1 3 3 1 3 1 3 1 3 1 3 3 3 1 3 3 2 3 3 1 2 3 1 3 1 3 2 1 3 3 1 1 1 2 3 3 3 3 3 1 3 1 1 1 3 2 1 1 1 2 2 3 1 3 1 2 1 1 1 3 3 3 1 3 1 3 3 
2 4 6 6 9 9 6 10 6 4 6 6 1 9 2 10 2 2 1 1 7 5 4 1 8 7 5 9 7 4 2 7 1 1 9 1 4 2 10 8 2 7 7 7 7 1 1 8 7 10 1 4 7 3 1 1 7 3 2 10 5 4 8 2 8 2 5 6 6 10 
4839.57 4519.04 4077.32 4098.88 3936.32 4034.61 3591.23 4411.18 4054.12 4477.08 3618.17 3566.34 3498.07 4113.75 4841.78 3286.17 4840.27 4842.09 3628.89 3502.37 3771.34 3486.52 4524.32 3469.57 3941.32 3669.14 3296.75 4518.96 3596.6 4509.27 4843.66 3608.24 3623.02 3517.11 4567.14 3551.94 4488.3 4838.63 4604.35 3959.65 4843.69 3479.35 3517.05 3401.69 3374.41 3505.6 3599.24 4386.6 3511.44 3825.24 3597.36 4457.18 3845.85 4592.57 3569.64 3631.69 3618.84 4574.04 4838.1 3732.9 3260.53 4528.02 4138.97 4839.69 3675.57 4841.59 3488.1 3706.18 3942.89 3255.63 
0.61 0.7 0.23 0.25 0.83 0.72 0.21 0.95 0.19 0.59 0.19 0.23 0.47 0.43 0.58 0.96 0.67 0.72 0.26 0.34 0.4 0.15 0.37 0.12 0.74 0.42 0.5 0.46 0.47 0.58 0.59 0.53 0.29 0.37 0.76 0.32 0.24 0.73 0.96 0.72 0.53 0.4 0.46 0.41 0.53 0.41 0.28 0.71 0.38 0.98 0.4 0.52 0.51 0.38 0.5 0.07 0.37 0.31 0.52 0.96 0.45 0.33 0.75 0.62 0.76 0.56 0.36 0.26 0.19 0.98 
0.7 0.67 0.62 1.0 0.62 0.57 0.86 0.66 0.78 0.93 1.0 0.63 0.75 0.88 0.6 0.68 0.97 0.81 0.88 0.77 0.99 0.75 0.57 0.86 0.83 0.74 0.66 0.69 1.0 1.0 0.92 0.85 1.0 0.51 0.91 0.72 0.67 0.72 0.82 1.0 0.91 0.82 0.55 0.95 0.97 1.0 0.79 0.86 0.63 0.81 0.78 0.83 0.75 0.62 0.76 0.85 0.92 0.98 0.66 0.7 0.9 0.8 0.53 0.83 1.0 1.0 0.71 0.65 1.0 0.88 
0.86 0.56 0.64 0.52 0.68 0.66 0.79 0.61 1.0 1.0 0.98 1.0 0.66 0.66 0.76 0.94 0.59 0.9 0.5 0.96 0.59 1.0 0.72 0.77 0.75 0.86 0.59 1.0 0.55 0.61 1.0 0.65 0.56 0.91 0.53 0.76 0.89 1.0 0.65 0.91 1.0 0.83 0.91 0.99 0.85 0.95 0.57 0.93 1.0 0.95 0.5 0.52 1.0 1.0 0.78 0.7 0.54 0.91 0.74 0.62 0.57 0.86 0.95 0.88 0.85 1.0 0.55 0.55 0.7 0.84 
0.61 0.89 1.0 0.98 0.97 0.63 0.76 0.8 0.88 1.0 0.58 0.96 0.53 0.62 0.89 0.65 0.92 0.95 0.63 1.0 1.0 0.75 0.88 0.67 1.0 0.61 0.53 0.81 0.92 0.74 0.94 0.88 0.91 0.69 1.0 1.0 0.96 0.93 0.72 1.0 1.0 0.8 0.95 0.64 0.57 1.0 0.83 0.7 0.57 1.0 1.0 0.93 0.66 1.0 0.64 1.0 0.56 0.57 1.0 0.77 0.93 0.94 1.0 0.91 0.6 0.81 0.95 0.92 0.78 1.0 
0.88 1.0 0.68 0.85 0.74 1.0 1.0 0.8 0.87 0.61 0.62 0.56 0.83 0.93 0.56 0.78 1.0 0.81 1.0 1.0 1.0 0.71 0.65 0.65 0.88 0.79 0.93 0.83 0.78 0.83 0.77 0.94 0.65 1.0 0.89 0.79 0.58 0.54 1.0 1.0 0.86 0.92 0.7 0.74 0.66 0.86 0.86 0.76 0.88 0.62 0.53 0.52 0.89 0.91 0.62 0.89 0.64 0.84 1.0 0.83 1.0 0.93 1.0 0.72 0.84 1.0 0.88 0.8 0.79 1.0 
0.53 0.76 0.58 0.53 0.91 1.0 0.56 0.6 0.88 0.68 0.6 0.62 0.98 1.0 0.82 0.57 0.62 0.7 0.89 0.62 0.57 0.82 0.83 0.77 0.91 0.99 0.76 0.89 1.0 0.66 1.0 0.55 0.87 1.0 0.56 0.76 1.0 0.62 0.55 0.74 0.78 0.82 0.5 0.9 0.59 0.52 0.77 1.0 0.91 0.87 0.53 0.75 0.75 0.51 0.57 0.6 0.88 0.99 1.0 1.0 0.58 0.51 0.51 1.0 0.84 0.83 1.0 0.81 0.52 0.72 
0.17 0.25 0.16 0.23 0.27 0.24 0.29 0.15 0.52 0.39 0.21 0.21 0.22 0.33 0.19 0.19 0.32 0.39 0.25 0.46 0.33 0.32 0.19 0.22 0.5 0.3 0.14 0.41 0.39 0.24 0.67 0.25 0.29 0.32 0.24 0.33 0.33 0.23 0.21 0.67 0.61 0.41 0.17 0.41 0.18 0.42 0.25 0.42 0.29 0.42 0.11 0.16 0.33 0.29 0.13 0.32 0.16 0.42 0.49 0.28 0.28 0.3 0.26 0.48 0.36 0.67 0.33 0.21 0.23 0.53 
1331.23 976.42 883.27 1302.86 2751.3 2469.31 914.23 1676.05 941.1 1222.08 1019.54 1206.67 1365.52 1862.61 1441.04 1317.33 2046.75 1436.14 1682.56 1839.84 1375.35 526.63 866.41 1349.69 2193.6 990.92 805.05 2006.64 990.41 1120.54 1524.73 898.35 1412.63 1529.5 2310.46 1384.13 745.44 1491.12 1160.88 2367.39 1313.97 984.37 1005.03 875.87 1400.07 1683.97 1535.81 2736.95 888.18 1146.77 1152.79 1268.06 1371.85 951.43 1396.52 1247.36 999.05 979.16 1426.92 1274.73 706.48 923.26 2358.75 1402.16 2293.19 1460.18 704.46 1225.77 1048.97 1472.29 
205.57 232.78 174.02 211.15 799.95 536.81 243.05 224.3 470.96 483.61 205.21 212.29 324.52 615.47 273.84 232.14 626.72 539.22 366.76 946.5 494.74 186.36 170.07 309.93 974.66 315.09 96.29 718.31 420.56 304.51 1073.62 222.85 381.05 516.44 645.52 444.05 256.84 323.88 268.45 1508.55 776.77 414.81 190.43 378.28 293.54 764.45 374.1 1130.52 292.77 444.8 138.6 217.96 469.4 224.22 189.48 458.2 174.17 387.3 619.7 375.5 206.71 191.3 647.42 728.93 813.24 953.35 224.68 218.04 218.06 798.59 
6156.13 4382.11 3916.35 6014.31 13256.49 11846.54 4071.13 7880.26 4205.52 5610.42 4597.7 5533.37 6327.62 8813.06 6705.19 6086.67 9733.75 6680.71 7912.8 8699.2 6376.75 2133.14 3832.05 6248.47 10468.0 4454.58 3525.27 9533.2 4452.04 5102.7 7123.67 3991.75 6563.13 7147.52 11052.31 6420.65 3227.19 6955.58 5304.4 11336.96 6069.85 4421.87 4525.16 3879.33 6500.37 7919.85 7179.06 13184.75 3940.88 5233.86 5263.93 5840.28 6359.26 4257.16 6482.62 5736.78 4495.27 4395.79 6634.6 5873.66 3032.4 4116.28 11293.73 6510.82 10965.96 6800.88 3022.29 5628.87 4744.85 6861.43 
527.87 663.89 370.12 555.75 3499.75 2184.03 715.27 621.5 1854.8 1918.05 526.07 561.45 1122.61 2577.35 869.2 660.72 2633.6 2196.09 1333.82 4232.48 1973.68 431.8 350.35 1049.63 4373.3 1075.47 -18.53 3091.54 1602.78 1022.55 4868.09 614.27 1405.25 2082.2 2727.59 1720.23 784.2 1119.39 842.23 7042.77 3383.83 1574.07 452.15 1391.4 967.71 3322.27 1370.52 5152.61 963.84 1723.98 193.0 589.78 1846.98 621.11 447.4 1791.0 370.86 1436.51 2598.49 1377.52 533.55 456.49 2737.08 3144.65 3566.21 4266.76 623.42 590.21 590.31 3492.93 
96.79 180.76 122.32 81.98 118.09 161.38 107.74 132.34 121.62 179.08 72.36 142.65 69.96 123.41 145.25 131.45 145.21 145.26 145.16 105.07 150.85 139.46 90.49 104.09 118.24 73.38 98.9 135.57 143.86 135.28 96.87 108.25 108.69 105.51 91.34 71.04 134.65 193.55 184.17 158.39 193.75 104.38 105.51 136.07 101.23 105.17 107.98 131.6 105.34 76.5 107.92 89.14 115.38 137.78 107.09 108.95 144.75 91.48 145.14 111.99 97.82 135.84 165.56 145.19 110.27 145.25 139.52 111.19 157.72 130.23 
13 38 23 11 22 34 20 25 23 38 10 30 9 23 27 28 27 27 31 20 32 29 12 19 22 10 18 25 30 25 13 20 20 20 13 10 25 41 39 33 41 19 20 29 19 20 20 25 20 10 20 12 21 26 20 20 31 13 27 21 18 25 35 27 21 27 29 21 33 27 
6 20 30 62 158 69 156 60 184 162 48 32 185 191 181 219 88 96 142 187 176 84 72 92 195 217 108 204 150 54 86 120 113 194 227 221 72 175 196 237 173 127 121 43 118 82 130 195 119 117 189 213 98 114 150 7 177 100 238 31 229 203 193 48 133 80 50 238 123 49 
157 44 200 98 240 99 240 224 221 240 240 196 240 240 240 240 240 228 240 240 240 229 96 240 240 240 164 240 225 240 240 156 194 240 240 240 240 240 240 240 240 214 240 240 240 201 240 240 162 240 240 240 160 240 212 234 240 240 240 226 240 240 240 149 240 186 80 240 147 187 
5
0.0 0.0 0.0 0.0 0.0 
100.0 0.0 0.0 0.0 100.0 
0 14 14 14 0 16 12 9 6 10 11 13 10 16 2 13 5 13 14 9 11 7 9 9 10 9 7 13 11 13 15 10 5 10 14 11 12 14 8 6 6 11 3 12 10 9 14 2 8 15 6 12 10 11 14 12 10 11 13 15 5 6 12 12 10 14 15 8 9 14 11 2 3 5 12 
14 0 0 0 14 14 5 13 13 12 9 13 11 11 12 18 11 6 9 14 4 7 13 11 14 6 7 17 16 10 15 11 10 5 11 7 9 9 7 12 13 14 10 4 5 11 8 12 6 12 8 3 12 13 16 3 7 13 12 8 10 9 7 13 4 12 12 6 14 8 16 11 11 11 5 
14 0 0 0 14 14 5 13 13 12 9 13 11 11 12 18 11 6 9 14 4 7 13 11 14 6 7 17 16 10 15 11 10 5 11 7 9 9 7 12 13 14 10 4 5 11 8 12 6 12 8 3 12 13 16 3 7 13 12 8 10 9 7 13 4 12 12 6 14 8 16 11 11 11 5 
14 0 0 0 14 14 5 13 13 12 9 13 11 11 12 18 11 6 9 14 4 7 13 11 14 6 7 17 16 10 15 11 10 5 11 7 9 9 7 12 13 14 10 4 5 11 8 12 6 12 8 3 12 13 16 3 7 13 12 8 10 9 7 13 4 12 12 6 14 8 16 11 11 11 5 
0 14 14 14 0 16 12 9 6 10 11 13 10 16 2 13 5 13 14 9 11 7 9 9 10 9 7 13 11 13 15 10 5 10 14 11 12 14 8 6 6 11 3 12 10 9 14 2 8 15 6 12 10 11 14 12 10 11 13 15 5 6 12 12 10 14 15 8 9 14 11 2 3 5 12 
16 14 14 14 16 0 8 7 10 5 5 2 5 2 14 8 11 7 4 8 9 11 7 6 6 9 12 7 7 4 3 5 11 9 2 7 5 4 10 10 10 5 13 10 9 7 5 13 12 1 10 11 5 5 5 10 7 5 2 5 11 10 7 4 10 1 1 12 7 5 7 14 13 11 8 
12 5 5 5 12 8 0 8 9 7 3 7 5 6 9 12 8 1 4 9 0 4 8 5 9 2 5 12 11 4 10 5 7 1 6 2 3 4 3 8 9 8 8 1 1 6 3 9 4 7 5 2 6 7 11 1 2 8 6 4 7 5 1 8 2 7 7 4 9 3 11 9 8 7 0 
9 13 13 13 9 7 8 0 3 1 5 4 3 7 7 4 4 9 6 0 9 7 0 2 1 7 8 4 2 6 5 2 6 7 6 6 6 7 7 3 3 2 8 9 7 2 8 7 8 6 6 10 2 2 4 10 6 2 4 8 6 4 7 2 9 6 6 8 0 8 3 8 7 4 8 
6 13 13 13 6 10 9 3 0 4 6 7 5 10 4 7 1 10 9 2 9 6 3 4 4 6 6 7 5 8 9 4 3 7 9 7 7 9 6 0 0 5 5 10 7 3 9 4 7 9 4 10 5 5 8 10 7 5 7 10 3 3 8 6 8 9 9 7 3 10 5 5 4 2 9 
10 12 12 12 10 5 7 1 4 0 3 3 1 6 8 5 5 7 5 2 8 6 1 1 2 6 8 5 3 4 5 1 6 6 4 5 4 5 6 4 4 1 8 8 6 1 6 8 8 4 6 9 0 0 4 8 5 1 3 7 6 4 5 1 8 4 4 8 2 6 4 8 7 5 7 
11 9 9 9 11 5 3 5 6 3 0 3 2 4 9 8 6 4 2 5 4 5 5 2 5 3 7 8 7 1 6 2 6 3 3 1 1 2 4 6 6 4 8 5 4 3 3 9 6 4 5 6 3 3 7 5 2 4 3 4 6 4 2 4 5 3 4 6 5 3 7 9 8 6 4 
13 13 13 13 13 2 7 4 7 3 3 0 2 3 11 6 8 7 3 5 8 9 4 4 4 7 10 5 5 3 2 3 9 7 2 5 3 4 8 7 7 2 11 9 8 4 5 11 10 2 8 10 2 2 3 9 6 2 1 5 9 7 5 1 9 1 1 9 4 5 5 11 10 8 7 
10 11 11 11 10 5 5 3 5 1 2 2 0 5 8 6 5 6 3 3 6 6 2 1 3 5 7 6 5 3 5 0 6 5 3 3 3 4 5 5 5 2 8 7 5 1 5 8 7 4 5 8 1 1 5 7 3 2 2 5 6 4 4 2 6 3 4 7 3 5 5 8 7 5 6 
16 11 11 11 16 2 6 7 10 6 4 3 5 0 13 9 11 5 2 8 7 10 7 6 7 7 11 9 9 2 5 5 11 7 1 5 3 2 9 10 10 6 13 7 8 7 3 13 10 1 9 9 5 5 7 8 6 6 3 3 11 9 5 5 9 1 1 10 8 3 8 13 12 10 6 
2 12 12 12 2 14 9 7 4 8 9 11 8 13 0 11 3 11 11 7 9 5 8 7 9 7 5 11 9 11 13 8 3 8 12 8 10 11 6 4 4 9 1 10 8 7 12 0 6 12 4 10 8 9 12 10 8 9 11 13 3 4 10 10 8 12 12 6 8 12 10 1 1 3 10 
13 18 18 18 13 8 12 4 7 5 8 6 6 9 11 0 8 12 10 4 13 12 4 6 3 11 13 0 2 9 5 6 10 12 8 10 9 10 11 7 6 4 12 14 12 7 11 11 13 8 11 14 5 5 3 14 10 4 7 11 10 9 11 4 13 8 7 13 4 11 1 12 11 9 13 
5 11 11 11 5 11 8 4 1 5 6 8 5 11 3 8 0 9 9 4 8 4 5 4 6 5 5 8 6 8 10 5 1 6 9 6 7 9 4 1 2 6 3 9 6 4 9 2 5 9 3 9 5 6 9 8 6 6 8 10 1 2 7 7 7 9 9 5 5 10 7 3 2 0 8 
13 6 6 6 13 7 1 9 10 7 4 7 6 5 11 12 9 0 3 9 2 6 9 6 9 4 7 12 11 4 9 6 8 3 5 2 3 3 5 9 10 8 10 2 3 6 2 11 6 6 6 3 7 7 11 3 3 8 6 2 8 7 1 8 4 6 6 6 9 2 11 10 10 8 1 
14 9 9 9 14 4 4 6 9 5 2 3 3 2 11 10 9 3 0 7 5 7 6 4 7 5 9 9 8 1 6 4 8 5 1 3 1 0 6 8 9 5 10 5 5 5 1 11 8 2 7 6 4 5 7 6 3 5 2 1 8 7 2 5 6 2 3 7 7 1 8 11 10 8 4 
9 14 14 14 9 8 9 0 2 2 5 5 3 8 7 4 4 9 7 0 9 7 1 3 1 7 8 4 2 6 6 3 5 8 7 6 6 8 7 3 2 2 7 10 8 2 8 6 8 7 6 11 3 3 5 10 6 3 5 9 5 4 7 3 9 7 7 8 0 9 3 8 6 4 9 
11 4 4 4 11 9 0 9 9 8 4 8 6 7 9 13 8 2 5 9 0 4 9 6 10 2 5 13 11 5 11 6 7 1 7 3 4 5 3 8 9 9 8 0 1 6 4 9 4 8 5 1 7 8 12 0 2 9 7 5 7 6 2 9 1 8 8 3 9 4 12 9 8 7 0 
7 7 7 7 7 11 4 7 6 6 5 9 6 10 5 12 4 6 7 7 4 0 7 5 8 2 1 11 9 7 11 6 2 3 8 4 6 7 0 5 6 8 3 5 2 5 7 5 1 9 1 5 6 7 11 4 3 8 8 8 2 2 5 8 3 9 9 1 7 8 10 4 4 3 5 
9 13 13 13 9 7 8 0 3 1 5 4 2 7 8 4 5 9 6 1 9 7 0 2 1 7 8 4 2 5 5 2 6 8 6 6 6 7 7 3 3 1 8 10 7 2 8 7 8 6 6 10 2 1 4 10 6 1 4 8 6 5 7 2 9 6 6 8 0 8 2 8 7 5 8 
9 11 11 11 9 6 5 2 4 1 2 4 1 6 7 6 4 6 4 3 6 5 2 0 3 4 6 6 5 4 6 0 5 5 5 3 3 5 5 3 4 3 7 7 5 0 5 7 6 5 4 8 1 2 6 7 3 3 3 6 4 3 4 3 6 5 5 6 3 6 5 7 6 4 6 
10 14 14 14 10 6 9 1 4 2 5 4 3 7 9 3 6 9 7 1 10 8 1 3 0 8 10 3 1 6 4 3 7 9 6 7 6 7 8 4 4 1 9 10 8 3 8 8 9 6 7 11 2 2 3 11 7 1 4 9 7 6 8 2 10 6 6 9 0 9 1 9 8 6 9 
9 6 6 6 9 9 2 7 6 6 3 7 5 7 7 11 5 4 5 7 2 2 7 4 8 0 3 11 9 5 10 4 4 1 6 2 4 5 1 6 7 7 6 3 0 4 5 7 2 7 2 3 5 6 10 3 1 7 6 6 4 3 2 7 2 7 7 2 7 5 10 6 6 5 2 
7 7 7 7 7 12 5 8 6 8 7 10 7 11 5 13 5 7 9 8 5 1 8 6 10 3 0 13 11 8 13 7 3 4 10 5 8 9 2 6 7 10 3 5 3 6 9 5 1 11 2 5 8 9 13 5 5 10 10 9 3 3 6 10 3 11 11 1 9 9 11 4 4 4 5 
13 17 17 17 13 7 12 4 7 5 8 5 6 9 11 0 8 12 9 4 13 11 4 6 3 11 13 0 1 8 4 6 10 11 8 9 8 9 11 7 6 3 12 13 11 6 10 11 12 7 10 14 5 4 2 13 10 3 6 11 10 9 10 4 13 7 7 12 3 11 1 12 11 9 12 
11 16 16 16 11 7 11 2 5 3 7 5 5 9 9 2 6 11 8 2 11 9 2 5 1 9 11 1 0 7 5 5 8 10 7 8 8 9 9 5 4 2 10 12 10 5 10 9 11 7 8 13 4 3 3 12 8 2 6 10 8 7 9 3 11 7 7 11 1 10 0 10 9 7 11 
13 10 10 10 13 4 4 6 8 4 1 3 3 2 11 9 8 4 1 6 5 7 5 4 6 5 8 8 7 0 5 3 8 5 1 3 0 1 6 7 8 4 10 6 5 4 2 10 8 2 7 7 3 4 6 6 3 4 2 2 8 6 3 4 6 2 2 7 6 2 7 11 9 8 4 
15 15 15 15 15 3 10 5 9 5 6 2 5 5 13 5 10 9 6 6 11 11 5 6 4 10 13 4 5 5 0 5 11 10 4 8 6 6 11 9 9 3 13 11 10 6 7 13 12 3 11 12 4 4 2 12 8 3 3 8 11 9 8 3 12 3 3 12 5 8 4 13 12 10 10 
10 11 11 11 10 5 5 2 4 1 2 3 0 5 8 6 5 6 4 3 6 6 2 0 3 4 7 6 5 3 5 0 5 5 4 3 3 4 5 4 5 2 8 7 5 1 5 8 7 4 5 8 1 1 5 7 3 2 2 6 5 4 4 2 6 4 4 7 3 5 5 8 7 5 6 
5 10 10 10 5 11 7 6 3 6 6 9 6 11 3 10 1 8 8 5 7 2 6 5 7 4 3 10 8 8 11 5 0 5 9 5 7 8 3 3 3 7 2 7 5 4 9 2 3 10 1 7 6 7 10 7 5 7 8 10 0 1 7 8 5 9 10 4 6 9 9 2 1 1 7 
10 5 5 5 10 9 1 7 7 6 3 7 5 7 8 12 6 3 5 8 1 3 8 5 9 1 4 11 10 5 10 5 5 0 6 2 4 5 2 7 8 8 7 2 0 5 4 8 3 7 3 2 6 7 11 2 1 8 6 5 5 4 2 8 1 7 7 3 8 5 10 7 7 6 1 
14 11 11 11 14 2 6 6 9 4 3 2 3 1 12 8 9 5 1 7 7 8 6 5 6 6 10 8 7 1 4 4 9 6 0 4 2 1 8 8 9 5 11 7 7 5 2 12 9 1 8 8 4 4 6 7 5 4 1 3 9 7 4 4 8 1 1 9 6 3 7 12 11 9 6 
11 7 7 7 11 7 2 6 7 5 1 5 3 5 8 10 6 2 3 6 3 4 6 3 7 2 5 9 8 3 8 3 5 2 4 0 2 3 3 6 7 6 7 3 2 3 3 8 4 5 4 4 4 5 9 4 0 6 4 4 5 4 1 6 3 5 5 4 6 3 8 8 7 6 2 
12 9 9 9 12 5 3 6 7 4 1 3 3 3 10 9 7 3 1 6 4 6 6 3 6 4 8 8 8 0 6 3 7 4 2 2 0 1 5 7 8 5 9 5 4 4 2 10 7 3 6 6 3 4 7 5 2 5 2 2 7 6 2 4 5 3 3 7 6 2 8 10 9 7 4 
