40 2776.39 0 1680 1 1680
26.31 38.99 27.16 58.93 29.6 79.25 25.57 39.24 67.89 62.42 92.68 37.03 29.17 7.02 93.15 26.56 29.08 82.83 46.06 14.57 71.96 61.99 3.0 73.1 13.0 96.94 3.56 34.65 45.72 86.87 1.68 46.28 46.84 95.66 81.7 59.62 34.64 4.49 26.04 59.64 
49.22 36.07 78.9 16.39 40.32 54.75 75.25 45.99 46.97 62.38 23.43 29.45 44.85 44.03 66.55 79.73 37.98 57.52 85.12 72.43 40.4 12.02 41.0 12.28 21.83 56.27 87.68 85.71 14.45 19.65 27.63 48.25 72.79 41.15 85.56 40.09 43.31 74.92 56.21 48.47 
3 4 3 6 3 8 3 4 7 6 9 4 3 1 9 3 3 8 5 2 7 6 1 7 2 9 1 4 5 8 1 5 5 9 8 6 4 1 3 6 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
3 2 3 2 3 1 3 2 3 2 2 2 3 3 2 3 3 1 1 3 3 2 3 3 3 2 3 2 1 1 3 1 1 2 1 2 2 3 3 2 
1 2 1 3 1 1 1 2 1 3 1 2 1 1 1 1 1 1 1 3 1 3 1 1 3 1 1 2 1 1 1 1 1 1 1 3 2 1 1 3 
9 1 9 5 6 9 2 2 3 9 5 5 10 2 1 7 8 1 2 3 2 3 8 6 7 8 7 4 5 3 7 3 1 5 7 6 7 8 6 10 
3860.89 4844.38 4679.01 3584.54 4935.19 4605.8 4764.04 4682.03 3993.13 4133.66 4018.77 3882.39 4767.97 4711.74 3853.04 3791.54 3654.66 4599.49 4717.67 4195.1 4671.42 4044.72 4513.42 4826.25 4065.49 3907.47 3863.11 4197.12 3855.03 3832.96 4314.81 4439.04 3958.91 3713.13 3650.29 4395.36 3795.54 4501.91 4535.31 4740.99 
0.6 0.29 0.34 0.46 0.9 0.57 0.4 0.31 0.5 0.61 0.48 0.6 0.91 0.37 0.5 0.34 0.5 0.21 0.38 0.53 0.29 0.53 0.46 0.93 0.32 0.49 0.33 0.84 0.64 0.55 0.32 0.47 0.32 0.58 0.31 0.92 0.31 0.44 0.93 0.9 
0.66 0.84 0.83 0.96 0.79 0.71 0.59 0.89 0.85 0.87 0.83 1.0 1.0 0.98 0.99 0.61 0.93 0.55 1.0 1.0 0.83 0.85 0.95 1.0 0.86 0.84 0.62 0.71 0.59 0.92 0.72 0.7 0.66 0.98 0.73 0.89 0.67 0.97 1.0 1.0 
0.78 0.75 0.63 0.92 0.53 1.0 0.68 0.77 0.85 0.92 0.81 0.99 0.71 0.94 0.63 0.68 0.97 0.62 0.96 0.94 0.78 1.0 1.0 0.88 1.0 0.89 0.87 0.65 0.84 0.73 0.71 0.66 0.61 0.8 0.9 0.82 0.85 0.68 1.0 0.55 
0.69 1.0 0.57 0.94 0.8 1.0 1.0 0.79 0.76 1.0 1.0 0.93 0.81 0.82 0.59 1.0 0.52 0.73 0.55 0.52 1.0 1.0 0.79 0.96 0.86 1.0 0.86 0.65 0.96 0.52 0.76 1.0 0.94 0.51 0.8 0.54 0.77 1.0 1.0 0.78 
1.0 0.52 0.88 0.97 0.53 0.95 0.76 0.59 0.71 0.52 0.67 0.98 0.53 0.8 0.89 0.73 0.87 0.54 1.0 1.0 0.73 0.94 0.75 1.0 0.77 0.69 0.75 1.0 1.0 0.9 0.77 0.87 0.53 1.0 1.0 1.0 0.94 0.69 0.56 0.97 
0.72 0.87 1.0 1.0 0.68 0.89 0.89 0.66 1.0 0.88 0.74 0.93 0.71 0.88 0.85 0.95 0.6 0.6 0.9 0.67 0.68 0.57 0.5 0.73 0.98 0.77 0.7 0.71 0.65 0.74 0.92 0.93 0.69 0.98 0.51 0.93 0.5 0.57 0.78 0.99 
0.25 0.28 0.26 0.81 0.12 0.6 0.27 0.21 0.39 0.37 0.34 0.85 0.22 0.53 0.28 0.29 0.24 0.08 0.47 0.32 0.32 0.46 0.28 0.61 0.55 0.4 0.25 0.21 0.31 0.23 0.27 0.38 0.14 0.39 0.27 0.36 0.21 0.26 0.44 0.42 
1309.04 765.92 1239.6 1355.95 1456.9 1270.01 844.45 724.96 1255.12 1235.37 801.77 1422.99 2022.79 739.47 917.87 904.12 1582.37 928.48 943.72 1209.95 869.03 1125.54 1261.77 1380.25 864.87 1314.4 835.45 903.15 1335.53 1057.04 918.69 1317.05 928.45 1061.33 725.78 1481.29 825.07 1507.6 1786.17 1765.93 
243.16 219.73 294.43 1093.99 196.73 760.76 194.42 186.56 486.03 440.97 282.33 1211.59 371.45 421.62 237.55 266.44 395.88 80.9 430.9 406.23 292.22 470.03 322.18 839.56 481.29 487.03 185.68 176.08 402.64 264.36 273.05 543.43 143.85 406.65 189.74 568.14 171.77 369.62 769.99 715.74 
6045.21 3329.58 5698.0 6279.73 6784.48 5850.04 3722.25 3124.79 5775.62 5676.87 3508.85 6614.95 9613.95 3197.34 4089.36 4020.59 7411.84 4142.41 4218.59 5549.76 3845.13 5127.72 5808.85 6401.27 3824.33 6072.02 3677.24 4015.74 6177.65 4785.19 4093.43 6085.27 4142.26 4806.63 3128.91 6906.43 3625.36 7038.0 8430.84 8329.66 
715.8 598.65 972.17 4969.94 483.64 3303.78 472.11 432.82 1930.15 1704.84 911.63 5557.96 1357.25 1608.12 687.75 832.21 1479.42 -95.49 1654.51 1531.16 961.12 1850.13 1110.91 3697.79 1906.45 1935.17 428.38 380.4 1513.19 821.81 865.26 2217.16 219.24 1533.27 448.7 2340.69 358.84 1348.09 3349.97 3078.69 
154.44 145.33 187.16 107.54 197.41 92.12 190.56 140.46 159.73 124.01 120.56 116.47 190.72 188.47 115.59 151.66 146.19 91.99 94.35 167.8 186.86 121.34 180.54 193.05 162.62 117.22 154.52 125.91 77.1 76.66 172.59 88.78 79.18 111.39 73.01 131.86 113.87 180.08 181.41 142.23 
231 193 280 143 296 92 285 187 239 165 160 155 286 282 154 227 219 91 94 251 280 161 270 289 243 156 231 167 77 76 258 88 79 148 73 175 151 270 272 189 
1148 496 941 1321 1056 1024 1324 984 1185 1273 907 443 874 1658 405 444 727 1461 653 1452 1431 1431 1492 60 1093 484 940 680 1424 76 1626 256 847 304 1591 770 1475 1182 1607 95 
1680 1221 1680 1680 1224 1680 1680 1680 1680 1441 1680 770 1680 1680 1527 1566 1680 1680 1680 1680 1680 1680 1680 1660 1420 1209 1108 1680 1680 1437 1680 1617 1680 1506 1680 1017 1680 1680 1680 1058 
2
0.0 0.0 
0.0 0.0 
0 0 55 53 83 61 50 96 79 60 82 88 95 47 53 44 114 84 47 100 96 73 82 63 41 74 25 112 87 92 47 89 27 66 86 104 118 71 55 75 61 76 
0 0 55 53 83 61 50 96 79 60 82 88 95 47 53 44 114 84 47 100 96 73 82 63 41 74 25 112 87 92 47 89 27 66 86 104 118 71 55 75 61 76 
55 55 0 18 29 46 9 53 26 13 41 38 71 22 5 19 69 30 11 57 40 26 46 51 24 59 30 70 44 37 39 67 32 19 31 69 66 34 10 33 6 33 
53 53 18 0 44 28 10 44 41 9 30 35 55 6 13 32 62 45 10 48 49 43 33 33 36 41 29 61 62 49 22 50 38 14 37 56 65 21 8 51 23 24 
83 83 29 44 0 70 38 57 3 35 51 38 85 50 34 40 67 1 40 59 19 14 59 75 44 80 58 73 25 10 67 84 57 36 20 78 54 50 36 23 22 44 
61 61 46 28 70 0 37 43 67 35 31 46 34 25 41 58 60 71 36 47 69 71 27 5 61 14 46 55 90 73 13 28 58 34 57 44 72 23 36 79 51 32 
50 50 9 10 38 37 0 51 35 11 38 39 65 13 4 22 68 39 2 55 47 35 42 43 26 51 24 69 54 45 30 60 30 18 36 66 68 30 5 42 16 31 
96 96 53 44 57 43 51 0 57 40 13 18 34 49 51 73 18 58 52 4 44 67 16 46 77 42 73 17 82 54 52 35 82 33 37 21 30 24 46 77 53 20 
79 79 26 41 3 67 35 57 0 32 50 39 84 47 30 36 68 4 37 59 22 11 58 72 41 78 54 73 25 13 64 82 53 34 21 77 57 48 33 21 19 43 
60 60 13 9 35 35 11 40 32 0 28 28 58 16 10 32 57 36 12 45 39 36 33 40 36 47 35 58 54 39 32 54 41 7 27 56 58 21 5 45 16 20 
82 82 41 30 51 31 38 13 50 28 0 16 34 35 38 60 31 52 39 18 43 59 7 35 65 35 60 30 76 51 39 33 68 21 33 28 40 10 33 69 42 8 
88 88 38 35 38 46 39 18 39 28 16 0 49 41 37 58 31 39 41 20 28 48 23 50 63 51 63 35 64 36 50 49 69 21 18 39 30 22 33 59 36 14 
95 95 71 55 85 34 65 34 84 58 34 49 0 55 67 88 43 86 65 35 77 92 26 32 91 22 79 33 109 85 47 6 91 52 67 17 63 37 61 102 74 41 
47 47 22 6 50 25 13 49 47 16 35 41 55 0 17 33 67 51 11 53 56 48 36 30 35 39 25 65 67 56 17 50 35 20 44 59 71 24 14 55 28 29 
53 53 5 13 34 41 4 51 30 10 38 37 67 17 0 22 67 34 6 55 43 31 43 46 26 54 28 68 49 41 34 62 32 17 33 66 66 30 5 38 11 30 
44 44 19 32 40 58 22 73 36 32 60 58 88 33 22 0 89 40 22 77 56 29 65 63 5 73 22 90 43 50 48 83 17 39 49 88 85 52 27 30 22 52 
114 114 69 62 67 60 68 18 68 57 31 31 43 67 67 89 0 67 70 13 50 78 33 62 93 57 91 10 92 61 70 47 99 50 46 25 22 42 62 89 67 38 
84 84 30 45 1 71 39 58 4 36 52 39 86 51 34 40 67 0 41 60 20 14 60 76 45 81 59 74 24 10 68 85 57 37 21 79 55 51 37 22 23 45 
47 47 11 10 40 36 2 52 37 12 39 41 65 11 6 22 70 41 0 57 50 37 42 41 26 50 22 70 55 48 28 60 29 20 39 66 70 30 7 44 18 32 
100 100 57 48 59 47 55 4 59 45 18 20 35 53 55 77 13 60 57 0 45 69 20 50 81 46 78 14 84 55 56 38 86 37 39 20 28 29 50 80 56 24 
96 96 40 49 19 69 47 44 22 39 43 28 77 56 43 56 50 20 50 45 0 33 51 74 61 77 71 58 42 11 70 77 72 36 12 66 35 47 43 42 35 39 
73 73 26 43 14 71 35 67 11 36 59 48 92 48 31 29 78 14 37 69 33 0 65 76 33 83 50 83 18 24 65 89 46 39 32 86 68 55 35 10 19 51 
82 82 46 33 59 27 42 16 58 33 7 23 26 36 43 65 33 60 42 20 51 65 0 30 68 28 61 29 83 58 36 25 71 26 40 23 46 12 37 75 48 14 
63 63 51 33 75 5 43 46 72 40 35 50 32 30 46 63 62 76 41 50 74 76 30 0 65 11 49 56 95 78 16 26 62 39 62 44 76 28 41 85 56 36 
41 41 24 36 44 61 26 77 41 36 65 63 91 35 26 5 93 45 26 81 61 33 68 65 0 75 21 95 46 54 50 86 13 43 54 92 90 56 31 33 27 57 
74 74 59 41 80 14 51 42 78 47 35 51 22 39 54 73 57 81 50 46 77 83 28 11 75 0 60 50 102 82 27 15 73 44 65 36 73 30 49 92 64 38 
25 25 30 29 58 46 24 73 54 35 60 63 79 25 28 22 91 59 22 78 71 50 61 49 21 60 0 90 66 67 33 73 12 42 61 84 93 50 30 53 36 53 
112 112 70 61 73 55 69 17 73 58 30 35 33 65 68 90 10 74 70 14 58 83 29 56 95 50 90 0 98 68 66 37 99 51 52 15 33 40 63 94 70 38 
87 87 44 62 25 90 54 82 25 54 76 64 109 67 49 43 92 24 55 84 42 18 83 95 46 102 66 98 0 31 84 107 60 58 45 103 78 73 54 12 38 68 
92 92 37 49 10 73 45 54 13 39 51 36 85 56 41 50 61 10 48 55 11 24 58 78 54 82 67 68 31 0 72 84 66 39 17 75 47 52 42 32 30 44 
47 47 39 22 67 13 30 52 64 32 39 50 47 17 34 48 70 68 28 56 70 65 36 16 50 27 33 66 84 72 0 41 45 33 58 56 79 29 30 73 46 36 
89 89 67 50 84 28 60 35 82 54 33 49 6 50 62 83 47 85 60 38 77 89 25 26 86 15 73 37 107 84 41 0 85 49 66 23 66 34 57 99 70 39 
27 27 32 38 57 58 30 82 53 41 68 69 91 35 32 17 99 57 29 86 72 46 71 62 13 73 12 99 60 66 45 85 0 49 63 94 98 59 36 47 37 61 
66 66 19 14 36 34 18 33 34 7 21 21 52 20 17 39 50 37 20 37 36 39 26 39 43 44 42 51 58 39 33 49 49 0 24 49 51 15 12 49 21 13 
86 86 31 37 20 57 36 37 21 27 33 18 67 44 33 49 46 21 39 39 12 32 40 62 54 65 61 52 45 17 58 66 63 24 0 58 37 35 31 42 26 27 
104 104 69 56 78 44 66 21 77 56 28 39 17 59 66 88 25 79 66 20 66 86 23 44 92 36 84 15 103 75 56 23 94 49 58 0 46 36 61 97 71 36 
118 118 66 65 54 72 68 30 57 58 40 30 63 71 66 85 22 55 70 28 35 68 46 76 90 73 93 33 78 47 79 66 98 51 37 46 0 50 63 77 62 43 
71 71 34 21 50 23 30 24 48 21 10 22 37 24 30 52 42 51 30 29 47 55 12 28 56 30 50 40 73 52 29 34 59 15 35 36 50 0 25 65 37 8 
55 55 10 8 36 36 5 46 33 5 33 33 61 14 5 27 62 37 7 50 43 35 37 41 31 49 30 63 54 42 30 57 36 12 31 61 63 25 0 43 15 25 
75 75 33 51 23 79 42 77 21 45 69 59 102 55 38 30 89 22 44 80 42 10 75 85 33 92 53 94 12 32 73 99 47 49 42 97 77 65 43 0 28 61 
61 61 6 23 22 51 16 53 19 16 42 36 74 28 11 22 67 23 18 56 35 19 48 56 27 64 36 70 38 30 46 70 37 21 26 71 62 37 15 28 0 34 
76 76 33 24 44 32 31 20 43 20 8 14 41 29 30 52 38 45 32 24 39 51 14 36 57 38 53 38 68 44 36 39 61 13 27 36 43 8 25 61 34 0 
