40 1575.62 0 1680 14 120
96.75 6.52 60.06 37.31 81.65 68.55 51.33 29.94 73.93 98.41 51.42 61.53 86.54 52.7 49.47 84.13 53.35 49.52 53.07 2.19 16.75 60.71 42.71 84.32 29.3 83.19 86.73 81.87 61.17 24.8 48.13 84.3 16.5 64.08 35.09 13.06 43.04 59.56 18.34 3.17 
30.27 64.89 75.3 11.78 73.89 63.97 78.06 42.16 18.33 52.74 73.46 54.53 63.19 50.14 11.92 27.03 26.54 70.43 86.94 49.06 16.16 79.2 52.28 41.66 34.07 30.22 25.21 74.14 43.52 58.07 45.14 68.16 61.83 60.61 21.79 26.64 46.74 74.02 68.35 14.37 
9 1 6 4 8 7 5 3 7 9 5 6 8 5 5 8 5 5 5 1 2 6 4 8 3 8 8 8 6 3 5 8 2 6 4 2 4 6 2 1 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
1 1 2 3 1 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 2 3 1 2 1 1 1 2 2 1 1 1 2 3 1 3 2 1 1 
1 2 3 2 3 3 1 1 3 1 1 3 3 1 1 3 1 1 1 2 1 3 2 3 1 3 3 3 3 1 1 3 1 3 2 1 2 3 1 2 
10 10 9 1 7 5 3 1 6 5 9 5 3 6 1 1 8 8 4 1 8 7 1 7 9 4 1 1 7 6 10 2 1 4 2 3 5 10 1 3 
4238.87 4236.5 3520.23 3878.99 4109.03 4335.45 3561.8 3819.85 4150.93 4171.51 3564.0 4092.35 3618.68 4295.74 3702.8 3589.37 3384.72 3558.12 4225.9 4043.77 3841.22 3814.51 3545.37 4076.43 3567.37 4243.06 3650.41 3704.3 4059.84 4529.16 4236.06 4377.86 3871.67 4269.92 4515.23 3447.85 4455.09 4235.88 3662.53 4156.65 
0.22 0.18 0.23 0.11 0.58 0.66 0.62 0.12 0.46 0.63 0.24 0.59 0.59 0.76 0.03 0.13 0.89 0.35 0.48 0.11 0.77 0.6 0.12 0.71 0.18 0.56 0.06 0.08 0.73 0.8 0.38 0.39 0.12 0.55 0.69 0.71 0.6 0.45 0.04 0.47 
1.0 1.0 1.0 0.56 0.75 0.78 0.83 1.0 0.71 0.68 0.83 1.0 0.61 0.62 0.92 0.86 0.8 0.83 0.88 0.52 0.63 0.85 1.0 0.61 1.0 1.0 0.96 0.72 0.74 0.53 0.85 0.53 1.0 0.5 0.84 0.99 0.56 1.0 0.76 0.75 
0.89 0.8 0.75 0.94 0.97 0.86 0.8 0.81 0.68 0.61 1.0 0.59 0.59 1.0 0.81 0.66 1.0 0.95 0.66 0.98 0.68 0.74 0.93 0.95 0.63 0.56 0.69 0.51 0.76 0.7 0.96 0.79 0.63 0.61 1.0 1.0 0.83 0.57 0.66 1.0 
1.0 0.67 1.0 1.0 1.0 0.65 0.6 0.51 0.87 0.73 0.78 1.0 0.8 0.84 0.7 0.65 1.0 1.0 0.69 0.76 0.9 0.54 0.84 0.51 0.93 1.0 0.74 0.67 0.93 0.98 0.92 0.54 0.97 0.78 0.68 1.0 1.0 0.6 0.88 0.91 
1.0 0.64 0.92 0.72 0.65 0.78 0.53 0.55 1.0 0.93 0.62 0.9 1.0 0.51 0.66 0.88 0.98 0.73 0.74 0.73 0.68 0.67 0.8 0.94 0.68 0.98 1.0 0.92 0.85 0.97 1.0 0.8 0.8 0.9 1.0 0.51 0.59 0.71 0.52 0.55 
0.87 0.88 0.58 0.72 0.96 0.62 0.87 0.68 0.67 1.0 0.95 0.66 1.0 0.57 0.68 1.0 0.59 0.61 0.85 0.8 0.69 0.98 0.8 0.78 1.0 1.0 0.56 0.95 0.88 0.66 0.92 0.9 1.0 0.78 0.59 1.0 0.57 0.55 0.69 1.0 
0.77 0.3 0.41 0.28 0.45 0.21 0.18 0.15 0.28 0.28 0.38 0.35 0.29 0.15 0.24 0.33 0.47 0.35 0.25 0.23 0.18 0.22 0.5 0.22 0.4 0.55 0.28 0.22 0.39 0.23 0.69 0.16 0.48 0.17 0.33 0.5 0.16 0.13 0.16 0.38 
763.28 941.73 504.98 312.67 2104.47 847.94 1000.22 313.68 610.23 889.97 500.16 1180.09 1256.12 699.22 297.52 348.52 1615.58 1180.27 1548.65 431.59 1593.85 1987.61 399.98 2209.59 453.4 1449.18 363.52 481.06 1965.51 590.24 1059.63 1551.72 445.09 1592.86 2781.18 1152.69 1008.23 1684.42 341.91 1247.54 
594.65 246.65 181.29 84.07 1007.88 148.82 161.07 45.11 190.24 266.43 205.91 394.44 272.23 98.57 67.07 123.07 800.46 393.23 452.23 113.94 289.89 542.57 183.76 579.44 190.43 707.61 120.92 112.9 729.39 140.11 703.03 274.82 225.68 294.54 827.51 595.63 141.15 199.06 52.58 387.26 
3316.41 4208.67 2024.89 1063.35 10022.37 3739.7 4501.11 1068.38 2551.15 3949.87 2000.82 5400.43 5780.6 2996.11 987.62 1242.58 7577.92 5401.37 7243.24 1657.95 7469.24 9438.07 1499.92 10547.93 1767.01 6745.9 1317.59 1905.28 9327.54 2451.22 4798.13 7258.62 1725.44 7464.3 13405.91 5263.46 4541.15 7922.1 1209.53 5737.71 
2473.24 733.27 406.46 -79.66 4539.42 244.08 305.37 -274.44 451.21 832.16 529.57 1472.22 861.16 -7.15 -164.67 115.37 3502.32 1466.16 1761.15 69.71 949.44 2212.85 418.82 2397.2 452.14 3038.06 104.59 64.5 3146.94 200.54 3015.17 874.08 628.41 972.69 3637.56 2478.17 205.74 495.29 -237.11 1436.28 
84.78 84.73 105.61 155.16 82.18 130.06 71.24 114.6 124.53 83.43 71.28 122.77 72.37 85.91 74.06 71.79 67.69 71.16 84.52 80.88 76.82 114.44 141.81 81.53 107.02 84.86 73.01 74.09 121.8 135.87 84.72 87.56 77.43 128.1 180.61 68.96 178.2 127.08 73.25 83.13 
6 6 10 16 5 12 5 10 11 5 5 11 5 6 5 5 4 5 6 5 5 10 15 5 10 6 5 5 11 12 6 6 5 12 19 4 19 12 5 5 
108 24 70 67 32 33 109 89 39 22 86 15 93 56 32 88 72 111 51 50 54 81 9 56 76 26 64 84 27 116 82 112 84 94 100 54 53 16 65 92 
120 120 87 120 44 114 120 118 120 102 120 84 120 90 73 120 107 120 68 120 112 120 61 120 94 120 104 107 84 120 117 120 120 120 120 120 105 79 117 120 
10
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 100.0 0.0 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
7 0 7 7 7 7 7 0 0 7 8 2 4 6 6 5 3 4 7 7 4 5 6 5 7 7 6 4 3 3 6 4 4 7 5 7 8 6 5 3 5 6 2 5 6 5 4 4 2 6 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
7 0 7 7 7 7 7 0 0 7 8 2 4 6 6 5 3 4 7 7 4 5 6 5 7 7 6 4 3 3 6 4 4 7 5 7 8 6 5 3 5 6 2 5 6 5 4 4 2 6 
7 0 7 7 7 7 7 0 0 7 8 2 4 6 6 5 3 4 7 7 4 5 6 5 7 7 6 4 3 3 6 4 4 7 5 7 8 6 5 3 5 6 2 5 6 5 4 4 2 6 
0 7 0 0 0 0 0 7 7 0 7 4 6 2 7 6 6 3 5 7 6 5 7 5 3 6 4 6 7 3 1 7 4 6 3 6 6 7 5 4 4 7 4 6 2 2 4 6 5 1 
7 8 7 7 7 7 7 8 8 7 0 6 4 4 3 3 4 4 1 1 4 3 2 3 3 0 3 4 5 6 5 4 4 1 4 0 0 3 2 5 3 2 6 3 4 5 4 4 6 6 
4 2 4 4 4 4 4 2 2 4 6 0 3 4 5 4 3 2 5 6 3 3 5 3 4 6 4 3 3 1 3 4 2 5 2 6 6 5 4 1 3 5 0 4 3 2 2 3 0 3 
6 4 6 6 6 6 6 4 4 6 4 3 0 4 1 1 0 3 4 3 0 1 2 1 4 3 3 0 0 4 5 0 2 2 3 3 4 1 2 2 2 1 3 1 4 4 2 0 3 5 
2 6 2 2 2 2 2 6 6 2 4 4 4 0 5 4 4 2 2 5 4 3 5 2 0 3 1 4 5 3 1 5 2 3 1 3 3 5 2 3 2 5 3 3 0 2 2 4 4 2 
7 6 7 7 7 7 7 6 6 7 3 5 1 5 0 1 2 4 4 1 2 1 0 2 4 3 3 2 2 5 6 1 3 2 4 3 3 0 2 4 3 0 4 1 4 5 3 1 4 7 
6 5 6 6 6 6 6 5 5 6 3 4 1 4 1 0 1 3 3 2 1 0 1 1 3 2 2 1 1 4 5 1 2 1 3 2 3 1 1 3 1 1 3 0 3 4 2 0 3 5 
6 3 6 6 6 6 6 3 3 6 4 3 0 4 2 1 0 2 4 3 0 1 2 1 4 4 3 0 0 4 5 0 1 3 3 4 4 2 2 2 2 2 2 1 4 4 2 0 2 5 
3 4 3 3 3 3 3 4 4 3 4 2 3 2 4 3 2 0 3 4 2 2 4 1 2 4 2 2 3 2 2 3 1 3 0 3 4 4 2 1 1 4 1 2 1 1 0 3 2 2 
5 7 5 5 5 5 5 7 7 5 1 5 4 2 4 3 4 3 0 3 4 2 3 2 1 0 1 4 5 5 4 4 3 1 3 1 1 4 2 4 2 3 5 3 2 4 2 4 5 5 
7 7 7 7 7 7 7 7 7 7 1 6 3 5 1 2 3 4 3 0 3 2 1 3 4 2 3 3 4 6 6 3 3 1 5 1 2 1 2 5 3 1 5 2 5 6 3 3 5 7 
6 4 6 6 6 6 6 4 4 6 4 3 0 4 2 1 0 2 4 3 0 1 2 1 4 4 3 0 0 3 4 0 1 3 3 3 4 2 2 2 2 2 2 1 3 4 2 0 2 5 
5 5 5 5 5 5 5 5 5 5 3 3 1 3 1 0 1 2 2 2 1 0 1 0 3 2 2 1 2 4 4 1 1 1 2 2 2 2 0 2 1 1 3 0 3 3 1 1 3 5 
7 6 7 7 7 7 7 6 6 7 2 5 2 5 0 1 2 4 3 1 2 1 0 2 4 2 3 2 2 6 6 2 3 1 4 2 2 0 2 4 3 0 5 1 4 5 3 2 4 6 
5 5 5 5 5 5 5 5 5 5 3 3 1 2 2 1 1 1 2 3 1 0 2 0 2 2 1 1 2 3 3 2 0 2 2 2 3 2 0 2 0 2 2 1 2 3 0 1 2 4 
3 7 3 3 3 3 3 7 7 3 3 4 4 0 4 3 4 2 1 4 4 3 4 2 0 2 1 4 5 4 2 4 2 3 2 2 2 5 2 3 2 4 4 3 1 2 2 4 4 3 
6 7 6 6 6 6 6 7 7 6 0 6 3 3 3 2 4 4 0 2 4 2 2 2 2 0 2 3 4 6 4 4 3 1 3 0 0 3 2 4 2 2 5 2 3 5 3 3 5 5 
4 6 4 4 4 4 4 6 6 4 3 4 3 1 3 2 3 2 1 3 3 2 3 1 1 2 0 3 4 3 2 3 1 2 1 2 2 3 1 3 1 3 3 2 1 2 1 3 3 3 
6 4 6 6 6 6 6 4 4 6 4 3 0 4 2 1 0 2 4 3 0 1 2 1 4 3 3 0 1 3 4 1 1 3 2 3 4 2 2 1 1 2 2 1 3 4 1 0 2 5 
7 3 7 7 7 7 7 3 3 7 5 3 0 5 2 1 0 3 5 4 0 2 2 2 5 4 4 1 0 4 5 0 2 3 4 4 5 2 3 2 3 2 3 2 4 5 2 1 2 6 
3 3 3 3 3 3 3 3 3 3 6 1 4 3 5 4 4 2 5 6 3 4 6 3 4 6 3 3 4 0 2 4 2 5 2 5 6 5 4 1 3 6 1 4 3 1 2 4 1 2 
1 6 1 1 1 1 1 6 6 1 5 3 5 1 6 5 5 2 4 6 4 4 6 3 2 4 2 4 5 2 0 5 3 5 1 4 5 6 3 3 3 6 3 4 1 0 2 5 3 0 
7 4 7 7 7 7 7 4 4 7 4 4 0 5 1 1 0 3 4 3 0 1 2 2 4 4 3 1 0 4 5 0 2 3 3 3 4 1 2 2 2 1 3 1 4 5 2 0 3 6 
