40 2276.0 0 1680 7 240
93.68 93.49 18.49 62.98 4.99 6.48 86.42 8.34 73.04 20.3 28.36 38.92 74.55 38.73 94.43 68.44 60.47 93.27 4.69 96.6 42.49 46.48 68.46 68.6 60.34 69.83 12.68 71.44 14.51 23.61 70.62 90.71 52.16 76.47 62.63 35.73 63.3 40.02 36.13 97.11 
65.89 17.54 78.65 35.92 24.43 53.55 22.42 72.62 49.79 55.01 87.19 65.76 31.23 27.29 12.94 23.23 86.46 34.29 80.54 52.05 27.75 15.12 88.81 83.3 53.34 14.76 74.97 44.41 70.95 44.63 87.42 72.44 56.22 36.42 56.46 75.87 56.07 34.42 26.66 62.37 
9 9 2 6 1 1 8 1 7 2 3 4 7 4 9 7 6 9 1 9 4 5 7 7 6 7 2 7 2 3 7 9 5 7 6 4 6 4 4 9 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
1 1 3 2 3 3 3 3 1 3 3 3 1 3 1 1 2 1 3 1 3 1 1 1 2 1 3 1 3 3 1 1 1 1 2 3 2 3 3 1 
3 3 2 3 3 3 2 3 2 2 3 3 2 3 3 2 3 3 3 3 3 2 2 2 3 2 2 2 2 3 2 3 2 2 3 3 3 3 3 3 
8 10 8 2 6 5 4 10 9 8 6 8 9 10 5 8 2 4 7 1 4 5 6 2 9 8 5 9 4 7 2 2 5 2 5 1 6 3 5 9 
3560.39 3530.01 3528.51 4139.74 4656.1 3966.57 3128.09 3362.0 3555.67 4060.0 4678.12 3522.31 3635.82 3669.61 3520.87 3371.28 4208.04 3132.93 4557.52 4078.28 3129.7 3704.2 4636.06 3712.46 3576.07 4248.17 3052.95 3466.08 3106.38 4651.39 3836.82 3689.0 4081.0 3308.35 3672.12 4072.47 4678.4 3971.88 4028.73 3837.22 
0.85 0.97 0.78 0.48 0.58 0.63 0.48 0.92 0.17 0.85 0.59 0.87 0.36 0.9 0.71 0.74 0.5 0.43 0.58 0.97 0.15 0.43 0.62 0.5 0.3 0.75 0.74 0.23 0.39 0.57 0.48 0.51 0.51 0.51 0.39 0.93 0.63 0.77 0.47 0.31 
1.0 0.97 0.66 0.76 0.66 0.98 0.62 1.0 0.82 0.88 0.7 0.94 1.0 1.0 0.57 0.86 1.0 0.78 1.0 0.95 0.7 0.84 0.71 0.77 1.0 0.73 0.89 0.93 0.75 0.69 0.89 0.71 0.76 1.0 0.87 0.68 1.0 0.93 0.54 0.67 
1.0 0.63 0.53 0.79 0.77 0.54 0.59 0.74 0.98 0.71 0.69 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.75 0.71 0.57 0.83 0.93 0.58 0.89 1.0 0.92 0.62 0.69 0.82 0.79 0.54 0.89 0.83 0.85 1.0 0.64 0.92 0.71 1.0 
1.0 0.87 0.83 0.84 0.58 0.51 0.58 0.76 1.0 0.64 0.51 0.58 0.95 0.92 0.99 0.58 0.56 1.0 0.52 1.0 0.99 0.95 0.99 0.79 0.51 0.96 0.91 0.71 0.92 0.56 0.56 0.74 0.96 0.81 0.72 0.8 0.73 0.85 1.0 0.77 
0.65 0.65 0.86 0.77 1.0 0.73 0.94 0.66 0.66 0.81 1.0 0.64 0.99 0.74 0.56 0.72 0.78 0.93 1.0 0.72 0.81 1.0 0.54 0.61 0.79 0.86 0.83 0.84 0.52 0.5 0.51 0.62 0.75 0.73 0.73 1.0 1.0 0.6 1.0 1.0 
0.74 0.6 0.58 0.88 0.62 0.87 0.61 1.0 0.74 0.59 0.66 0.77 1.0 1.0 1.0 1.0 0.97 0.71 0.82 1.0 0.92 0.99 1.0 0.57 0.89 0.57 0.88 0.82 0.86 0.68 0.85 0.68 0.72 0.96 0.58 0.53 0.73 0.76 0.86 0.52 
0.48 0.21 0.15 0.34 0.18 0.17 0.12 0.37 0.39 0.19 0.16 0.27 0.94 0.68 0.32 0.36 0.42 0.51 0.31 0.49 0.3 0.66 0.35 0.12 0.32 0.34 0.55 0.28 0.21 0.11 0.17 0.12 0.35 0.47 0.22 0.29 0.34 0.34 0.33 0.27 
1369.04 1149.96 1348.17 1298.66 1409.82 1427.39 854.06 1365.49 960.83 1856.28 1216.32 1404.27 683.37 1179.37 1076.12 1517.97 871.19 933.94 1203.01 1790.51 660.34 1224.03 1435.92 1015.55 1094.16 1793.09 1351.98 973.83 852.84 1679.73 1044.21 1174.09 984.65 911.39 1128.88 1446.34 1268.92 912.83 1280.38 1034.91 
627.23 234.68 204.57 412.38 269.66 311.07 116.88 468.94 421.89 396.11 208.77 414.52 629.06 814.94 372.11 553.08 364.78 471.22 345.55 861.59 191.83 769.09 482.18 177.96 327.25 592.86 701.51 236.68 152.42 193.63 155.64 159.47 335.01 413.66 276.67 544.19 461.02 363.62 429.65 282.78 
6345.2 5249.79 6240.86 5993.3 6549.12 6636.93 3770.32 6327.43 4304.16 8781.41 5581.61 6521.35 2916.86 5396.87 4880.61 7089.85 3855.94 4169.68 5515.03 8452.55 2801.71 5620.15 6679.6 4577.75 4970.82 8465.44 6259.9 4369.14 3764.22 7898.63 4721.03 5370.47 4423.25 4056.96 5144.38 6731.71 5844.58 4064.14 5901.9 4674.56 
2636.14 673.4 522.83 1561.91 848.32 1055.37 84.42 1844.72 1609.46 1480.57 543.85 1572.6 2645.28 3574.69 1360.56 2265.38 1323.9 1856.09 1227.73 3807.93 459.14 3345.46 1910.91 389.81 1136.24 2464.31 3007.57 683.38 262.08 468.15 278.22 297.36 1175.06 1568.31 883.34 2220.97 1805.08 1318.12 1648.27 913.88 
71.21 70.6 141.14 124.19 186.24 158.66 125.12 134.48 71.11 162.4 187.12 140.89 72.72 146.78 70.42 67.43 126.24 62.66 182.3 81.57 125.19 74.08 92.72 74.25 107.28 84.96 122.12 69.32 124.26 186.06 76.74 73.78 81.62 66.17 110.16 162.9 140.35 158.88 161.15 76.74 
10 10 30 23 39 33 26 28 10 34 40 30 10 31 10 9 24 8 39 11 26 10 13 10 20 12 26 9 26 39 10 10 11 9 20 34 26 34 34 10 
176 215 78 26 213 71 48 156 86 91 211 239 63 59 176 1 193 61 160 218 11 144 99 236 113 147 196 129 128 80 133 154 10 150 106 202 160 137 159 112 
240 240 227 240 240 240 95 191 224 194 240 240 240 139 240 82 240 233 240 240 92 190 240 240 240 205 240 240 240 104 240 240 34 240 198 240 196 240 217 240 
5
0.0 0.0 0.0 0.0 0.0 
100.0 100.0 100.0 0.0 100.0 
0 0 0 14 0 14 17 4 12 10 6 16 4 12 7 4 7 14 11 18 14 8 16 2 15 11 13 9 10 10 15 4 12 4 8 10 13 9 14 10 6 11 10 11 14 
0 0 0 14 0 14 17 4 12 10 6 16 4 12 7 4 7 14 11 18 14 8 16 2 15 11 13 9 10 10 15 4 12 4 8 10 13 9 14 10 6 11 10 11 14 
0 0 0 14 0 14 17 4 12 10 6 16 4 12 7 4 7 14 11 18 14 8 16 2 15 11 13 9 10 10 15 4 12 4 8 10 13 9 14 10 6 11 10 11 14 
14 14 14 0 14 16 13 11 10 3 7 12 10 12 8 13 10 11 6 13 10 15 14 11 15 7 6 16 15 11 10 10 12 10 7 16 16 10 12 12 11 12 7 6 16 
0 0 0 14 0 14 17 4 12 10 6 16 4 12 7 4 7 14 11 18 14 8 16 2 15 11 13 9 10 10 15 4 12 4 8 10 13 9 14 10 6 11 10 11 14 
14 14 14 16 14 0 6 10 6 13 12 6 12 3 10 9 7 5 9 7 7 5 4 12 2 9 9 4 4 5 8 11 4 11 10 4 1 6 4 4 8 4 8 9 0 
17 17 17 13 17 6 0 13 5 12 13 1 14 5 11 13 10 3 7 0 3 10 2 15 4 7 6 10 10 6 3 14 4 13 10 10 7 8 3 7 11 6 8 8 6 
4 4 4 11 4 10 13 0 8 7 3 12 1 8 3 1 3 10 7 14 10 6 12 1 11 8 9 7 7 6 11 0 9 1 4 7 10 5 10 7 2 7 7 7 11 
12 12 12 10 12 6 5 8 0 8 8 3 9 2 6 8 5 1 3 5 1 7 4 10 5 3 3 7 6 2 3 9 1 8 5 7 6 3 1 2 6 2 3 4 6 
10 10 10 3 10 13 12 7 8 0 4 11 6 10 4 9 7 9 4 12 9 11 12 8 13 5 6 12 12 8 9 7 9 6 3 12 14 8 10 9 8 9 5 4 14 
6 6 6 7 6 12 13 3 8 4 0 12 2 9 1 5 4 10 5 13 9 9 12 3 12 6 7 10 9 7 10 3 9 2 2 10 12 6 10 8 5 8 5 5 13 
16 16 16 12 16 6 1 12 3 11 12 0 13 4 10 12 9 2 6 1 2 9 1 14 4 6 5 9 9 5 2 12 3 12 9 9 7 6 2 5 10 5 6 7 5 
4 4 4 10 4 12 14 1 9 6 2 13 0 9 3 3 4 11 7 14 11 7 13 1 12 8 9 8 8 7 12 0 9 0 4 9 11 6 11 8 3 8 7 7 12 
12 12 12 12 12 3 5 8 2 10 9 4 9 0 7 8 5 2 5 6 3 5 3 10 3 5 6 5 4 1 5 9 0 8 7 5 4 3 1 1 6 1 5 6 3 
7 7 7 8 7 10 11 3 6 4 1 10 3 7 0 4 3 8 4 12 8 7 10 4 10 5 6 8 7 5 9 3 7 2 1 8 10 4 8 6 3 6 4 4 11 
4 4 4 13 4 9 13 1 8 9 5 12 3 8 4 0 3 10 8 14 10 4 11 3 10 8 10 5 5 6 11 2 8 3 6 6 9 5 9 6 1 6 7 8 10 
7 7 7 10 7 7 10 3 5 7 4 9 4 5 3 3 0 7 5 10 7 4 8 5 8 5 7 5 4 3 8 3 5 3 3 5 7 2 6 3 1 3 4 5 8 
14 14 14 11 14 5 3 10 1 9 10 2 11 2 8 10 7 0 5 3 1 8 2 12 4 4 4 8 7 3 2 10 1 10 7 8 6 4 0 3 8 3 4 5 5 
11 11 11 6 11 9 7 7 3 4 5 6 7 5 4 8 5 5 0 8 4 9 7 9 8 0 2 9 9 4 4 7 5 7 3 9 9 4 5 5 6 5 1 0 9 
18 18 18 13 18 7 0 14 5 12 13 1 14 6 12 14 10 3 8 0 3 11 3 16 5 7 6 11 10 7 3 14 5 14 11 11 8 8 4 7 12 7 8 8 7 
14 14 14 10 14 7 3 10 1 9 9 2 11 3 8 10 7 1 4 3 0 9 3 12 5 3 3 9 8 4 1 10 3 10 7 9 7 5 2 4 8 4 4 4 6 
8 8 8 15 8 5 10 6 7 11 9 9 7 5 7 4 4 8 9 11 9 0 8 8 7 8 10 1 1 4 10 7 6 6 7 1 4 4 7 4 3 4 7 9 6 
16 16 16 14 16 4 2 12 4 12 12 1 13 3 10 11 8 2 7 3 3 8 0 14 2 7 7 8 7 5 4 12 3 12 10 8 5 6 2 5 10 5 7 8 4 
2 2 2 11 2 12 15 1 10 8 3 14 1 10 4 3 5 12 9 16 12 8 14 0 13 9 11 9 9 8 13 1 10 1 5 9 12 7 12 8 4 9 8 8 13 
15 15 15 15 15 2 4 11 5 13 12 4 12 3 10 10 8 4 8 5 5 7 2 13 0 8 8 6 5 5 6 12 3 12 10 6 3 6 3 4 9 4 8 9 1 
11 11 11 7 11 9 7 8 3 5 6 6 8 5 5 8 5 4 0 7 3 8 7 9 8 0 1 9 8 4 4 7 4 7 3 9 9 4 5 5 6 5 1 0 9 
13 13 13 6 13 9 6 9 3 6 7 5 9 6 6 10 7 4 2 6 3 10 7 11 8 1 0 10 10 5 3 9 5 9 5 10 10 5 5 6 8 6 2 2 9 
9 9 9 16 9 4 10 7 7 12 10 9 8 5 8 5 5 8 9 11 9 1 8 9 6 9 10 0 0 5 10 8 6 8 8 0 3 5 7 4 5 4 8 10 5 
10 10 10 15 10 4 10 7 6 12 9 9 8 4 7 5 4 7 9 10 8 1 7 9 5 8 10 0 0 4 9 8 5 7 8 0 3 4 6 3 4 3 8 9 5 
10 10 10 11 10 5 6 6 2 8 7 5 7 1 5 6 3 3 4 7 4 4 5 8 5 4 5 5 4 0 5 7 2 7 5 5 5 1 3 0 4 0 3 5 5 
15 15 15 10 15 8 3 11 3 9 10 2 12 5 9 11 8 2 4 3 1 10 4 13 6 4 3 10 9 5 0 11 4 11 7 10 8 6 3 6 9 5 5 5 7 
4 4 4 10 4 11 14 0 9 7 3 12 0 9 3 2 3 10 7 14 10 7 12 1 12 7 9 8 8 7 11 0 9 0 4 8 11 6 10 7 3 7 6 7 12 
12 12 12 12 12 4 4 9 1 9 9 3 9 0 7 8 5 1 5 5 3 6 3 10 3 4 5 6 5 2 4 9 0 8 6 6 4 3 1 2 6 2 4 5 4 
4 4 4 10 4 11 13 1 8 6 2 12 0 8 2 3 3 10 7 14 10 6 12 1 12 7 9 8 7 7 11 0 8 0 3 8 10 5 10 7 3 7 6 7 11 
8 8 8 7 8 10 10 4 5 3 2 9 4 7 1 6 3 7 3 11 7 7 10 5 10 3 5 8 8 5 7 4 6 3 0 9 10 4 7 5 4 5 2 3 10 
