40 3120.79 0 1680 1 1680
6.42 1.51 59.32 58.67 73.4 19.91 79.64 18.64 68.72 8.84 13.93 3.04 17.77 45.99 29.11 48.86 85.21 75.39 18.18 3.6 85.66 53.34 45.91 17.34 94.69 4.54 80.29 24.67 23.87 79.86 48.3 80.71 26.02 42.39 65.31 24.47 51.73 54.3 14.28 26.08 
70.02 46.49 56.23 20.3 18.11 89.88 32.88 52.36 34.33 89.84 32.49 20.88 67.52 58.38 35.33 33.38 69.0 12.25 65.14 66.96 65.55 75.12 68.12 32.1 18.6 52.69 37.88 43.06 38.3 42.85 76.09 44.91 50.62 46.17 11.02 39.68 37.8 17.35 29.14 86.19 
1 1 6 6 7 2 8 2 7 1 2 1 2 5 3 5 8 7 2 1 8 5 5 2 9 1 8 3 3 8 5 8 3 4 6 3 5 5 2 3 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
2 2 3 3 3 1 3 1 3 2 1 2 1 2 1 2 3 3 1 2 3 2 2 1 2 2 3 1 1 3 2 3 1 3 3 1 2 2 1 1 
3 3 1 1 1 3 1 3 1 3 3 3 3 3 2 3 1 1 3 3 1 3 3 3 1 3 1 2 2 1 3 1 2 3 1 2 3 3 3 2 
6 8 6 3 9 9 8 9 1 7 4 1 3 9 9 8 8 7 8 10 3 10 7 1 8 1 7 10 2 6 5 2 3 3 6 7 2 9 10 3 
3703.0 3935.4 3719.4 3802.72 4057.02 3799.41 4109.01 4047.59 4067.61 3521.01 4849.79 4041.1 3811.43 4019.98 4121.02 4146.12 3900.22 3419.09 3813.13 4263.75 3766.04 4432.69 3404.82 4214.96 3891.6 4331.37 3474.54 4494.0 3619.2 3699.8 4155.07 3640.98 3788.94 3693.22 3727.25 3430.38 3628.3 4215.97 4700.52 3680.59 
0.38 0.25 0.39 0.26 0.85 0.87 0.27 0.85 0.44 0.77 0.4 0.64 0.25 0.89 0.8 0.26 0.26 0.66 0.26 0.62 0.4 0.5 0.42 0.57 0.27 0.8 0.67 0.58 0.57 0.32 0.29 0.75 0.32 0.41 0.43 0.17 0.24 0.82 0.49 0.43 
0.73 0.84 1.0 0.74 0.56 0.81 0.54 0.54 0.94 0.54 0.65 0.63 0.51 0.64 0.74 0.74 0.78 0.79 0.8 0.72 1.0 0.51 0.81 0.52 0.64 0.53 0.73 0.82 1.0 0.83 1.0 0.76 0.58 0.8 0.69 0.62 0.83 0.72 0.78 1.0 
1.0 0.67 0.64 0.92 0.99 0.52 0.54 0.72 0.52 1.0 0.89 0.8 0.84 0.9 1.0 0.78 0.8 0.81 0.59 0.56 1.0 1.0 0.77 0.69 1.0 0.96 0.53 0.9 0.54 0.54 0.99 0.74 1.0 0.94 0.72 0.97 1.0 0.52 1.0 0.61 
0.8 0.61 0.9 0.77 0.54 0.92 0.71 0.94 0.57 0.71 0.84 0.8 0.93 0.54 0.58 1.0 0.57 0.85 0.85 1.0 1.0 0.93 0.61 0.62 0.9 0.88 0.51 0.91 0.58 1.0 0.94 0.66 1.0 0.96 0.72 0.88 0.65 0.98 0.53 0.95 
0.67 0.71 0.9 0.87 0.58 0.65 0.7 0.67 0.54 0.79 0.57 0.56 0.75 0.57 0.77 0.53 0.73 0.66 0.52 0.86 0.94 0.94 1.0 1.0 0.84 0.84 0.92 0.83 1.0 0.54 0.59 0.5 0.91 0.91 0.79 0.66 0.9 0.59 1.0 0.76 
1.0 0.89 0.79 1.0 0.57 0.75 0.99 0.82 0.68 0.66 0.8 0.83 0.9 0.59 0.71 0.97 1.0 0.53 0.9 0.55 0.54 0.67 0.86 1.0 0.82 0.97 0.7 0.74 0.61 0.74 0.7 0.61 0.88 0.96 0.93 0.55 0.85 0.9 0.99 0.73 
0.39 0.21 0.41 0.45 0.1 0.19 0.14 0.2 0.1 0.2 0.22 0.19 0.27 0.1 0.23 0.3 0.26 0.19 0.19 0.19 0.5 0.3 0.33 0.22 0.39 0.37 0.13 0.41 0.19 0.18 0.39 0.11 0.46 0.63 0.26 0.19 0.41 0.2 0.41 0.32 
1077.63 1387.31 1147.78 895.35 1382.26 1765.27 1408.16 2028.74 1664.52 3217.95 1494.1 2077.81 708.11 2126.82 1528.76 1146.91 1076.81 2402.36 922.97 2375.91 890.77 1961.65 2333.72 1687.97 1084.52 2225.45 3372.9 1667.4 1403.35 1072.03 698.78 1445.68 682.75 753.47 1345.2 1815.65 1235.49 1864.29 2361.21 917.38 
440.82 353.66 500.43 413.33 129.24 318.87 254.23 394.23 187.96 610.95 296.03 437.64 191.52 220.95 397.45 332.09 263.3 531.33 129.34 492.89 413.06 550.25 661.48 388.91 402.54 846.9 390.49 595.18 190.53 215.55 264.87 135.43 323.36 461.43 379.71 364.04 481.17 297.96 984.79 308.1 
4888.15 6436.55 5238.88 3976.75 6411.31 8326.36 6540.8 9643.68 7822.62 15589.73 6970.49 9889.07 3040.56 10134.09 7143.8 5234.53 4884.03 11511.78 4114.85 11379.57 3953.85 9308.26 11168.62 7939.85 4922.59 10627.26 16364.48 7836.98 6516.76 4860.16 2993.91 6728.41 2913.73 3267.35 6225.98 8578.23 5677.46 8821.45 11306.03 4086.92 
1704.11 1268.28 2002.17 1566.67 146.22 1094.35 771.17 1471.15 439.79 2554.77 980.17 1688.19 457.59 604.76 1487.24 1160.45 816.49 2156.67 146.71 1964.47 1565.32 2251.26 2807.42 1444.55 1512.71 3734.48 1452.45 2475.92 452.63 577.77 824.35 177.13 1116.82 1807.16 1398.55 1320.18 1905.85 989.81 4423.93 1040.51 
111.09 118.06 148.78 152.11 162.28 75.99 164.36 80.95 162.7 105.63 97.0 121.23 76.23 120.6 82.42 124.38 156.01 136.76 76.26 127.91 150.64 132.98 102.14 84.3 116.75 129.94 138.98 89.88 72.38 147.99 124.65 145.64 75.78 147.73 149.09 68.61 108.85 126.48 94.01 73.61 
148 157 223 228 243 75 246 80 244 140 96 161 76 160 82 165 234 205 76 170 225 177 136 84 155 173 208 89 72 221 166 218 75 221 223 68 145 168 94 73 
1093 449 1502 428 1618 1281 609 1677 464 937 819 1585 1037 1540 230 1540 944 1213 512 521 1001 837 420 1494 1565 1592 618 532 395 241 266 950 826 973 956 1252 531 402 263 1189 
1680 1680 1680 675 1680 1608 1413 1680 1348 1184 1384 1680 1680 1680 1680 1680 1680 1680 1316 1680 1680 1680 906 1680 1680 1680 1024 1680 722 1680 1070 1680 1680 1680 1680 1680 1176 1286 1385 1675 
10
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 100.0 0.0 0.0 100.0 100.0 100.0 0.0 0.0 0.0 
0 100 0 0 100 100 100 0 0 0 70 46 81 62 75 92 86 55 76 90 35 21 69 74 45 59 109 76 67 67 107 92 82 36 96 52 88 49 45 90 90 92 56 62 66 46 64 57 32 90 
100 0 100 100 0 0 0 100 100 100 30 53 73 98 109 22 104 51 95 13 68 79 37 62 70 82 90 115 39 33 92 58 55 70 124 47 101 62 66 98 53 97 55 68 110 65 80 98 72 29 
0 100 0 0 100 100 100 0 0 0 70 46 81 62 75 92 86 55 76 90 35 21 69 74 45 59 109 76 67 67 107 92 82 36 96 52 88 49 45 90 90 92 56 62 66 46 64 57 32 90 
0 100 0 0 100 100 100 0 0 0 70 46 81 62 75 92 86 55 76 90 35 21 69 74 45 59 109 76 67 67 107 92 82 36 96 52 88 49 45 90 90 92 56 62 66 46 64 57 32 90 
100 0 100 100 0 0 0 100 100 100 30 53 73 98 109 22 104 51 95 13 68 79 37 62 70 82 90 115 39 33 92 58 55 70 124 47 101 62 66 98 53 97 55 68 110 65 80 98 72 29 
100 0 100 100 0 0 0 100 100 100 30 53 73 98 109 22 104 51 95 13 68 79 37 62 70 82 90 115 39 33 92 58 55 70 124 47 101 62 66 98 53 97 55 68 110 65 80 98 72 29 
100 0 100 100 0 0 0 100 100 100 30 53 73 98 109 22 104 51 95 13 68 79 37 62 70 82 90 115 39 33 92 58 55 70 124 47 101 62 66 98 53 97 55 68 110 65 80 98 72 29 
0 100 0 0 100 100 100 0 0 0 70 46 81 62 75 92 86 55 76 90 35 21 69 74 45 59 109 76 67 67 107 92 82 36 96 52 88 49 45 90 90 92 56 62 66 46 64 57 32 90 
0 100 0 0 100 100 100 0 0 0 70 46 81 62 75 92 86 55 76 90 35 21 69 74 45 59 109 76 67 67 107 92 82 36 96 52 88 49 45 90 90 92 56 62 66 46 64 57 32 90 
0 100 0 0 100 100 100 0 0 0 70 46 81 62 75 92 86 55 76 90 35 21 69 74 45 59 109 76 67 67 107 92 82 36 96 52 88 49 45 90 90 92 56 62 66 46 64 57 32 90 
70 30 70 70 30 30 30 70 70 70 0 24 54 72 84 24 82 21 71 19 38 49 11 41 41 56 78 89 12 4 79 47 39 39 102 17 80 32 36 78 42 78 27 43 83 35 55 71 41 25 
46 53 46 46 53 53 53 46 46 46 24 0 58 62 77 47 79 18 68 43 18 25 26 46 29 49 86 81 25 20 86 59 49 21 97 6 79 23 23 78 55 79 24 40 72 23 50 60 21 46 
81 73 81 81 73 73 73 81 81 81 54 58 0 35 40 51 30 40 23 60 51 66 43 13 36 25 28 46 42 56 27 19 17 48 51 54 27 37 39 24 22 24 33 19 45 38 19 39 52 44 
62 98 62 62 98 98 98 62 62 62 72 62 35 0 14 79 24 51 17 85 46 55 62 40 33 16 55 18 60 72 52 55 49 42 36 63 27 40 39 30 56 33 44 30 11 39 18 5 45 73 
75 109 75 75 109 109 109 75 75 75 84 77 40 14 0 89 16 64 16 96 61 70 74 48 47 28 52 6 72 85 49 60 57 57 21 77 20 54 53 25 63 27 57 41 10 53 29 19 60 82 
92 22 92 92 22 22 22 92 92 92 24 47 51 79 89 0 82 37 73 11 57 71 22 40 55 63 68 95 24 28 70 36 33 57 103 40 79 47 51 76 31 75 39 49 90 50 61 80 60 7 
86 104 86 86 104 104 104 86 86 86 82 79 30 24 16 82 0 64 11 90 65 77 70 42 50 30 36 21 69 83 33 49 48 62 20 77 5 55 56 9 53 12 56 39 26 55 28 29 65 75 
55 51 55 55 51 51 51 55 55 55 21 18 40 51 64 37 64 0 53 38 20 35 15 27 19 35 68 69 12 20 68 41 31 20 83 14 63 11 14 61 37 62 7 24 62 13 36 49 23 34 
76 95 76 76 95 95 95 76 76 76 71 68 23 17 16 73 11 53 0 81 54 67 60 33 39 19 38 23 59 72 35 43 40 51 30 66 12 44 45 14 46 15 45 28 23 44 17 22 54 67 
90 13 90 90 13 13 13 90 90 90 19 43 60 85 96 11 90 38 81 0 57 69 24 48 58 69 79 102 26 23 80 46 42 58 111 37 88 49 53 85 41 84 42 55 96 52 67 85 60 17 
35 68 35 35 68 68 68 35 35 35 38 18 51 46 61 57 65 20 54 57 0 15 35 41 15 34 80 64 32 35 78 58 47 3 81 22 66 15 11 66 55 67 21 31 55 12 38 43 3 55 
21 79 21 21 79 79 79 21 21 21 49 25 66 55 70 71 77 35 67 69 15 0 48 57 29 47 95 72 46 46 93 73 63 18 91 31 79 30 27 79 71 81 37 46 63 28 51 51 13 69 
69 37 69 69 37 37 37 69 69 69 11 26 43 62 74 22 70 15 60 24 35 48 0 29 34 46 67 79 2 14 67 36 28 35 91 19 69 25 29 66 31 66 18 32 73 28 45 62 38 20 
74 62 74 74 62 62 62 74 74 74 41 46 13 40 48 40 42 27 33 48 41 57 29 0 28 25 40 54 28 43 40 18 9 38 62 41 39 26 29 37 17 37 21 12 51 28 21 41 43 34 
45 70 45 45 70 70 70 45 45 45 41 29 36 33 47 55 50 19 39 58 15 29 34 28 0 19 65 51 31 40 64 46 36 12 67 30 51 8 6 51 45 52 15 17 43 6 22 30 16 50 
59 82 59 59 82 82 82 59 59 59 56 49 25 16 28 63 30 35 19 69 34 47 46 25 19 0 50 33 44 56 48 41 34 31 48 48 31 26 25 32 42 33 28 14 27 25 5 16 34 57 
109 90 109 109 90 90 90 109 109 109 78 86 28 55 52 68 36 68 38 79 80 95 67 40 65 50 0 57 67 81 3 32 39 77 51 82 31 65 68 26 37 24 61 48 61 67 45 60 81 61 
76 115 76 76 115 115 115 76 76 76 89 81 46 18 6 95 21 69 23 102 64 72 79 54 51 33 57 0 77 90 54 66 63 61 20 81 26 59 57 30 69 33 62 47 10 57 34 21 63 88 
67 39 67 67 39 39 39 67 67 67 12 25 42 60 72 24 69 12 59 26 32 46 2 28 31 44 67 77 0 14 67 36 27 33 89 18 67 23 27 65 32 65 16 30 71 26 43 59 36 22 
67 33 67 67 33 33 33 67 67 67 4 20 56 72 85 28 83 20 72 23 35 46 14 43 40 56 81 90 14 0 82 50 42 37 103 14 82 31 35 79 45 80 27 44 83 34 56 70 39 29 
107 92 107 107 92 92 92 107 107 107 79 86 27 52 49 70 33 68 35 80 78 93 67 40 64 48 3 54 67 82 0 33 39 76 47 82 28 65 67 23 38 21 61 47 58 66 43 57 80 63 
92 58 92 92 58 58 58 92 92 92 47 59 19 55 60 36 49 41 43 46 58 73 36 18 46 41 32 66 36 50 33 0 10 56 70 53 45 43 47 41 5 40 36 30 65 45 37 57 60 29 
82 55 82 82 55 55 55 82 82 82 39 49 17 49 57 33 48 31 40 42 47 63 28 9 36 34 39 63 27 42 39 10 0 45 69 44 45 32 37 42 8 41 26 22 60 35 30 51 50 26 
