40 2737.28 0 1680 1 1680
2.65 3.25 81.42 92.95 41.46 27.0 83.99 53.8 41.11 93.6 83.25 19.14 82.25 74.08 60.5 20.55 64.37 9.63 4.85 14.69 69.34 2.5 50.09 85.54 18.23 37.97 64.25 27.64 61.95 62.33 19.85 20.94 35.72 92.58 23.66 47.94 5.79 6.41 91.53 39.55 
20.25 68.17 49.98 38.07 30.53 79.02 69.24 35.25 10.63 60.89 42.61 58.52 86.81 19.07 79.46 86.31 85.01 70.54 54.98 21.39 69.83 15.56 24.79 61.37 59.0 62.38 57.64 32.36 38.37 77.37 75.42 76.42 51.03 35.71 65.33 29.9 62.03 87.8 31.44 17.67 
1 1 8 9 4 3 8 5 4 9 8 2 8 7 6 2 6 1 1 2 7 1 5 8 2 4 6 3 6 6 2 2 4 9 3 5 1 1 9 4 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
2 2 1 1 1 1 1 2 1 1 1 1 1 3 3 1 3 2 2 1 3 2 2 1 1 1 3 1 3 3 1 1 1 1 1 2 2 2 1 1 
3 3 1 3 1 3 1 2 1 3 1 3 1 1 2 3 2 3 3 3 1 3 2 1 3 1 2 3 2 2 3 3 1 3 3 2 3 3 3 1 
7 4 6 7 7 10 5 1 8 1 5 7 4 8 4 5 9 9 5 5 3 1 5 9 2 4 7 3 6 1 5 3 2 5 1 3 1 7 3 10 
3648.07 3811.54 4128.76 3299.41 3207.14 4138.83 3972.19 4308.29 3796.3 4479.69 4260.97 3250.2 3935.47 3791.19 3983.71 3715.58 3697.06 4115.8 3729.19 4060.31 3612.26 4383.05 3663.51 3805.03 4095.07 3582.2 3861.61 3679.81 4573.46 4584.3 4429.24 3682.98 3899.95 4285.98 4026.52 3767.14 4176.35 3845.61 3729.49 4454.88 
0.66 0.23 0.47 0.7 0.62 0.48 0.37 0.15 0.69 0.14 0.5 0.38 0.5 0.83 0.61 0.25 0.65 0.79 0.1 0.29 0.8 0.15 0.2 0.77 0.75 0.26 0.22 0.76 0.54 0.15 0.52 0.75 0.85 0.28 0.16 0.9 0.14 0.44 0.84 0.51 
0.6 0.79 0.99 0.76 0.98 0.78 1.0 0.62 0.86 0.73 1.0 0.99 0.75 1.0 0.99 0.94 0.95 0.78 0.58 0.79 0.7 1.0 1.0 0.7 0.74 0.95 0.79 0.8 0.65 1.0 0.74 0.77 1.0 0.77 0.8 0.75 0.82 0.85 0.81 0.9 
0.54 0.78 0.95 0.73 0.94 1.0 0.58 0.54 0.58 0.97 0.69 0.76 0.68 0.68 0.58 0.92 0.87 0.91 0.53 0.88 0.87 0.51 0.75 0.71 1.0 0.51 1.0 1.0 0.59 0.79 0.55 0.97 1.0 0.71 1.0 1.0 0.55 0.84 0.95 0.65 
0.83 0.55 0.92 0.55 0.66 0.94 0.81 0.67 0.53 0.99 0.57 0.89 0.64 0.5 0.54 0.99 0.58 0.78 0.88 1.0 0.54 1.0 0.51 0.89 0.99 1.0 0.86 0.81 0.99 0.82 0.54 0.64 0.61 0.65 0.74 0.9 0.99 0.99 0.68 1.0 
0.76 0.67 0.74 0.91 0.76 1.0 0.91 0.52 0.58 1.0 0.54 1.0 1.0 1.0 0.55 0.82 0.69 0.85 0.61 0.75 0.78 0.88 1.0 0.71 0.64 0.64 0.61 0.5 0.97 0.62 0.99 1.0 0.93 0.67 0.97 1.0 0.51 1.0 1.0 0.52 
1.0 1.0 0.72 0.6 0.61 0.83 0.75 0.75 0.69 0.85 0.93 1.0 0.64 1.0 0.95 0.95 0.76 0.63 1.0 0.91 0.86 0.67 0.58 0.76 0.94 0.51 0.92 0.52 0.94 0.6 0.97 0.54 1.0 1.0 0.86 1.0 0.97 0.58 0.64 1.0 
0.2 0.23 0.45 0.17 0.28 0.61 0.32 0.09 0.1 0.6 0.2 0.67 0.21 0.34 0.16 0.67 0.25 0.3 0.17 0.48 0.22 0.3 0.22 0.24 0.44 0.16 0.38 0.17 0.35 0.24 0.21 0.26 0.57 0.24 0.5 0.67 0.22 0.41 0.33 0.3 
870.95 1368.82 618.57 966.12 823.73 819.31 656.83 1838.75 999.34 1826.64 1043.82 635.5 1557.91 938.51 2043.68 540.38 880.96 1172.32 636.67 675.64 1546.52 1840.11 700.83 1139.45 2237.28 1202.59 573.4 1717.4 801.07 1806.25 850.82 1523.24 2233.69 722.81 1751.83 1415.77 1697.99 775.33 1572.72 941.37 
211.97 339.07 263.41 185.88 236.38 470.92 193.82 142.12 85.85 1091.86 216.27 406.96 343.01 351.87 342.84 355.74 209.53 319.18 99.37 389.5 353.38 622.05 148.01 290.87 955.91 175.45 197.99 271.92 281.87 429.78 161.22 324.24 1247.07 171.88 852.11 983.71 332.7 296.18 515.91 264.57 
3854.75 6344.12 2592.83 4330.62 3618.63 3596.56 2784.14 8693.76 4496.68 8633.21 4719.09 2677.48 7289.57 4192.57 9718.42 2201.92 3904.82 5361.59 2683.34 2878.22 7232.59 8700.55 3004.14 5197.26 10686.39 5512.96 2367.0 8087.0 3505.36 8531.24 3754.09 7116.22 10668.44 3114.06 8259.16 6578.86 7989.94 3376.64 7363.59 4206.86 
559.87 1195.37 817.07 429.4 681.91 1854.62 469.09 210.6 -70.76 4959.28 581.37 1534.78 1215.07 1259.36 1214.22 1278.69 547.63 1095.92 -3.16 1447.52 1266.92 2610.26 240.07 954.36 4279.53 377.26 489.95 859.62 909.33 1648.92 306.12 1121.18 5735.37 359.41 3760.55 4418.53 1163.5 980.9 2079.55 822.87 
109.44 114.35 82.58 65.99 64.14 82.78 79.44 129.25 75.93 89.59 85.22 65.0 78.71 151.65 159.35 74.31 147.88 123.47 111.88 81.21 144.49 131.49 109.91 76.1 81.9 71.64 154.46 73.6 182.94 183.37 88.58 73.66 78.0 85.72 80.53 113.01 125.29 115.37 74.59 89.1 
145 152 82 65 64 82 79 172 75 89 85 65 78 227 239 74 221 164 149 81 216 175 146 76 81 71 231 73 274 275 88 73 77 85 80 150 167 153 74 89 
1008 127 850 811 816 243 64 530 295 1248 1155 0 210 1011 1258 717 515 1009 1491 1234 1602 372 70 1148 1208 99 858 128 1051 272 740 1376 652 1071 1290 982 224 853 334 1364 
1680 931 1680 1680 1143 1680 1027 1680 1680 1654 1680 1282 696 1680 1680 1282 1680 1654 1659 1680 1680 1680 954 1680 1680 346 1662 1680 1680 1633 1146 1680 1217 1398 1537 1150 630 1100 1297 1680 
2
0.0 0.0 
0.0 0.0 
0 0 20 68 95 100 51 83 108 64 42 111 93 61 119 76 99 88 106 71 55 25 98 15 55 105 61 73 86 42 72 99 77 79 62 99 69 56 62 88 96 43 
0 0 20 68 95 100 51 83 108 64 42 111 93 61 119 76 99 88 106 71 55 25 98 15 55 105 61 73 86 42 72 99 77 79 62 99 69 56 62 88 96 43 
20 20 0 47 84 92 40 63 94 53 39 99 83 41 103 71 82 68 89 50 34 12 83 4 47 92 41 54 72 27 62 82 57 59 45 91 49 46 41 67 89 36 
68 68 47 0 80 94 53 26 80 60 68 90 83 18 81 86 58 25 63 6 13 48 66 52 63 82 17 35 61 43 65 59 18 19 36 95 20 58 6 19 95 62 
95 95 84 80 0 16 44 61 19 31 56 16 7 62 36 31 36 70 38 74 76 72 23 86 40 12 63 45 18 56 22 33 66 66 45 18 59 39 76 84 21 52 
100 100 92 94 16 0 52 77 32 39 58 22 10 76 49 26 52 86 54 89 89 80 39 93 44 24 77 60 34 65 31 49 82 81 58 2 74 45 90 99 6 57 
51 51 40 53 44 52 0 50 57 13 19 60 43 35 69 34 52 59 59 51 44 28 48 41 10 53 36 32 35 13 21 51 49 50 21 51 39 6 47 67 50 13 
83 83 63 26 61 77 50 0 57 51 69 69 67 21 55 76 33 9 37 19 32 58 43 68 58 61 21 19 42 46 53 35 7 6 29 78 14 53 27 22 80 62 
108 108 94 80 19 32 57 57 0 45 72 12 26 65 17 51 25 65 25 74 80 84 14 97 55 8 66 46 22 67 37 23 64 63 51 34 60 53 78 79 38 68 
64 64 53 60 31 39 13 51 45 0 27 47 30 41 58 25 44 60 50 56 52 41 37 54 11 41 42 31 24 26 8 42 52 52 23 38 42 7 54 70 37 22 
42 42 39 68 56 58 19 69 72 27 0 72 52 52 86 34 71 78 77 67 57 28 65 38 16 67 53 51 52 25 34 70 68 68 40 57 57 20 62 84 54 7 
111 111 99 90 16 22 60 69 12 47 72 0 21 74 28 46 37 77 37 84 88 88 25 101 56 8 75 55 29 71 38 35 75 74 58 25 70 55 87 91 29 69 
93 93 83 83 7 10 43 67 26 30 52 21 0 66 44 25 43 76 46 78 79 71 30 85 37 18 67 49 24 56 21 40 71 70 48 11 63 37 79 89 13 50 
61 61 41 18 62 76 35 21 65 41 52 74 66 0 69 67 46 27 52 15 14 37 51 46 45 66 1 19 45 27 47 47 16 17 18 76 8 40 13 31 77 45 
119 119 103 81 36 49 69 55 17 58 86 28 44 69 0 68 22 61 17 74 83 94 21 106 69 25 69 50 34 77 52 22 63 62 58 52 62 66 80 75 56 81 
76 76 71 86 31 26 34 76 51 25 34 46 25 67 68 0 61 85 66 82 77 59 50 71 24 43 68 56 39 48 22 59 78 78 49 24 68 28 80 96 21 34 
99 99 82 58 36 52 52 33 25 44 71 37 43 46 22 61 0 40 6 51 60 73 13 86 55 30 46 28 22 57 41 2 40 39 37 54 39 51 57 54 57 65 
88 88 68 25 70 86 59 9 65 60 78 77 76 27 61 85 40 0 43 19 35 65 51 73 68 69 27 29 52 54 63 42 10 9 38 88 21 62 28 14 89 71 
106 106 89 63 38 54 59 37 25 50 77 37 46 52 17 66 6 43 0 56 66 80 15 93 61 31 52 34 27 64 46 7 45 44 44 56 45 57 62 58 60 71 
71 71 50 6 74 89 51 19 74 56 67 84 78 15 74 82 51 19 56 0 16 49 59 55 61 76 14 29 56 42 61 53 11 12 32 89 14 55 9 17 90 60 
55 55 34 13 76 89 44 32 80 52 57 88 79 14 83 77 60 35 66 16 0 35 66 39 54 80 13 33 59 32 59 61 25 26 31 89 21 49 7 32 89 50 
25 25 12 48 72 80 28 58 84 41 28 88 71 37 94 59 73 65 80 49 35 0 73 13 35 81 37 47 61 16 50 73 54 55 36 79 44 34 41 66 77 25 
98 98 83 66 23 39 48 43 14 37 65 25 30 51 21 50 13 51 15 59 66 73 0 86 48 18 52 32 13 56 32 10 49 48 38 41 45 45 64 65 44 60 
15 15 4 52 86 93 41 68 97 54 38 101 85 46 106 71 86 73 93 55 39 13 86 0 48 94 46 58 74 30 63 86 62 63 48 92 54 47 46 72 90 37 
55 55 47 63 40 44 10 58 55 11 16 56 37 45 69 24 55 68 61 61 54 35 48 48 0 50 46 39 35 23 18 53 58 59 29 43 48 5 57 76 41 12 
105 105 92 82 12 24 53 61 8 41 67 8 18 66 25 43 30 69 31 76 80 81 18 94 50 0 67 47 21 64 32 28 67 66 50 26 62 49 79 83 30 63 
61 61 41 17 63 77 36 21 66 42 53 75 67 1 69 68 46 27 52 14 13 37 52 46 46 67 0 20 46 28 48 47 16 17 19 77 8 41 12 31 78 46 
73 73 54 35 45 60 32 19 46 31 51 55 49 19 50 56 28 29 34 29 33 47 32 58 39 47 20 0 26 31 33 28 22 22 11 60 14 33 32 40 61 44 
86 86 72 61 18 34 35 42 22 24 52 29 24 45 34 39 22 52 27 56 59 61 13 74 35 21 46 26 0 44 19 19 47 47 29 35 41 32 58 65 37 46 
42 42 27 43 56 65 13 46 67 26 25 71 56 27 77 48 57 54 64 42 32 16 56 30 23 64 28 31 44 0 34 56 43 44 20 65 33 20 36 59 63 18 
72 72 62 65 22 31 21 53 37 8 34 38 21 47 52 22 41 63 46 61 59 50 32 63 18 32 48 33 19 34 0 38 56 55 29 30 46 16 60 74 30 30 
99 99 82 59 33 49 51 35 23 42 70 35 40 47 22 59 2 42 7 53 61 73 10 86 53 28 47 28 19 56 38 0 42 41 37 51 40 49 58 56 54 63 
77 77 57 18 66 82 49 7 64 52 68 75 71 16 63 78 40 10 45 11 25 54 49 62 58 67 16 22 47 43 56 42 0 1 29 82 10 53 19 18 84 61 
79 79 59 19 66 81 50 6 63 52 68 74 70 17 62 78 39 9 44 12 26 55 48 63 59 66 17 22 47 44 55 41 1 0 29 82 11 53 20 18 83 61 
62 62 45 36 45 58 21 29 51 23 40 58 48 18 58 49 37 38 44 32 31 36 38 48 29 50 19 11 29 20 29 37 29 29 0 58 18 24 31 47 59 33 
99 99 91 95 18 2 51 78 34 38 57 25 11 76 52 24 54 88 56 89 89 79 41 92 43 26 77 60 35 65 30 51 82 82 58 0 75 45 90 100 4 56 
69 69 49 20 59 74 39 14 60 42 57 70 63 8 62 68 39 21 45 14 21 44 45 54 48 62 8 14 41 33 46 40 10 11 18 75 0 42 18 28 75 50 
56 56 46 58 39 45 6 53 53 7 20 55 37 40 66 28 51 62 57 55 49 34 45 47 5 49 41 33 32 20 16 49 53 53 24 45 42 0 53 71 43 14 
