40 2543.5 0 1680 7 240
87.39 38.33 9.72 90.18 90.44 92.26 39.59 71.47 71.71 26.55 72.78 15.26 86.47 86.33 4.65 97.31 63.19 73.44 6.48 69.05 72.98 84.57 62.85 63.15 97.26 70.98 38.31 14.38 28.43 73.66 8.23 80.46 2.51 69.72 56.76 84.78 24.82 98.18 5.33 94.11 
44.51 49.79 56.2 10.2 20.33 74.14 31.77 56.88 86.5 87.66 47.3 63.17 14.98 46.71 74.53 16.57 21.08 86.13 52.59 46.39 72.03 28.33 62.78 17.66 80.88 42.19 25.52 75.86 66.24 46.28 44.68 14.35 30.59 48.18 20.46 35.84 23.11 35.74 51.27 87.19 
8 4 1 9 9 9 4 7 7 3 7 2 8 8 1 9 6 7 1 7 7 8 6 6 9 7 4 2 3 7 1 8 1 7 6 8 3 9 1 9 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
1 3 2 1 1 1 3 1 1 2 1 1 1 1 2 1 2 1 2 1 1 1 2 2 1 1 3 1 2 1 2 1 2 1 2 1 2 1 2 1 
3 2 2 1 1 1 2 2 2 2 2 2 3 3 2 1 1 2 2 2 2 3 1 1 1 2 2 2 2 2 2 3 2 2 1 3 2 1 2 1 
9 6 9 3 3 5 7 7 2 5 5 7 1 8 6 10 10 5 2 10 4 7 10 9 6 2 5 3 7 8 2 3 1 7 10 8 10 9 10 2 
3407.0 3444.36 4212.92 3141.37 3073.39 3767.06 4145.94 4275.14 3342.05 3807.22 3786.16 4316.17 3415.73 4658.66 3396.71 4531.53 4320.02 3736.96 3315.33 4504.44 3397.76 4323.85 4387.96 3650.58 3441.49 3298.6 3705.41 3122.2 4472.69 4655.03 3408.74 3140.78 3171.98 4187.12 4055.43 4667.5 4624.81 3740.06 4415.31 3381.91 
0.38 0.44 0.13 0.35 0.34 0.29 0.44 0.62 0.41 0.38 0.46 0.71 0.82 0.8 0.4 0.72 0.76 0.4 0.52 0.68 0.34 0.71 0.72 0.36 0.41 0.66 0.44 0.45 0.57 0.66 0.27 0.39 0.86 0.48 0.69 0.66 0.7 0.16 0.72 0.17 
0.9 0.91 0.96 0.68 1.0 0.87 1.0 0.5 0.96 0.99 0.74 0.94 0.75 0.95 0.52 0.67 0.77 0.96 1.0 0.59 1.0 0.77 0.88 0.5 0.72 0.95 0.71 0.53 0.77 0.86 0.9 0.57 0.57 0.97 0.67 1.0 0.9 0.63 0.74 0.86 
0.92 1.0 1.0 0.84 0.56 0.64 1.0 0.84 1.0 0.95 0.98 0.53 0.63 0.98 0.51 1.0 0.57 0.87 0.96 1.0 0.81 0.85 1.0 0.97 1.0 1.0 0.67 0.7 0.89 0.87 0.99 0.88 1.0 0.86 1.0 1.0 0.89 0.55 0.91 0.81 
0.65 0.9 0.72 0.51 0.88 0.73 0.79 0.96 0.59 0.92 0.81 0.68 0.92 0.5 0.94 0.54 1.0 0.95 0.61 0.67 0.88 0.62 1.0 0.61 0.64 1.0 0.76 0.82 0.91 1.0 0.68 0.76 1.0 0.93 0.61 0.73 0.86 0.75 0.85 0.78 
0.91 0.65 0.83 0.83 0.78 0.82 0.62 0.93 1.0 0.94 0.56 0.61 0.86 0.61 0.86 0.99 0.5 0.52 1.0 0.74 0.9 0.62 0.91 0.71 0.52 0.5 0.76 0.57 0.86 0.89 0.55 1.0 0.88 0.66 1.0 0.53 0.98 0.91 1.0 0.53 
0.86 0.91 1.0 0.74 0.51 0.64 0.92 0.63 0.66 0.61 0.94 0.89 0.65 1.0 0.5 1.0 0.86 0.59 1.0 0.5 1.0 0.5 0.77 1.0 1.0 0.89 0.69 0.73 0.92 0.8 0.82 1.0 0.59 0.59 0.78 0.52 0.57 1.0 0.95 0.85 
0.41 0.48 0.57 0.18 0.2 0.21 0.45 0.24 0.38 0.5 0.31 0.19 0.25 0.29 0.11 0.36 0.19 0.25 0.59 0.15 0.64 0.13 0.62 0.21 0.24 0.42 0.19 0.12 0.5 0.54 0.28 0.38 0.3 0.3 0.32 0.2 0.39 0.23 0.54 0.24 
1214.47 903.15 1047.99 984.95 837.3 945.88 1066.3 1071.96 1321.73 961.57 971.82 1436.81 1369.85 2400.9 615.39 1017.8 1021.9 1038.64 1291.44 1237.39 1519.33 1396.33 1507.32 1142.41 887.12 1731.42 985.2 996.66 1212.12 2700.75 1038.83 1114.75 1258.04 1462.46 1228.88 2337.06 1256.36 1064.13 1396.36 1083.67 
498.55 459.07 608.51 122.7 212.34 174.85 485.6 262.97 435.44 448.47 331.53 269.46 294.53 711.88 86.35 395.03 172.37 267.91 683.17 175.98 929.32 169.97 817.5 242.09 219.78 887.88 194.86 153.19 610.36 1483.59 357.67 494.61 337.15 429.54 374.91 488.78 508.83 246.94 716.9 267.59 
5572.34 4015.73 4739.96 4424.75 3686.5 4229.41 4831.5 4859.78 6108.63 4307.86 4359.12 6684.05 6349.26 11504.49 2576.95 4588.98 4609.52 4693.22 5957.18 5686.94 7096.65 6481.67 7036.61 5212.07 3935.59 8157.1 4426.01 4483.31 5560.59 13003.73 4694.17 5073.77 5790.19 6812.32 5644.39 11185.3 5781.79 4820.64 6481.82 4918.36 
1992.77 1795.33 2542.57 113.49 561.7 374.25 1928.01 814.85 1677.19 1742.33 1157.67 847.32 972.65 3059.42 -68.27 1475.13 361.84 839.56 2915.84 379.9 4146.59 349.87 3587.49 710.46 598.89 3939.38 474.28 265.96 2551.82 6917.93 1288.34 1973.03 1185.76 1647.72 1374.55 1943.92 2044.14 734.69 3084.52 837.96 
68.14 137.77 126.39 62.83 61.47 75.34 165.84 85.5 66.84 114.22 75.72 86.32 68.31 93.17 101.9 90.63 129.6 74.74 99.46 90.09 67.96 86.48 131.64 109.52 68.83 65.97 148.22 62.44 134.18 93.1 102.26 62.82 95.16 83.74 121.66 93.35 138.74 74.8 132.46 67.64 
9 29 24 8 8 10 35 12 9 21 10 12 9 13 19 12 24 10 18 12 9 12 25 20 9 9 31 8 25 13 19 8 18 11 23 13 26 10 25 9 
208 209 177 80 29 138 150 139 5 229 125 113 130 17 197 24 76 120 137 143 142 69 191 177 160 153 17 105 134 214 67 216 44 90 193 63 122 188 18 190 
240 240 240 240 132 240 240 220 74 240 183 240 240 240 240 184 123 240 240 240 240 161 240 212 240 240 64 240 192 240 240 240 240 228 240 98 180 240 240 240 
5
0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 100.0 
0 0 0 0 14 14 8 8 12 13 16 7 13 16 13 12 9 12 14 10 14 9 16 7 11 14 12 12 9 18 11 6 11 10 12 6 11 4 12 8 13 4 14 7 18 
0 0 0 0 14 14 8 8 12 13 16 7 13 16 13 12 9 12 14 10 14 9 16 7 11 14 12 12 9 18 11 6 11 10 12 6 11 4 12 8 13 4 14 7 18 
0 0 0 0 14 14 8 8 12 13 16 7 13 16 13 12 9 12 14 10 14 9 16 7 11 14 12 12 9 18 11 6 11 10 12 6 11 4 12 8 13 4 14 7 18 
0 0 0 0 14 14 8 8 12 13 16 7 13 16 13 12 9 12 14 10 14 9 16 7 11 14 12 12 9 18 11 6 11 10 12 6 11 4 12 8 13 4 14 7 18 
14 14 14 14 0 14 9 6 18 17 13 11 11 10 4 12 5 17 14 3 18 14 10 6 12 11 15 10 14 14 13 11 4 6 13 7 16 9 12 13 15 11 16 7 13 
14 14 14 14 14 0 7 11 4 3 4 7 2 6 10 2 10 4 0 12 4 4 6 11 2 4 2 4 5 5 2 7 11 8 1 11 4 12 2 5 1 9 1 11 6 
8 8 8 8 9 7 0 4 9 8 8 2 4 7 5 4 3 8 6 5 9 5 7 4 4 5 7 3 5 9 4 3 5 2 5 4 7 5 4 4 6 4 8 4 9 
8 8 8 8 6 11 4 0 13 12 12 5 8 9 5 9 1 12 11 2 13 9 10 0 8 9 11 7 9 12 8 5 2 3 9 1 11 3 8 8 11 5 12 0 12 
12 12 12 12 18 4 9 13 0 1 9 7 7 11 14 5 13 0 5 15 1 4 11 13 5 9 2 8 4 10 5 7 14 11 5 12 1 12 6 4 3 9 3 13 11 
13 13 13 13 17 3 8 12 1 0 7 7 5 9 13 4 12 0 3 14 1 3 9 12 4 7 1 7 3 8 4 7 13 11 4 12 1 12 4 4 2 9 2 12 9 
16 16 16 16 13 4 8 12 9 7 0 9 3 3 9 4 11 8 4 12 8 8 3 12 5 2 6 4 9 1 5 10 11 9 4 12 8 14 4 9 5 12 5 12 1 
7 7 7 7 11 7 2 5 7 7 9 0 5 9 8 5 5 7 7 7 8 3 9 5 4 7 6 5 3 10 4 0 7 5 5 4 6 5 4 2 6 2 8 5 11 
13 13 13 13 11 2 4 8 7 5 3 5 0 4 7 1 8 6 2 9 6 5 4 9 1 2 4 1 5 5 2 6 8 6 1 9 6 10 1 5 3 8 4 9 5 
16 16 16 16 10 6 7 9 11 9 3 9 4 0 6 5 8 10 6 9 10 9 0 10 5 2 8 3 9 3 6 9 8 6 5 10 10 12 5 9 7 11 8 10 3 
13 13 13 13 4 10 5 5 14 13 9 8 7 6 0 8 3 13 10 3 14 10 6 5 8 6 11 6 11 10 9 9 2 3 8 6 12 8 8 10 11 9 12 6 9 
12 12 12 12 12 2 4 9 5 4 4 5 1 5 8 0 8 5 1 10 5 3 5 9 0 3 3 2 4 5 0 5 9 6 0 9 4 10 0 4 2 7 3 9 6 
9 9 9 9 5 10 3 1 13 12 11 5 8 8 3 8 0 12 10 2 13 9 8 1 8 8 11 6 9 11 8 6 1 1 8 2 11 4 8 8 10 5 12 2 11 
12 12 12 12 17 4 8 12 0 0 8 7 6 10 13 5 12 0 4 14 1 3 10 12 5 8 1 7 3 9 4 7 13 11 4 11 0 12 5 4 2 8 3 12 10 
14 14 14 14 14 0 6 11 5 3 4 7 2 6 10 1 10 4 0 12 4 4 5 11 2 4 2 4 5 5 2 7 11 8 1 11 4 12 2 5 1 9 2 11 5 
10 10 10 10 3 12 5 2 15 14 12 7 9 9 3 10 2 14 12 0 15 11 9 3 10 9 13 8 11 13 10 8 1 3 10 4 13 6 10 10 12 7 14 3 12 
14 14 14 14 18 4 9 13 1 1 8 8 6 10 14 5 13 1 4 15 0 4 10 13 5 8 2 8 4 9 5 8 14 12 5 13 2 13 5 5 3 10 2 14 10 
9 9 9 9 14 4 5 9 4 3 8 3 5 9 10 3 9 3 4 11 4 0 9 9 3 7 3 5 0 9 3 3 10 8 3 8 2 8 3 0 3 5 5 9 10 
16 16 16 16 10 6 7 10 11 9 3 9 4 0 6 5 8 10 5 9 10 9 0 10 5 2 8 3 9 3 6 10 8 7 5 11 10 12 5 9 7 11 8 10 2 
7 7 7 7 6 11 4 0 13 12 12 5 9 10 5 9 1 12 11 3 13 9 10 0 8 9 11 8 9 13 9 5 3 3 9 1 11 3 9 8 11 4 13 0 13 
11 11 11 11 12 2 4 8 5 4 5 4 1 5 8 0 8 5 2 10 5 3 5 8 0 3 3 2 4 6 0 5 8 6 0 8 4 9 0 4 2 7 4 9 6 
14 14 14 14 11 4 5 9 9 7 2 7 2 2 6 3 8 8 4 9 8 7 2 9 3 0 6 1 7 3 4 8 8 6 3 10 8 11 3 7 5 9 6 10 3 
12 12 12 12 15 2 7 11 2 1 6 6 4 8 11 3 11 1 2 13 2 3 8 11 3 6 0 5 3 7 2 6 12 9 3 11 2 11 3 4 1 8 2 11 8 
12 12 12 12 10 4 3 7 8 7 4 5 1 3 6 2 6 7 4 8 8 5 3 8 2 1 5 0 6 5 3 6 7 4 2 8 7 9 2 6 4 7 6 8 5 
9 9 9 9 14 5 5 9 4 3 9 3 5 9 11 4 9 3 5 11 4 0 9 9 4 7 3 6 0 10 3 3 10 8 4 8 2 8 4 0 4 5 5 9 10 
18 18 18 18 14 5 9 12 10 8 1 10 5 3 10 5 11 9 5 13 9 9 3 13 6 3 7 5 10 0 6 11 11 10 5 13 9 15 6 10 6 13 6 13 1 
11 11 11 11 13 2 4 8 5 4 5 4 2 6 9 0 8 4 2 10 5 3 6 9 0 4 2 3 3 6 0 5 9 6 0 8 4 9 0 3 2 7 3 9 7 
6 6 6 6 11 7 3 5 7 7 10 0 6 9 9 5 6 7 7 8 8 3 10 5 5 8 6 6 3 11 5 0 7 5 5 5 6 5 5 2 6 1 8 5 11 
11 11 11 11 4 11 5 2 14 13 11 7 8 8 2 9 1 13 11 1 14 10 8 3 8 8 12 7 10 11 9 7 0 2 9 4 12 6 8 9 11 7 13 3 11 
10 10 10 10 6 8 2 3 11 11 9 5 6 6 3 6 1 11 8 3 12 8 7 3 6 6 9 4 8 10 6 5 2 0 7 4 10 6 6 7 9 6 10 3 9 
12 12 12 12 13 1 5 9 5 4 4 5 1 5 8 0 8 4 1 10 5 3 5 9 0 3 3 2 4 5 0 5 9 7 0 9 4 10 0 4 2 7 3 9 6 
