40 2993.07 0 1680 14 120
60.88 42.57 58.21 25.48 75.75 42.68 97.15 53.09 4.9 65.11 7.24 71.32 92.77 93.77 76.27 4.83 20.05 46.83 4.82 75.21 2.36 79.89 54.31 86.49 57.58 41.62 50.81 1.73 5.6 82.85 80.17 47.32 65.09 7.76 27.27 58.51 36.69 70.35 35.69 69.32 
64.4 48.91 59.96 31.09 80.94 25.29 35.39 32.89 17.4 46.56 78.34 10.69 50.21 69.58 80.69 26.14 15.51 89.16 83.93 72.48 14.22 61.94 87.48 20.54 74.37 61.7 83.27 14.44 51.33 70.35 44.01 58.11 36.68 44.25 72.95 25.98 32.73 62.01 68.28 60.51 
6 4 6 3 7 4 9 5 1 6 1 7 9 9 7 1 2 5 1 7 1 8 5 8 6 4 5 1 1 8 8 5 6 1 3 6 4 7 4 7 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
3 2 3 3 1 2 3 1 1 3 1 1 3 3 1 1 1 1 1 1 1 3 1 3 3 2 1 1 1 3 3 1 3 1 3 3 2 1 2 1 
2 3 2 1 3 3 2 3 3 2 3 3 2 2 3 3 3 3 3 3 3 1 3 1 2 3 3 3 3 1 1 3 2 3 1 2 3 3 3 3 
1 1 2 7 6 1 5 6 8 5 6 5 2 4 3 10 1 10 1 10 4 3 5 9 8 7 3 5 9 2 9 2 3 2 6 6 2 3 5 9 
4146.32 4679.9 4711.74 4445.35 3438.7 4328.89 3226.68 3679.44 3461.25 3171.06 3868.46 3372.92 3903.86 4573.18 3938.95 3310.76 4112.25 3304.2 4149.62 3766.89 3622.88 3815.95 3366.27 4233.39 3853.44 3979.41 3698.4 3045.63 4249.4 4506.13 4141.19 4887.75 3632.61 3361.15 3237.35 3646.12 4755.18 3651.99 3251.96 4211.22 
0.69 0.85 0.69 0.45 0.26 0.34 0.41 0.2 0.44 0.47 0.3 0.45 0.34 0.47 0.47 0.47 0.31 0.41 0.71 0.45 0.4 0.64 0.53 0.46 0.2 0.45 0.36 0.42 0.57 0.42 0.39 0.57 0.36 0.64 0.18 0.34 0.55 0.68 0.52 0.32 
0.75 0.85 0.72 0.74 1.0 0.77 1.0 0.59 0.86 1.0 0.64 0.86 0.67 0.7 0.94 1.0 0.91 0.51 0.54 0.68 1.0 0.65 0.59 0.63 0.93 1.0 0.9 0.79 0.72 0.82 0.57 1.0 0.93 0.88 0.59 0.65 0.68 0.78 1.0 0.7 
1.0 0.51 0.7 0.81 1.0 0.96 1.0 0.62 0.68 0.53 0.8 0.58 0.65 0.7 0.82 1.0 0.98 0.94 1.0 0.98 0.89 0.97 0.91 0.94 0.84 0.88 0.72 0.77 0.97 0.8 0.6 0.86 0.85 0.55 0.59 0.91 0.94 0.86 0.67 0.55 
0.94 0.67 0.74 0.75 1.0 0.65 0.97 0.79 0.72 0.54 1.0 0.98 0.55 1.0 0.65 0.57 0.99 1.0 0.74 0.97 0.59 0.95 0.55 0.89 0.64 1.0 0.78 0.86 0.96 0.9 0.73 0.73 0.9 0.89 0.92 0.94 1.0 1.0 0.85 0.97 
0.6 1.0 0.96 0.78 0.82 0.9 0.82 0.93 1.0 0.82 0.68 1.0 0.92 0.75 1.0 0.56 0.7 0.61 0.64 0.99 0.94 0.52 0.61 1.0 0.69 0.64 1.0 1.0 1.0 0.92 0.71 0.66 0.86 1.0 0.95 0.51 0.59 0.99 0.98 0.9 
0.8 0.79 1.0 0.66 0.71 0.93 0.65 0.7 0.92 0.67 0.71 0.74 0.67 0.79 0.76 0.56 1.0 0.64 0.87 0.62 0.59 1.0 0.96 0.82 0.56 0.92 0.9 0.65 0.96 0.7 0.89 0.71 0.84 0.74 0.86 0.82 0.97 0.59 0.51 0.9 
0.34 0.23 0.36 0.23 0.58 0.4 0.52 0.19 0.38 0.16 0.25 0.36 0.15 0.29 0.38 0.18 0.62 0.19 0.22 0.39 0.29 0.31 0.17 0.43 0.19 0.52 0.45 0.34 0.64 0.38 0.16 0.29 0.52 0.32 0.26 0.23 0.37 0.39 0.29 0.3 
1222.41 945.98 566.62 924.87 809.34 1223.24 760.15 829.93 754.02 818.81 916.54 860.51 499.79 516.49 1472.65 951.94 974.09 1168.54 1266.06 1018.14 483.58 1672.13 1087.81 1653.73 1085.93 1162.04 1263.59 848.73 1512.46 464.34 1672.75 597.95 1325.63 565.94 818.93 961.31 602.28 1524.21 976.98 1536.83 
472.25 233.92 210.47 194.94 501.0 552.89 361.88 136.26 287.67 115.53 210.25 305.56 84.09 139.7 481.44 208.58 605.26 208.84 271.81 381.33 101.32 554.14 163.66 843.6 200.99 603.67 574.55 313.7 935.9 170.16 242.75 178.42 646.83 183.24 215.8 232.08 234.73 686.39 265.71 589.38 
5612.03 4229.88 2333.1 4124.35 3546.72 5616.21 3300.75 3649.64 3270.1 3594.05 4082.68 3802.55 1998.95 2082.47 6863.24 4259.71 4370.47 5342.7 5830.31 4590.69 1917.91 7860.63 4939.06 7768.63 4929.65 5310.21 5817.94 3743.66 7062.28 1821.68 7863.76 2489.77 6128.14 2329.68 3594.66 4306.55 2511.39 7121.03 4384.89 7184.14 
1861.23 669.62 552.33 474.68 2004.98 2264.45 1309.41 181.3 938.33 77.66 551.24 1027.82 -79.57 198.49 1907.21 542.89 2526.29 544.2 859.07 1406.67 6.62 2270.69 318.32 3718.0 504.96 2518.33 2372.75 1068.48 4179.52 350.79 713.77 392.08 2734.13 416.18 579.01 660.4 673.63 2931.97 828.57 2446.91 
165.85 140.4 188.47 177.81 68.77 129.87 129.07 73.59 69.23 126.84 77.37 67.46 156.15 182.93 78.78 66.22 82.24 66.08 82.99 75.34 72.46 152.64 67.33 169.34 154.14 119.38 73.97 60.91 84.99 180.25 165.65 97.76 145.3 67.22 129.49 145.84 142.66 73.04 97.56 84.22 
17 13 20 19 4 12 13 5 4 13 5 4 16 19 5 4 5 4 5 5 5 16 4 18 16 11 5 4 6 19 17 6 15 4 13 15 13 5 9 6 
5 2 31 82 33 69 56 6 98 72 60 79 41 86 44 79 34 34 118 77 114 116 71 107 101 104 80 62 111 42 69 56 53 112 6 49 72 36 62 67 
108 14 120 120 45 120 119 87 120 120 120 120 120 120 120 120 120 58 120 120 120 120 120 120 119 120 120 108 120 120 120 108 120 120 80 106 120 54 86 120 
5
0.0 0.0 0.0 0.0 0.0 
0.0 0.0 100.0 100.0 0.0 
0 0 7 7 0 6 4 5 2 7 3 7 4 1 5 5 5 7 8 7 1 1 7 6 7 1 7 7 6 6 5 6 1 3 7 6 5 5 3 5 4 3 6 5 6 
0 0 7 7 0 6 4 5 2 7 3 7 4 1 5 5 5 7 8 7 1 1 7 6 7 1 7 7 6 6 5 6 1 3 7 6 5 5 3 5 4 3 6 5 6 
7 7 0 0 7 5 4 5 5 5 6 8 6 5 6 1 8 7 7 5 5 6 3 1 5 6 6 3 8 4 4 3 6 3 6 6 4 6 4 2 6 5 5 3 5 
7 7 0 0 7 5 4 5 5 5 6 8 6 5 6 1 8 7 7 5 5 6 3 1 5 6 6 3 8 4 4 3 6 3 6 6 4 6 4 2 6 5 5 3 5 
0 0 7 7 0 6 4 5 2 7 3 7 4 1 5 5 5 7 8 7 1 1 7 6 7 1 7 7 6 6 5 6 1 3 7 6 5 5 3 5 4 3 6 5 6 
6 6 5 5 6 0 1 0 3 1 3 3 2 5 1 3 3 2 2 1 4 4 2 4 1 5 1 1 3 0 1 1 5 4 1 2 1 2 4 2 2 2 0 1 0 
4 4 4 4 4 1 0 1 1 3 1 4 1 3 1 3 3 3 3 3 3 2 2 3 2 3 2 2 3 2 0 2 3 2 3 2 0 1 2 2 1 1 2 1 2 
5 5 5 5 5 0 1 0 3 1 2 3 1 4 1 3 3 2 2 1 4 4 2 4 1 5 1 1 3 1 1 1 5 3 1 1 0 1 3 2 2 2 0 1 0 
2 2 5 5 2 3 1 3 0 5 1 5 1 1 3 3 3 4 5 5 1 1 4 4 4 2 4 4 4 3 2 4 2 2 4 4 2 2 1 2 2 0 3 2 3 
7 7 5 5 7 1 3 1 5 0 4 3 3 6 2 4 5 2 1 0 6 6 2 5 0 7 1 1 4 1 2 1 7 5 0 2 2 3 5 3 4 4 1 3 1 
3 3 6 6 3 3 1 2 1 4 0 3 0 2 2 4 2 3 4 4 2 1 4 4 4 2 3 4 3 3 2 4 3 3 4 2 2 1 2 3 1 0 3 3 3 
7 7 8 8 7 3 4 3 5 3 3 0 3 6 2 7 2 1 2 3 6 5 5 7 3 6 2 4 1 3 4 4 6 6 2 1 3 2 6 5 2 4 2 4 2 
4 4 6 6 4 2 1 1 1 3 0 3 0 3 1 4 2 3 3 3 3 2 4 5 3 3 2 3 2 2 2 3 3 3 3 2 1 0 3 3 0 1 2 2 2 
1 1 5 5 1 5 3 4 1 6 2 6 3 0 4 4 4 6 7 6 0 1 5 4 6 0 6 6 5 5 4 5 0 2 6 5 4 4 1 4 3 2 5 4 5 
5 5 6 6 5 1 1 1 3 2 2 2 1 4 0 4 2 1 2 2 4 3 3 5 1 5 1 3 2 2 1 2 5 4 2 1 1 0 4 3 1 2 1 2 1 
5 5 1 1 5 3 3 3 3 4 4 7 4 4 4 0 6 6 6 4 3 4 2 0 4 4 5 3 7 3 2 3 4 1 5 5 3 5 2 1 5 3 4 2 4 
5 5 8 8 5 3 3 3 3 5 2 2 2 4 2 6 0 3 4 5 4 3 5 7 4 4 3 5 1 4 4 5 4 5 4 2 3 1 5 5 1 2 3 4 3 
7 7 7 7 7 2 3 2 4 2 3 1 3 6 1 6 3 0 1 2 6 5 4 6 2 6 1 3 2 3 3 3 6 6 1 1 3 2 6 4 2 4 1 4 1 
8 8 7 7 8 2 3 2 5 1 4 2 3 7 2 6 4 1 0 1 7 6 3 6 1 7 1 3 3 2 3 3 7 6 0 2 3 3 6 4 4 4 1 4 1 
7 7 5 5 7 1 3 1 5 0 4 3 3 6 2 4 5 2 1 0 6 6 2 5 0 7 1 1 4 1 2 1 7 5 0 2 2 3 5 3 4 4 1 3 1 
1 1 5 5 1 4 3 4 1 6 2 6 3 0 4 3 4 6 7 6 0 1 5 4 6 0 5 5 5 5 3 5 0 1 6 5 3 4 1 3 3 2 5 3 5 
1 1 6 6 1 4 2 4 1 6 1 5 2 1 3 4 3 5 6 6 1 0 5 5 5 1 5 5 4 4 3 5 1 2 5 4 3 3 2 4 2 1 4 3 4 
7 7 3 3 7 2 2 2 4 2 4 5 4 5 3 2 5 4 3 2 5 5 0 3 2 6 3 0 5 1 1 0 6 3 2 4 2 3 4 1 4 4 2 1 2 
6 6 1 1 6 4 3 4 4 5 4 7 5 4 5 0 7 6 6 5 4 5 3 0 5 4 5 3 7 3 3 3 4 2 5 6 3 5 2 1 5 4 4 2 4 
7 7 5 5 7 1 2 1 4 0 4 3 3 6 1 4 4 2 1 0 6 5 2 5 0 6 0 1 3 1 2 1 6 5 0 2 2 2 5 3 3 3 0 2 0 
1 1 6 6 1 5 3 5 2 7 2 6 3 0 5 4 4 6 7 7 0 1 6 4 6 0 6 6 6 5 4 6 0 2 7 5 4 4 2 4 4 2 5 4 5 
7 7 6 6 7 1 2 1 4 1 3 2 2 6 1 5 3 1 1 1 5 5 3 5 0 6 0 2 2 1 2 2 6 5 0 1 2 2 5 3 2 3 0 3 0 
7 7 3 3 7 1 2 1 4 1 4 4 3 6 3 3 5 3 3 1 5 5 0 3 1 6 2 0 5 0 2 0 6 4 2 3 2 3 4 2 4 4 2 1 2 
6 6 8 8 6 3 3 3 4 4 3 1 2 5 2 7 1 2 3 4 5 4 5 7 3 6 2 5 0 4 4 5 6 6 3 1 3 1 5 5 2 3 3 4 3 
6 6 4 4 6 0 2 1 3 1 3 3 2 5 2 3 4 3 2 1 5 4 1 3 1 5 1 0 4 0 1 0 5 4 1 2 1 2 4 2 3 3 1 1 1 
5 5 4 4 5 1 0 1 2 2 2 4 2 4 1 2 4 3 3 2 3 3 1 3 2 4 2 2 4 1 0 1 4 2 3 3 0 2 2 1 2 2 2 0 1 
6 6 3 3 6 1 2 1 4 1 4 4 3 5 2 3 5 3 3 1 5 5 0 3 1 6 2 0 5 0 1 0 6 3 2 3 1 3 4 1 4 3 2 1 2 
1 1 6 6 1 5 3 5 2 7 3 6 3 0 5 4 4 6 7 7 0 1 6 4 6 0 6 6 6 5 4 6 0 2 7 5 4 4 2 4 4 2 5 4 5 
3 3 3 3 3 4 2 3 2 5 3 6 3 2 4 1 5 6 6 5 1 2 3 2 5 2 5 4 6 4 2 3 2 0 5 5 3 4 0 2 4 2 4 2 4 
7 7 6 6 7 1 3 1 4 0 4 2 3 6 2 5 4 1 0 0 6 5 2 5 0 7 0 2 3 1 3 2 7 5 0 1 2 2 5 3 3 4 1 3 1 
