40 2385.72 0 1680 14 120
63.57 85.3 9.84 98.02 69.36 2.41 83.54 38.82 94.25 25.36 36.52 78.94 79.97 52.85 1.22 84.06 76.26 98.55 96.81 12.62 2.46 74.33 21.11 36.12 94.38 51.68 63.62 42.93 85.15 69.94 15.03 13.82 80.4 81.48 48.8 13.38 50.41 57.83 85.26 61.76 
32.4 79.57 67.37 26.37 67.67 15.98 85.45 23.92 47.29 70.51 47.46 32.49 12.74 21.44 65.98 58.63 60.97 79.25 43.99 63.99 62.63 30.84 15.51 39.29 61.88 68.88 63.38 52.7 75.7 39.91 76.75 30.41 81.94 15.01 18.21 88.25 66.9 13.75 70.53 75.93 
6 8 1 9 7 1 8 4 9 3 4 8 8 5 1 8 7 9 9 2 1 7 2 4 9 5 6 4 8 7 2 2 8 8 5 2 5 6 8 6 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
1 1 2 2 1 2 1 2 2 3 2 1 1 3 2 1 1 2 2 3 2 1 3 2 2 3 1 2 1 1 3 3 1 1 3 3 3 1 1 1 
2 1 3 3 3 3 1 3 3 3 3 1 1 3 3 1 3 3 3 1 3 3 1 3 3 3 2 3 1 3 1 1 1 1 3 1 3 2 1 2 
7 9 6 3 3 1 3 2 8 9 3 4 9 3 8 8 2 6 4 1 10 8 7 8 6 1 5 6 3 6 9 5 1 10 7 6 5 5 10 3 
4199.76 4879.89 3748.62 4526.68 4529.42 3745.38 4550.89 3823.3 4213.59 4756.84 4568.66 4694.6 4758.41 4553.7 4162.77 4260.73 3238.86 3747.69 4653.3 3739.93 4497.64 4244.44 4114.34 4189.69 3747.03 3743.04 4235.76 3747.76 4553.41 3746.3 4883.56 4372.93 3744.94 4249.61 4565.61 3745.92 4239.26 4235.19 4401.4 4559.49 
0.31 0.07 0.9 0.5 0.51 0.22 0.45 0.24 0.1 0.28 0.5 0.67 0.48 0.6 0.09 0.1 0.16 0.18 0.54 0.43 0.49 0.07 0.29 0.14 0.76 0.58 0.74 0.79 0.5 0.85 0.46 0.74 0.42 0.77 0.33 0.25 0.78 0.74 0.69 0.34 
0.51 0.58 0.58 0.79 0.6 0.77 0.98 0.85 1.0 0.92 0.63 0.71 0.63 0.67 1.0 0.54 0.92 0.97 0.73 0.67 0.55 1.0 0.93 0.87 0.72 0.63 0.81 0.9 0.84 0.89 0.99 1.0 0.98 1.0 0.74 0.72 0.75 1.0 0.63 0.72 
0.93 0.59 0.63 0.51 0.92 0.78 0.64 0.89 0.52 0.6 1.0 0.51 0.69 0.51 0.94 0.58 0.85 0.67 0.79 1.0 0.82 1.0 0.57 0.92 0.56 0.84 0.65 0.63 0.9 0.79 0.86 0.79 1.0 0.62 0.61 1.0 0.91 0.73 0.6 0.73 
0.65 0.66 0.72 1.0 0.73 0.86 0.82 1.0 0.66 0.84 0.8 0.66 0.72 0.99 0.54 0.79 0.89 0.73 0.68 0.73 0.66 0.62 0.71 0.84 0.59 0.72 0.64 0.9 0.86 0.76 0.58 1.0 0.72 0.99 0.86 1.0 1.0 0.65 0.96 0.67 
1.0 0.71 0.57 0.55 1.0 0.6 0.85 0.52 0.52 0.86 0.77 1.0 0.84 0.81 0.88 1.0 1.0 0.62 0.67 0.56 0.52 0.78 0.69 0.99 0.96 1.0 0.55 0.74 0.62 0.55 0.59 1.0 0.65 0.5 0.75 0.7 0.56 0.7 0.95 0.8 
0.85 1.0 0.85 0.68 0.72 0.55 0.98 0.65 1.0 0.72 0.96 0.59 0.88 0.55 1.0 1.0 0.71 0.74 0.58 0.55 0.88 1.0 0.55 0.51 0.83 0.63 0.75 0.75 0.51 0.93 0.83 1.0 0.72 0.97 0.9 0.96 1.0 0.94 0.66 0.66 
0.26 0.16 0.13 0.15 0.3 0.17 0.43 0.26 0.18 0.29 0.37 0.14 0.23 0.15 0.45 0.25 0.5 0.22 0.15 0.15 0.14 0.48 0.14 0.34 0.19 0.24 0.14 0.28 0.21 0.27 0.24 0.79 0.33 0.3 0.26 0.48 0.38 0.31 0.22 0.19 
956.65 891.21 1398.26 963.61 1372.86 1630.83 1139.6 1099.19 626.78 1134.34 1719.22 1419.23 1163.39 1180.91 764.06 713.97 1148.71 727.03 1126.98 1487.35 1313.21 805.36 1284.82 815.17 1257.18 1378.18 1809.47 1369.16 1299.44 1167.21 1155.3 1520.77 1211.35 1493.42 822.27 943.11 1993.82 2357.06 1192.96 940.49 
287.3 133.72 152.25 122.89 401.31 281.87 482.38 258.86 116.98 331.04 475.2 223.85 274.43 208.64 374.89 179.67 605.29 177.35 183.49 207.37 164.59 386.78 157.68 271.82 224.77 290.32 248.38 369.2 291.74 354.84 274.26 1163.02 423.55 452.71 200.18 439.34 779.3 749.41 253.57 198.66 
4283.24 3956.03 6491.32 4318.03 6364.28 7654.14 5198.02 4995.94 2633.89 5171.68 8096.11 6596.14 5316.93 5404.54 3320.32 3069.83 5243.53 3135.15 5134.88 6936.74 6066.03 3526.79 5924.12 3575.84 5785.91 6390.88 8547.35 6345.78 5997.19 5336.06 5276.48 7103.87 5556.74 6967.12 3611.35 4215.54 9469.12 11285.28 5464.8 4202.46 
936.48 168.58 261.23 114.47 1506.57 909.34 1911.92 794.3 84.9 1155.21 1875.99 619.27 872.17 543.2 1374.45 398.35 2526.47 386.75 417.46 536.85 322.93 1433.9 288.39 859.09 623.86 951.62 741.88 1346.01 958.7 1274.2 871.3 5315.11 1617.77 1763.53 500.9 1696.71 3396.52 3247.04 767.86 493.31 
84.0 97.6 112.46 135.8 90.59 112.36 91.02 114.7 126.41 190.27 137.06 93.89 95.17 182.15 124.88 85.21 64.78 112.43 139.6 149.6 134.93 84.89 164.57 125.69 112.41 149.72 84.72 112.43 91.07 74.93 195.34 174.92 74.9 84.99 182.62 149.84 169.57 84.7 88.03 91.19 
5 6 10 12 6 10 6 10 12 20 13 6 6 19 11 6 4 10 13 16 12 6 17 11 10 16 6 10 6 5 20 18 5 6 19 16 18 6 6 6 
78 60 66 56 6 90 79 54 7 90 33 27 90 59 99 41 68 105 35 26 1 87 78 46 7 118 81 114 0 22 60 60 100 5 77 7 26 79 87 86 
120 118 101 68 120 120 120 120 42 120 62 73 120 120 120 120 120 120 110 120 87 120 101 115 53 120 120 120 97 119 120 101 120 114 100 110 120 120 120 120 
2
0.0 0.0 
0.0 100.0 
0 7 5 8 4 7 6 1 8 3 7 5 4 6 5 4 4 7 6 9 7 4 4 5 1 3 8 6 6 4 8 5 5 2 8 5 3 6 5 4 7 6 
7 0 6 6 2 8 5 6 6 6 7 2 4 7 8 6 2 6 6 7 7 2 2 7 6 5 7 4 5 4 6 6 1 5 5 8 6 1 4 7 6 4 
5 6 0 3 4 2 2 4 4 1 2 3 2 1 1 1 5 2 2 4 2 4 4 0 3 2 3 2 2 2 3 0 4 3 3 1 1 5 2 1 3 3 
8 6 3 0 5 3 1 7 0 5 2 4 4 3 4 4 6 1 1 0 2 5 6 3 6 4 1 2 1 3 0 3 5 6 0 4 5 5 2 5 0 1 
4 2 4 5 0 6 4 3 5 3 6 1 2 5 6 4 0 5 4 6 6 0 0 5 3 2 6 2 3 2 5 4 0 2 5 6 4 1 2 5 5 3 
7 8 2 3 6 0 3 6 4 4 1 6 4 1 1 3 7 2 2 3 1 6 7 1 5 4 2 4 3 4 3 2 6 6 4 1 3 7 4 3 3 4 
6 5 2 1 4 3 0 6 1 3 2 3 2 2 3 3 4 1 0 2 2 4 4 2 5 3 1 1 0 2 1 1 3 4 1 3 3 4 1 3 1 0 
1 6 4 7 3 6 6 0 7 2 6 4 3 5 5 3 3 6 6 8 7 3 3 5 1 2 7 5 5 3 7 5 4 1 7 5 3 5 4 3 7 6 
8 6 4 0 5 4 1 7 0 5 2 4 4 3 5 5 6 1 1 1 3 5 6 3 6 4 1 2 2 3 0 3 4 6 0 5 5 5 2 5 1 1 
3 6 1 5 3 4 3 2 5 0 4 3 1 2 3 1 4 4 3 5 4 3 3 2 1 1 4 3 3 2 4 2 4 1 5 3 0 4 3 1 4 4 
7 7 2 2 6 1 2 6 2 4 0 5 4 1 2 3 6 1 1 2 0 5 6 1 5 4 1 3 2 3 2 1 6 5 2 2 3 6 3 3 1 3 
5 2 3 4 1 6 3 4 4 3 5 0 1 4 5 4 1 4 3 5 5 1 1 4 3 2 4 1 2 1 4 3 0 2 4 5 4 1 1 4 4 2 
4 4 2 4 2 4 2 3 4 1 4 1 0 3 3 2 2 3 2 4 4 2 2 2 2 0 4 1 2 0 4 2 2 2 3 3 2 3 1 2 3 2 
6 7 1 3 5 1 2 5 3 2 1 4 3 0 1 2 6 1 2 3 1 5 5 0 4 3 2 3 2 2 3 0 5 4 3 1 2 6 3 2 2 3 
5 8 1 4 6 1 3 5 5 3 2 5 3 1 0 2 6 3 3 4 2 6 6 1 4 3 3 4 3 3 4 2 6 4 4 0 2 7 4 1 4 4 
4 6 1 4 4 3 3 3 5 1 3 4 2 2 2 0 4 3 3 5 3 4 4 1 2 1 4 3 3 2 4 1 4 2 4 2 0 5 3 0 4 3 
4 2 5 6 0 7 4 3 6 4 6 1 2 6 6 4 0 5 5 7 7 0 0 5 3 3 6 3 4 3 6 5 1 2 5 6 4 1 3 5 6 4 
7 6 2 1 5 2 1 6 1 4 1 4 3 1 3 3 5 0 0 1 1 5 5 2 5 3 0 2 1 2 1 1 5 5 1 3 3 5 2 3 0 2 
6 6 2 1 4 2 0 6 1 3 1 3 2 2 3 3 5 0 0 2 1 4 5 2 5 3 1 1 0 2 1 1 4 4 1 3 3 4 1 3 0 1 
9 7 4 0 6 3 2 8 1 5 2 5 4 3 4 5 7 1 2 0 2 6 6 3 7 5 1 3 2 4 0 3 5 6 1 4 5 6 3 5 1 2 
7 7 2 2 6 1 2 7 3 4 0 5 4 1 2 3 7 1 1 2 0 6 6 1 5 4 1 3 2 3 2 1 6 6 2 2 3 6 3 3 2 3 
4 2 4 5 0 6 4 3 5 3 5 1 2 5 6 4 0 5 4 6 6 0 0 5 3 2 5 2 3 2 5 4 0 2 5 6 4 1 2 4 5 3 
4 2 4 6 0 7 4 3 6 3 6 1 2 5 6 4 0 5 5 6 6 0 0 5 3 2 6 3 4 2 5 5 1 2 5 6 4 1 3 5 5 4 
5 7 0 3 5 1 2 5 3 2 1 4 2 0 1 1 5 2 2 3 1 5 5 0 3 2 2 3 2 2 3 0 5 4 3 1 2 5 3 1 2 3 
1 6 3 6 3 5 5 1 6 1 5 3 2 4 4 2 3 5 5 7 5 3 3 3 0 2 6 4 4 3 6 3 4 1 6 4 1 5 4 2 6 5 
3 5 2 4 2 4 3 2 4 1 4 2 0 3 3 1 3 3 3 5 4 2 2 2 2 0 4 2 2 1 4 2 3 1 4 3 1 3 2 2 4 3 
8 7 3 1 6 2 1 7 1 4 1 4 4 2 3 4 6 0 1 1 1 5 6 2 6 4 0 3 2 3 1 2 5 6 1 3 4 6 3 4 0 2 
6 4 2 2 2 4 1 5 2 3 3 1 1 3 4 3 3 2 1 3 3 2 3 3 4 2 3 0 0 1 2 2 2 3 2 4 3 3 0 3 2 0 
6 5 2 1 3 3 0 5 2 3 2 2 2 2 3 3 4 1 0 2 2 3 4 2 4 2 2 0 0 1 1 1 3 4 1 3 3 4 0 3 1 0 
4 4 2 3 2 4 2 3 3 2 3 1 0 2 3 2 3 2 2 4 3 2 2 2 3 1 3 1 1 0 3 2 2 2 3 3 2 3 1 2 3 2 
8 6 3 0 5 3 1 7 0 4 2 4 4 3 4 4 6 1 1 0 2 5 5 3 6 4 1 2 1 3 0 2 5 6 0 4 4 5 2 4 0 1 
5 6 0 3 4 2 1 5 3 2 1 3 2 0 2 1 5 1 1 3 1 4 5 0 3 2 2 2 1 2 2 0 4 4 3 1 2 5 2 2 2 2 
5 1 4 5 0 6 3 4 4 4 6 0 2 5 6 4 1 5 4 5 6 0 1 5 4 3 5 2 3 2 5 4 0 3 4 6 4 0 2 5 5 3 
2 5 3 6 2 6 4 1 6 1 5 2 2 4 4 2 2 5 4 6 6 2 2 4 1 1 6 3 4 2 6 4 3 0 6 4 2 4 3 3 5 4 
8 5 3 0 5 4 1 7 0 5 2 4 3 3 4 4 5 1 1 1 2 5 5 3 6 4 1 2 1 3 0 3 4 6 0 4 5 4 2 5 0 1 
5 8 1 4 6 1 3 5 5 3 2 5 3 1 0 2 6 3 3 4 2 6 6 1 4 3 3 4 3 3 4 1 6 4 4 0 2 7 4 1 3 4 
3 6 1 5 4 3 3 3 5 0 3 4 2 2 2 0 4 3 3 5 3 4 4 2 1 1 4 3 3 2 4 2 4 2 5 2 0 5 3 0 4 4 
