70 3415.2 0 1680 1 1680
28.72 13.55 32.21 72.5 5.48 20.96 4.27 39.0 29.91 12.56 31.88 1.28 95.52 7.05 27.52 58.66 2.24 87.55 85.96 79.06 67.92 8.63 58.57 68.74 61.07 40.02 79.99 49.95 94.57 24.35 50.18 68.5 28.12 12.74 41.81 96.94 53.73 13.6 50.22 50.94 28.23 50.98 38.67 48.12 6.23 42.23 60.96 93.92 61.3 38.38 92.71 68.13 7.2 92.42 2.27 51.51 6.8 50.07 87.46 48.04 1.69 27.84 7.34 91.99 26.04 48.05 15.27 18.01 57.56 83.02 
32.88 38.77 24.86 88.92 74.94 26.6 58.53 19.64 65.76 86.35 78.6 85.18 78.29 58.38 56.6 44.33 17.22 36.69 40.23 40.83 62.07 14.64 37.91 58.58 86.63 89.81 38.74 87.47 81.91 65.99 87.67 54.32 33.32 44.2 34.71 27.44 66.46 32.22 26.18 41.56 29.14 39.24 86.91 32.96 33.05 67.44 65.8 74.44 73.25 17.62 16.66 80.0 77.56 81.48 55.77 39.53 45.07 17.77 57.06 56.08 74.1 68.67 62.91 13.57 20.11 39.14 51.71 40.29 86.95 79.88 
3 2 3 7 1 2 1 4 3 2 3 1 9 1 3 6 1 8 8 8 7 1 6 7 6 4 8 5 9 3 5 7 3 2 4 9 5 2 5 5 3 5 4 5 1 4 6 9 6 4 9 7 1 9 1 5 1 5 8 5 1 3 1 9 3 5 2 2 6 8 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 
3 1 3 3 3 1 3 2 3 1 3 3 3 3 3 1 3 1 1 1 3 3 1 3 1 2 1 1 3 3 1 3 3 1 2 3 1 1 1 1 3 1 2 1 3 2 1 3 1 2 3 3 3 3 3 1 3 1 1 1 3 3 3 3 3 1 1 1 1 1 
2 1 2 1 2 1 2 3 2 1 2 2 3 2 2 1 2 2 2 2 1 2 1 1 1 3 2 1 3 2 1 1 2 1 3 3 1 1 1 1 2 1 3 1 2 3 1 3 1 3 3 1 2 3 2 1 2 1 2 1 2 2 2 3 2 1 1 1 1 2 
7 7 7 4 6 4 3 2 1 4 6 8 5 6 7 3 7 2 5 3 7 2 7 7 6 7 5 2 8 9 2 5 2 8 6 4 10 5 8 4 5 2 3 1 9 8 4 9 1 3 8 5 9 2 9 4 6 1 1 9 9 3 1 8 1 8 4 6 3 7 
3447.5 4013.04 3776.65 3563.27 4255.33 3296.57 4431.05 4356.72 4082.33 3661.96 4538.06 4225.06 3998.82 4227.49 3758.31 4481.48 3474.41 4322.93 4182.65 4348.57 3224.7 4610.74 3132.45 4197.8 4477.29 3062.77 4274.48 4429.22 4086.33 3880.38 4344.15 4010.0 4397.84 3748.8 4479.74 3582.22 4103.1 4376.72 3457.58 3134.88 4204.34 4400.43 4338.25 3901.33 3846.96 4239.4 3269.01 3870.43 3628.18 4506.89 4088.14 4360.78 3916.09 4419.81 3760.34 3702.48 4028.24 3257.05 4257.9 3815.95 3785.94 4226.05 4010.25 4331.26 3364.48 3610.27 3612.31 4114.72 4233.7 3873.74 
0.76 0.82 0.49 0.03 0.21 0.13 0.43 0.19 0.64 0.06 0.15 0.34 0.28 0.26 0.81 0.43 0.91 0.19 0.74 0.46 0.52 0.26 0.75 0.45 0.26 0.74 0.64 0.25 0.34 0.38 0.23 0.37 0.26 0.39 0.13 0.1 0.25 0.56 0.36 0.07 0.25 0.26 0.47 0.4 0.45 0.39 0.13 0.66 0.61 0.46 0.35 0.52 0.56 0.19 0.56 0.07 0.3 0.49 0.41 0.45 0.43 0.48 0.63 0.35 0.65 0.39 0.05 0.18 0.42 0.73 
0.87 0.98 0.87 0.55 1.0 0.66 0.85 0.74 0.6 0.87 0.57 0.69 0.98 1.0 0.71 0.59 0.6 0.9 0.75 0.7 0.74 0.73 1.0 0.82 0.8 0.76 0.84 0.83 0.81 0.86 0.9 0.97 0.76 0.73 0.66 0.57 0.84 0.92 0.6 0.81 0.82 0.62 1.0 0.64 0.65 0.94 0.79 0.72 0.89 0.62 0.51 0.78 0.51 1.0 0.61 0.8 0.75 0.67 0.63 0.98 0.74 0.67 0.86 0.65 0.87 0.87 1.0 0.89 0.95 0.92 
0.75 0.73 0.56 1.0 0.66 0.95 0.79 0.73 0.57 0.63 0.96 0.67 0.62 0.64 0.82 0.76 1.0 0.93 0.63 0.67 1.0 0.92 0.59 1.0 1.0 0.81 0.92 0.95 0.68 0.56 0.66 0.79 0.87 0.57 0.66 0.71 0.73 0.56 0.8 0.77 0.86 1.0 0.79 0.8 1.0 0.97 0.59 0.72 0.69 0.53 0.87 1.0 0.7 0.98 0.53 0.87 0.8 0.78 0.53 0.71 1.0 1.0 1.0 0.6 0.65 0.87 0.71 0.58 0.83 0.51 
0.6 0.72 0.94 0.86 1.0 0.83 0.65 0.69 1.0 0.89 0.69 1.0 1.0 0.88 0.94 0.98 0.9 0.5 0.72 0.6 0.99 0.56 0.78 0.62 0.87 0.62 0.55 0.69 0.99 0.71 0.86 1.0 1.0 0.67 0.97 0.89 0.9 0.89 0.56 1.0 0.94 0.66 1.0 0.77 0.69 0.98 0.89 0.69 1.0 0.74 0.9 0.56 0.71 0.75 1.0 0.7 0.68 0.51 0.8 0.67 0.73 0.98 0.82 0.83 0.61 0.71 0.58 0.65 0.99 0.83 
1.0 0.67 0.95 0.61 1.0 0.94 0.66 1.0 0.82 0.52 0.61 0.82 0.53 0.5 1.0 1.0 0.82 0.76 0.67 0.6 0.61 0.76 0.81 0.54 0.51 0.66 0.63 0.63 0.86 0.8 1.0 0.77 0.9 0.87 0.83 0.63 0.63 0.57 0.53 0.51 0.98 1.0 0.88 0.81 0.79 0.9 0.78 0.56 0.63 0.8 0.57 0.83 0.89 0.53 0.87 0.7 0.78 0.96 0.68 0.62 0.82 0.57 0.69 0.86 0.57 0.86 0.85 1.0 1.0 0.53 
1.0 0.8 0.65 0.56 0.98 0.81 0.96 1.0 1.0 0.5 0.65 0.75 0.55 1.0 0.92 0.59 0.54 0.9 0.88 0.76 0.58 0.69 1.0 0.91 0.75 0.71 0.81 0.66 0.91 0.92 0.69 0.99 0.86 0.56 0.87 0.57 0.56 0.92 0.94 0.63 0.73 0.65 0.66 0.78 1.0 0.54 0.7 0.64 0.53 1.0 1.0 0.75 0.58 0.67 0.71 1.0 0.86 0.91 1.0 0.74 0.86 0.54 1.0 0.57 0.58 0.86 0.89 0.76 0.92 0.89 
0.39 0.28 0.28 0.16 0.65 0.39 0.28 0.38 0.28 0.13 0.15 0.29 0.18 0.28 0.51 0.26 0.24 0.29 0.2 0.13 0.26 0.2 0.37 0.25 0.27 0.18 0.22 0.22 0.44 0.25 0.35 0.58 0.51 0.14 0.3 0.13 0.19 0.24 0.13 0.2 0.48 0.26 0.46 0.25 0.35 0.43 0.22 0.13 0.2 0.19 0.23 0.27 0.13 0.26 0.2 0.34 0.28 0.23 0.18 0.21 0.38 0.21 0.49 0.16 0.11 0.4 0.31 0.25 0.71 0.18 
1095.71 889.22 597.74 565.37 585.23 771.16 1057.15 1524.03 1804.07 703.07 649.49 1171.94 568.61 643.4 1254.72 1117.11 992.52 1538.52 926.22 1007.13 795.18 1527.09 1361.07 555.6 661.14 1197.66 1032.62 1244.67 1139.05 2720.27 1452.71 868.82 1286.84 1065.15 498.07 639.56 784.15 811.57 1200.9 710.21 556.44 1388.47 1110.14 1722.2 2898.99 1553.63 866.31 3193.3 1951.9 1095.78 1038.45 912.57 3383.12 1486.57 2935.11 908.44 503.07 1619.92 1565.84 2735.77 2411.22 1165.86 1578.14 1258.94 2034.04 1047.56 689.76 519.0 1043.51 789.7 
493.72 204.97 165.22 87.58 366.79 267.45 277.42 509.51 469.7 67.62 96.17 316.42 82.04 159.45 587.9 340.4 194.72 463.35 221.63 152.34 170.99 291.57 544.86 165.35 176.87 258.91 221.06 239.65 480.94 756.9 534.65 420.76 734.51 115.33 146.9 86.87 166.9 216.65 112.67 130.52 273.83 406.38 551.78 404.29 1010.5 727.64 194.28 510.08 374.31 186.95 249.66 265.49 391.18 445.28 510.95 288.32 152.04 287.22 288.54 598.69 1069.04 207.64 783.21 187.43 272.52 412.12 231.63 125.8 770.36 154.42 
4978.56 3946.11 2488.69 2326.85 2426.14 3355.81 4785.73 7120.16 8520.35 3015.34 2747.44 5359.69 2343.06 2717.0 5773.61 5085.54 4462.61 7192.61 4131.09 4535.64 3475.88 7135.46 6305.33 2277.98 2805.7 5488.28 4663.08 5723.36 5195.25 13101.36 6763.54 3844.1 5934.2 4825.76 1990.33 2697.81 3420.73 3557.84 5504.5 3051.03 2282.2 6442.34 5050.71 8111.02 13994.97 7268.16 3831.53 15466.48 9259.49 4978.88 4692.24 4062.83 16415.61 6932.85 14175.56 4042.18 2015.33 7599.59 7329.22 13178.86 11556.12 5329.32 7390.69 5794.72 9670.21 4737.81 2948.81 2095.0 4717.57 3448.51 
1968.61 524.85 326.09 -62.1 1333.94 837.27 887.11 2047.54 1848.52 -161.89 -19.13 1082.1 -89.81 297.26 2439.49 1202.02 473.61 1816.74 608.14 261.72 354.95 957.87 2224.29 326.76 384.33 794.57 605.29 698.25 1904.68 3284.48 2173.24 1603.78 3172.56 76.67 234.51 -65.63 334.5 583.26 63.34 152.6 869.14 1531.9 2258.88 1521.46 4552.51 3138.22 471.42 2050.4 1371.56 434.73 748.29 827.44 1455.9 1726.41 2054.76 941.62 260.2 936.08 942.69 2493.47 4845.18 538.21 3416.06 437.17 862.6 1560.58 658.15 129.02 3351.81 272.09 
137.9 80.26 151.07 142.53 170.21 65.93 177.24 130.7 163.29 73.24 181.52 169.0 159.95 169.1 150.33 89.63 138.98 86.46 83.65 86.97 128.99 184.43 62.65 167.91 89.55 91.88 85.49 88.58 163.45 155.22 86.88 160.4 175.91 74.98 134.39 143.29 82.06 87.53 69.15 62.7 168.17 88.01 130.15 78.03 153.88 127.18 65.38 154.82 72.56 135.21 163.53 174.43 156.64 176.79 150.41 74.05 161.13 65.14 85.16 76.32 151.44 169.04 160.41 173.25 134.58 72.21 72.25 82.29 84.67 77.47 
206 80 226 213 255 65 265 174 244 73 272 253 239 253 225 89 208 86 83 86 193 276 62 251 89 122 85 88 245 232 86 240 263 74 179 214 82 87 69 62 252 88 173 78 230 169 65 232 72 180 245 261 234 265 225 74 241 65 85 76 227 253 240 259 201 72 72 82 84 77 
111 1530 1244 855 705 632 688 1159 1251 922 466 1666 251 989 1541 220 1144 916 920 1143 835 40 1498 750 339 1488 1331 615 1475 1188 13 177 1294 708 309 1674 1606 1296 575 1540 374 1053 74 65 1044 251 626 9 396 104 960 79 309 1158 185 1340 364 916 908 1233 930 190 581 1057 1460 1645 1439 376 646 1069 
545 1680 1680 1680 1184 1680 1033 1680 1680 1356 1478 1680 1352 1680 1680 1680 1680 1680 1399 1680 1680 652 1680 1680 907 1680 1680 1405 1680 1680 1470 1012 1680 1680 966 1680 1680 1680 1454 1680 542 1680 1353 233 1680 1680 971 532 1142 894 1680 513 699 1680 575 1680 709 1680 1565 1667 1364 980 1104 1669 1680 1680 1680 899 1658 1680 
2
0.0 0.0 
100.0 0.0 
0 100 73 62 81 73 25 76 41 89 45 18 38 14 97 42 51 80 82 108 104 98 77 85 85 80 62 41 100 51 96 41 51 82 72 57 77 121 63 69 89 77 76 79 40 82 67 53 69 97 66 90 124 71 23 94 44 79 55 96 97 65 25 41 37 126 84 77 50 62 59 85 
100 0 43 41 40 114 75 33 58 43 72 87 84 85 123 58 62 73 17 94 94 88 92 16 69 90 105 98 88 100 125 70 101 87 43 45 54 100 85 34 56 65 40 64 95 58 33 79 89 119 95 42 94 105 77 123 55 64 45 53 104 73 74 74 63 92 32 61 53 44 104 115 
73 43 0 16 8 71 48 9 35 16 32 55 45 59 80 33 23 32 30 58 57 50 48 27 30 47 62 58 51 58 82 33 58 45 0 19 13 68 41 15 22 23 3 23 54 19 22 37 46 77 51 18 66 61 49 80 34 23 25 26 63 30 49 35 36 66 13 20 23 13 61 71 
62 41 16 0 23 77 37 14 21 31 31 47 43 48 90 20 22 45 24 74 72 65 59 24 45 58 67 57 66 60 91 29 61 57 15 5 28 84 48 6 38 37 17 37 54 35 9 40 54 87 58 32 82 68 39 89 20 37 9 42 76 38 37 33 24 82 22 34 13 4 65 80 
81 40 8 23 0 75 56 11 43 8 40 64 53 67 82 41 32 32 30 56 55 49 51 25 29 49 68 65 49 65 84 41 65 46 9 27 13 64 46 20 18 25 5 23 62 17 27 43 50 79 56 9 61 65 58 82 43 24 32 19 63 35 57 44 45 60 7 21 31 20 67 74 
73 114 71 77 75 0 68 80 74 76 48 59 41 71 25 72 55 46 100 54 50 48 27 97 52 30 11 32 50 22 23 53 22 34 71 74 62 66 29 81 66 52 74 54 33 61 86 37 25 25 19 79 75 9 66 21 77 53 78 74 35 40 72 49 70 77 83 55 68 73 15 13 
25 75 48 37 56 68 0 50 16 64 26 13 26 11 90 16 28 61 57 90 87 81 63 60 64 65 56 37 82 46 89 20 46 66 47 31 54 103 48 43 66 56 51 57 35 59 41 37 56 88 55 66 104 62 3 87 19 58 29 72 83 46 3 23 12 106 58 55 25 36 53 77 
76 33 9 14 11 80 50 0 36 19 40 60 53 61 90 34 30 41 20 67 66 59 58 17 39 57 72 66 60 67 92 39 67 55 9 19 22 75 51 9 29 33 7 32 62 27 16 46 56 87 61 19 72 71 52 90 34 33 23 30 73 40 51 42 38 72 8 29 25 14 70 81 
41 58 35 21 43 74 16 36 0 52 26 29 34 26 93 2 23 56 41 86 83 76 63 44 58 64 63 47 78 54 93 21 54 64 34 16 44 97 50 27 56 49 37 50 44 50 25 38 57 91 58 53 97 67 19 91 3 50 13 61 83 43 15 25 5 98 44 47 12 22 60 81 
89 43 16 31 8 76 64 19 52 0 47 71 59 75 81 50 38 31 36 51 51 45 51 30 26 49 70 70 45 68 83 48 68 45 17 35 15 58 49 28 12 24 14 22 67 16 35 47 51 77 58 2 53 67 66 81 51 23 41 11 61 37 66 50 53 53 12 21 39 29 69 74 
45 72 32 31 40 48 26 40 26 47 0 26 12 34 66 24 9 35 55 64 61 55 38 55 39 39 37 26 56 29 66 5 29 40 32 27 33 77 23 37 44 32 36 33 22 37 40 12 31 64 32 48 79 40 25 64 29 33 31 52 58 20 29 3 22 81 45 32 20 28 34 54 
18 87 55 47 64 59 13 60 29 71 26 0 20 11 83 28 33 62 69 89 86 80 60 71 66 62 48 27 82 37 82 23 37 64 55 42 59 102 45 54 70 58 59 60 26 64 53 35 52 82 50 73 106 55 10 80 32 60 41 78 80 46 16 23 24 107 67 59 34 46 45 70 
38 84 45 43 53 41 26 53 34 59 12 20 0 31 63 32 22 43 68 69 66 60 39 68 48 41 30 13 62 20 62 14 20 43 45 39 44 82 24 49 55 41 49 43 10 48 52 15 31 62 29 61 86 36 24 60 37 43 41 63 59 27 30 10 29 88 58 42 31 40 27 51 
14 85 59 48 67 71 11 61 26 75 34 11 31 0 94 27 38 70 67 98 95 89 70 70 74 72 59 39 91 48 93 30 48 73 58 42 64 111 55 54 76 66 62 67 37 70 52 44 62 93 61 77 114 67 9 91 29 67 40 83 90 55 11 31 23 115 69 65 36 47 56 81 
97 123 80 90 82 25 90 90 93 81 66 83 63 94 0 90 71 50 111 42 39 40 32 107 54 33 35 56 42 46 3 72 46 36 81 89 69 50 43 93 69 57 83 59 57 65 100 54 36 4 34 83 61 27 88 4 95 58 94 75 22 52 93 68 89 64 90 61 84 86 38 12 
42 58 33 20 41 72 16 34 2 50 24 28 32 27 90 0 20 53 41 83 80 74 60 43 55 61 60 45 75 51 90 18 52 61 32 15 42 95 47 26 53 46 36 47 42 48 25 36 54 88 56 51 95 64 19 88 5 48 13 59 80 41 16 23 4 96 42 45 10 21 58 78 
51 62 23 22 32 55 28 30 23 38 9 33 22 38 71 20 0 33 46 63 60 53 40 46 36 41 45 35 55 38 71 9 38 41 23 19 26 75 28 28 37 27 27 29 32 31 31 18 34 68 37 40 76 46 29 69 25 29 23 44 59 20 31 12 21 77 36 26 13 18 42 60 
80 73 32 45 32 46 61 41 56 31 35 62 43 70 50 53 33 0 62 29 27 20 20 58 6 17 42 49 22 44 51 40 44 14 32 45 19 41 22 46 20 8 34 9 47 15 53 28 21 46 29 33 43 36 61 50 57 8 51 27 31 15 64 39 54 45 40 11 44 40 42 43 
82 17 30 24 30 100 57 20 41 36 55 69 68 67 111 41 46 62 0 87 86 80 79 6 60 78 90 81 80 84 112 53 85 75 30 28 43 95 71 18 48 54 28 53 78 48 16 64 76 108 81 36 90 91 60 110 38 54 28 47 94 60 56 57 45 89 23 50 36 27 89 102 
108 94 58 74 56 54 90 67 86 51 64 89 69 98 42 83 63 29 87 0 3 9 32 81 29 28 56 71 7 63 45 69 63 25 59 75 45 13 45 74 38 36 59 36 70 39 81 54 39 38 45 52 20 47 90 45 87 36 81 41 20 44 93 67 84 23 63 39 73 69 58 43 
104 94 57 72 55 50 87 66 83 51 61 86 66 95 39 80 60 27 86 3 0 6 28 81 27 25 52 67 6 59 42 66 59 22 58 73 44 16 41 72 38 35 58 34 66 38 80 51 35 35 41 52 24 43 87 41 85 34 79 42 16 41 90 64 81 27 63 37 71 67 54 39 
98 88 50 65 49 48 81 59 76 45 55 80 60 89 40 74 53 20 80 9 6 0 23 75 20 20 49 62 2 54 43 60 55 17 51 66 37 22 36 66 32 28 52 28 61 31 73 45 30 36 36 46 27 40 80 42 78 27 72 37 18 34 84 58 75 30 56 31 64 61 50 39 
77 92 48 59 51 27 63 58 63 51 38 60 39 70 32 60 40 20 79 32 28 23 0 75 25 3 25 39 26 31 33 43 31 7 49 58 37 45 14 61 40 26 51 28 38 35 68 26 7 28 13 53 51 17 62 31 65 27 63 47 20 20 67 40 60 54 59 30 53 54 26 23 
85 16 27 24 25 97 60 17 44 30 55 71 68 70 107 43 46 58 6 81 81 75 75 0 55 74 89 81 75 83 109 53 84 71 26 29 38 89 68 18 43 50 24 48 78 43 18 62 73 104 78 29 84 88 62 107 41 49 30 41 89 57 59 57 48 83 18 46 37 27 87 98 
85 69 30 45 29 52 64 39 58 26 39 66 48 74 54 55 36 6 60 29 27 20 25 55 0 23 48 55 21 50 56 44 50 19 30 46 17 39 28 45 14 8 31 7 52 11 52 33 27 50 35 28 40 43 64 55 59 7 52 21 34 20 67 43 57 41 37 10 45 40 49 48 
80 90 47 58 49 30 65 57 64 49 39 62 41 72 33 61 41 17 78 28 25 20 3 74 23 0 29 42 22 34 34 45 34 4 47 57 35 42 16 61 37 24 50 26 41 32 67 27 10 29 16 50 48 21 64 32 66 25 63 44 18 20 68 42 61 50 57 28 53 53 30 25 
62 105 62 67 68 11 56 72 63 70 37 48 30 59 35 60 45 42 90 56 52 49 25 89 48 29 0 21 51 11 33 42 10 33 62 64 55 69 21 72 61 46 66 48 22 55 76 26 20 35 13 72 76 9 54 31 66 48 68 69 39 33 60 37 58 79 75 49 57 63 3 22 
41 98 58 57 65 32 37 66 47 70 26 27 13 39 56 45 35 49 81 71 67 62 39 81 55 42 21 0 64 10 55 28 10 45 57 53 55 84 27 63 64 49 61 51 3 57 66 22 31 56 26 72 90 29 35 53 50 51 55 72 57 34 41 24 42 92 71 51 45 54 17 44 
100 88 51 66 49 50 82 60 78 45 56 82 62 91 42 75 55 22 80 7 6 2 26 75 21 22 51 64 0 57 45 61 57 19 52 67 38 20 38 66 32 29 52 29 63 32 73 47 33 38 39 46 25 42 82 44 79 28 73 36 19 36 85 60 76 27 57 31 66 61 53 41 
51 100 58 60 65 22 46 67 54 68 29 37 20 48 46 51 38 44 84 63 59 54 31 83 50 34 11 10 57 0 44 33 0 37 58 57 53 76 21 66 61 45 62 48 11 54 69 21 24 45 18 70 82 19 43 42 57 47 60 69 48 31 50 29 49 85 71 48 49 56 7 33 
96 125 82 91 84 23 89 92 93 83 66 82 62 93 3 90 71 51 112 45 42 43 33 109 56 34 33 55 45 44 0 72 44 37 82 90 70 54 43 94 71 59 84 60 56 67 100 54 37 7 34 85 65 26 87 2 95 60 95 78 25 53 93 68 89 68 92 63 84 87 37 11 
41 70 33 29 41 53 20 39 21 48 5 23 14 30 72 18 9 40 53 69 66 60 43 53 44 45 42 28 61 33 72 0 33 45 32 24 35 82 29 35 47 36 37 37 25 40 37 17 36 70 37 50 84 45 20 69 24 37 27 54 63 25 24 4 17 85 45 35 16 26 39 60 
51 101 58 61 65 22 46 67 54 68 29 37 20 48 46 52 38 44 85 63 59 55 31 84 50 34 10 10 57 0 44 33 0 38 58 57 53 76 21 66 61 46 62 48 11 54 70 21 24 45 18 71 82 19 44 42 57 48 60 69 48 31 50 29 49 85 71 48 50 57 7 33 
82 87 45 57 46 34 66 55 64 45 40 64 43 73 36 61 41 14 75 25 22 17 7 71 19 4 33 45 19 37 37 45 38 0 45 56 33 39 19 59 33 21 47 23 44 29 65 29 13 32 20 47 44 25 65 36 66 22 62 40 19 20 69 43 61 47 54 25 53 52 34 29 
72 43 0 15 9 71 47 9 34 17 32 55 45 58 81 32 23 32 30 59 58 51 49 26 30 47 62 57 52 58 82 32 58 45 0 18 13 69 41 14 23 24 4 23 54 20 21 36 46 77 51 18 66 61 48 80 34 24 24 26 63 30 48 35 36 66 13 20 22 12 61 71 
57 45 19 5 27 74 31 19 16 35 27 42 39 42 89 15 19 45 28 75 73 66 58 29 46 57 64 53 67 57 90 24 57 56 18 0 30 85 46 12 41 38 21 38 49 37 12 37 52 86 56 36 84 65 33 87 15 39 6 45 75 37 31 28 19 84 27 35 7 6 61 78 
77 54 13 28 13 62 54 22 44 15 33 59 44 64 69 42 26 19 43 45 44 37 37 38 17 35 55 55 38 53 70 35 53 33 13 30 0 55 33 28 11 11 14 10 52 6 35 32 36 65 43 17 54 52 55 68 44 10 36 18 50 22 56 36 44 54 21 7 31 24 54 61 
121 100 68 84 64 66 103 75 97 58 77 102 82 111 50 95 75 41 95 13 16 22 45 89 39 42 69 84 20 76 54 82 76 39 69 85 55 0 58 83 46 48 68 47 83 49 90 67 52 47 58 59 11 59 102 54 98 47 91 47 31 56 106 80 96 14 71 50 85 79 71 54 
63 85 41 48 46 29 48 51 50 49 23 45 24 55 43 47 28 22 71 45 41 36 14 68 28 16 21 27 38 21 43 29 21 19 41 46 33 58 0 52 40 25 45 27 25 33 58 11 7 40 10 51 63 19 47 41 52 27 51 48 35 11 52 25 46 65 53 27 41 44 20 32 
