70 6489.02 0 1680 14 120
90.92 75.2 56.88 57.77 41.25 60.73 12.51 28.12 3.43 74.96 49.83 86.97 26.8 13.59 54.18 96.22 48.05 81.58 61.22 63.3 7.6 83.59 91.15 74.23 43.25 20.43 47.61 97.29 68.5 38.54 13.44 94.99 20.91 24.96 52.85 86.34 84.16 96.8 60.56 84.55 38.44 21.1 87.67 74.7 68.79 36.1 38.39 15.35 63.88 18.17 49.76 57.32 25.95 42.91 19.03 71.34 90.85 64.19 2.5 79.18 51.91 97.87 94.43 72.76 82.23 13.7 79.14 18.55 61.37 28.66 
27.56 87.38 79.4 41.22 45.45 63.9 86.49 36.39 56.02 47.07 17.05 40.0 25.07 52.47 70.8 27.3 20.47 12.07 83.91 65.41 53.81 58.18 45.36 16.15 62.18 71.26 84.16 13.98 59.86 70.63 25.15 51.2 21.46 46.69 11.21 82.09 72.04 76.89 79.55 63.58 67.82 28.71 26.46 77.49 45.04 28.89 55.15 15.86 77.89 41.34 56.13 47.06 39.57 64.25 75.02 31.29 66.9 54.7 65.81 41.44 25.35 71.51 73.41 61.27 42.85 61.86 70.85 81.66 27.14 78.1 
9 7 6 6 4 6 2 3 1 7 5 8 3 2 5 9 5 8 6 6 1 8 9 7 4 2 5 9 7 4 2 9 2 3 5 8 8 9 6 8 4 2 8 7 7 4 4 2 6 2 5 6 3 4 2 7 9 6 1 8 5 9 9 7 8 2 8 2 6 3 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 
3 2 2 2 3 2 2 3 3 2 1 3 3 2 1 3 1 3 2 2 3 3 3 2 3 2 1 3 2 3 2 3 2 3 1 3 3 3 2 3 3 2 3 2 2 3 3 2 2 2 1 2 3 3 2 2 3 2 3 3 1 3 3 2 3 2 3 2 2 3 
3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 3 1 2 1 1 3 1 2 1 3 1 1 1 1 1 3 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 3 1 1 1 1 3 3 1 1 1 1 1 1 1 
1 9 4 2 10 10 8 10 6 6 4 1 6 4 5 10 6 4 8 6 1 1 5 5 8 9 8 8 10 7 5 7 8 4 1 10 10 5 7 6 4 3 6 7 4 8 9 6 2 1 6 10 10 5 9 3 5 6 3 1 7 1 10 7 10 2 1 10 4 10 
4655.98 3607.04 3564.16 3279.59 4051.82 3897.5 4530.02 3788.93 4121.06 4027.25 3406.06 4626.16 4058.77 3502.23 4154.46 4100.06 4122.71 3639.84 4529.57 4144.36 4663.24 4636.7 4160.5 4152.97 4683.77 4084.11 4855.76 4692.48 3841.02 4292.71 4067.51 4171.46 4768.69 3699.25 4632.79 3980.54 3728.16 4112.54 3913.97 4149.96 3364.05 4099.78 4014.49 4048.28 3331.0 4931.97 3601.45 4015.92 3322.91 4675.35 4157.97 4102.15 3843.41 4117.01 4154.31 4065.53 4238.84 4131.57 4351.71 4643.88 4280.42 4653.77 3895.05 4022.05 3885.89 3282.93 4690.38 4061.82 3701.51 4092.41 
0.37 0.17 0.57 0.16 0.38 0.38 0.83 0.38 0.05 0.05 0.44 0.62 0.05 0.33 0.53 0.36 0.05 0.59 0.8 0.05 0.54 0.51 0.42 0.68 0.44 0.29 0.75 0.65 0.36 0.53 0.7 0.79 0.9 0.83 0.65 0.41 0.37 0.89 0.76 0.05 0.72 0.55 0.05 0.79 0.43 0.55 0.09 0.05 0.22 0.61 0.05 0.41 0.39 0.57 0.29 0.74 0.64 0.05 0.38 0.4 0.73 0.58 0.37 0.6 0.36 0.31 0.44 0.36 0.55 0.37 
0.92 0.52 0.59 0.8 0.99 1.0 0.54 1.0 0.57 1.0 0.69 0.79 1.0 0.65 0.54 0.58 0.68 0.73 0.72 0.75 1.0 0.92 1.0 0.52 0.75 0.7 0.64 1.0 0.72 0.81 0.66 0.92 0.63 1.0 0.62 0.52 0.54 1.0 0.86 0.99 0.76 0.7 0.87 0.62 0.52 0.98 0.73 1.0 0.92 0.91 1.0 0.52 0.82 0.82 0.88 0.92 1.0 0.93 0.77 0.8 0.84 0.88 0.83 0.75 0.93 0.58 0.54 0.63 0.55 1.0 
0.95 0.63 0.6 0.5 1.0 0.82 0.84 1.0 0.54 0.5 0.69 1.0 0.51 1.0 0.82 0.5 0.9 0.61 0.95 0.72 0.57 0.95 0.7 0.74 0.68 0.6 0.51 0.59 0.86 0.58 1.0 1.0 0.66 0.71 0.82 0.91 1.0 0.74 1.0 0.86 0.84 0.85 0.99 0.54 1.0 0.65 1.0 0.5 0.68 0.6 0.87 0.66 0.72 0.91 0.95 0.77 0.78 0.87 0.79 0.84 1.0 0.91 1.0 0.88 1.0 0.57 0.57 0.74 0.84 0.78 
0.78 0.65 1.0 0.85 0.81 0.54 0.54 0.73 0.83 0.97 0.61 0.57 1.0 1.0 0.79 0.97 0.58 1.0 0.88 0.94 0.96 0.71 0.59 1.0 1.0 0.95 0.66 1.0 0.99 1.0 1.0 0.53 0.8 0.97 0.61 0.62 0.8 0.92 0.84 0.84 0.81 0.79 0.72 0.8 0.66 0.66 0.69 0.88 0.78 0.85 0.64 0.81 0.51 1.0 0.57 0.52 0.72 1.0 0.79 1.0 0.62 0.76 0.73 0.86 0.68 0.73 1.0 0.62 1.0 0.92 
1.0 0.91 0.72 0.91 0.73 0.55 0.74 0.52 0.99 0.93 0.87 0.82 0.71 0.77 0.78 0.58 0.55 1.0 0.99 0.8 1.0 0.6 0.76 0.98 1.0 0.72 1.0 0.92 1.0 0.76 0.83 0.56 0.98 0.82 1.0 0.88 1.0 0.94 1.0 0.83 0.6 0.64 0.68 0.83 1.0 0.91 1.0 0.72 0.67 1.0 0.83 0.92 0.73 1.0 1.0 0.5 1.0 0.75 0.76 0.82 0.97 0.59 0.82 0.59 0.86 0.74 0.84 0.84 0.82 0.91 
0.63 1.0 1.0 0.84 1.0 0.97 0.7 0.69 0.81 1.0 1.0 1.0 0.67 0.68 0.61 0.95 0.96 1.0 0.64 1.0 0.72 0.9 0.66 0.58 0.55 0.74 0.62 0.88 0.51 0.66 0.56 0.99 0.55 0.6 0.65 1.0 0.53 0.91 0.77 0.96 0.59 0.59 0.73 1.0 0.85 0.86 0.91 1.0 0.67 0.87 1.0 0.65 0.99 0.96 0.99 0.62 0.71 0.75 0.8 0.52 0.93 0.96 0.58 0.51 0.68 1.0 0.96 0.56 0.99 0.83 
0.43 0.19 0.25 0.26 0.59 0.24 0.13 0.26 0.2 0.45 0.25 0.37 0.24 0.34 0.17 0.15 0.19 0.44 0.38 0.41 0.39 0.34 0.21 0.22 0.28 0.21 0.13 0.48 0.31 0.23 0.31 0.27 0.18 0.34 0.2 0.26 0.23 0.59 0.55 0.56 0.19 0.18 0.31 0.22 0.29 0.33 0.46 0.32 0.22 0.4 0.46 0.17 0.22 0.71 0.47 0.11 0.4 0.45 0.29 0.29 0.47 0.35 0.29 0.17 0.37 0.18 0.24 0.13 0.38 0.54 
1307.06 964.75 1302.73 1366.16 1535.02 1707.08 1441.03 1203.25 1331.23 1346.53 533.51 1347.45 1167.91 980.06 781.63 1218.24 1262.18 880.36 1468.92 1086.85 1354.86 1343.72 714.53 1027.51 1213.49 711.11 1471.43 1171.96 1129.91 1478.56 852.37 1614.72 1727.41 1420.67 1605.68 1545.86 1509.97 897.12 2189.69 1329.31 843.29 1238.09 1296.65 1019.88 778.76 1447.41 762.22 1197.24 1184.21 1385.31 1477.13 1231.95 1273.21 601.0 950.37 1207.35 1028.62 1433.17 1229.37 1236.45 1838.37 1570.88 1873.9 1350.02 1718.55 1387.11 1319.94 1024.45 760.53 1514.51 
613.02 220.11 336.5 318.82 1001.95 458.16 182.23 306.97 252.57 612.97 118.31 490.84 349.82 385.16 131.44 179.68 226.14 403.11 555.4 427.81 475.22 425.71 129.62 247.75 347.82 154.96 273.08 494.34 360.17 272.66 251.04 489.29 287.5 497.54 283.12 336.11 391.47 535.95 1148.92 741.82 164.35 177.39 347.22 243.44 237.85 384.95 360.33 443.81 240.71 598.77 717.77 214.26 272.9 426.55 449.31 108.75 448.59 682.55 422.64 351.65 807.46 543.0 516.89 224.51 665.74 213.45 283.14 154.06 272.43 814.93 
6035.31 4323.73 6013.65 6330.79 7175.08 8035.41 6705.17 5516.23 6156.14 6232.67 2167.56 6237.23 5339.53 4400.28 3408.16 5591.2 5810.88 3901.81 6844.58 4934.24 6274.28 6218.58 3072.66 4637.57 5567.44 3055.54 6857.15 5359.8 5149.55 6892.8 3761.85 7573.62 8137.07 6603.33 7528.38 7229.29 7049.85 3985.59 10448.44 6146.57 3716.45 5690.43 5983.24 4599.39 3393.81 6737.06 3311.11 5486.2 5421.07 6426.53 6885.66 5659.76 5866.06 2505.01 4251.86 5536.75 4643.08 6665.83 5646.85 5682.24 8691.86 7354.39 8869.48 6250.08 8092.76 6435.54 6099.72 4622.27 3302.63 7072.57 
2565.11 600.53 1182.49 1094.1 4509.76 1790.8 411.13 1034.83 762.87 2564.85 91.53 1954.2 1249.08 1425.79 157.18 398.39 630.7 1515.54 2277.01 1639.03 1876.09 1628.57 148.11 738.74 1239.09 274.81 865.39 1971.69 1300.87 863.32 755.22 1946.43 937.5 1987.71 915.61 1180.57 1457.35 2179.74 5244.58 3209.1 321.76 386.93 1236.12 717.22 689.26 1424.73 1301.66 1719.05 703.56 2493.87 3088.87 571.28 864.5 1632.73 1746.56 43.76 1742.97 2912.76 1613.2 1258.23 3537.32 2214.99 2084.47 622.53 2828.7 567.27 915.69 270.28 862.15 3574.65 
186.24 108.21 106.92 98.39 162.07 116.93 135.9 151.56 164.84 120.82 68.12 185.05 162.35 105.07 83.09 164.0 82.45 145.59 135.89 124.33 186.53 185.47 166.42 124.59 187.35 122.52 97.12 187.7 115.23 171.71 122.03 166.86 143.06 147.97 92.66 159.22 149.13 164.5 117.42 166.0 134.56 122.99 160.58 121.45 99.93 197.28 144.06 120.48 99.69 140.26 83.16 123.06 153.74 164.68 124.63 121.97 169.55 123.95 174.07 185.76 85.61 186.15 155.8 120.66 155.44 98.49 187.62 121.85 111.05 163.7 
19 10 10 9 17 11 12 16 17 11 4 19 17 10 5 17 5 15 12 11 19 19 17 11 20 11 6 20 10 18 11 17 13 15 6 17 15 17 11 17 14 11 17 11 9 21 15 11 9 13 5 11 16 17 11 11 18 11 18 19 6 19 16 11 16 9 20 11 10 17 
8 22 19 64 4 114 118 67 1 28 119 42 21 49 30 113 87 58 41 47 2 40 99 59 101 118 97 74 105 18 35 43 52 23 46 99 86 47 108 86 45 71 4 80 40 32 100 114 16 88 34 88 41 119 64 7 99 91 81 6 49 37 106 50 29 107 6 13 98 102 
120 40 113 108 35 120 120 120 51 104 120 57 80 120 120 120 120 79 120 113 113 71 120 103 120 120 120 86 120 103 114 80 71 60 83 120 104 120 120 120 120 89 60 120 113 101 120 120 79 120 120 120 119 120 108 38 120 120 120 49 74 78 120 120 41 120 72 70 120 120 
10
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
100.0 100.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 100.0 
0 0 7 0 7 7 7 7 0 0 8 5 4 5 4 5 1 4 3 6 6 7 5 3 4 8 6 8 4 5 3 6 7 7 4 2 3 9 5 3 5 7 5 4 7 6 6 7 4 6 3 5 8 5 6 5 4 6 4 4 4 5 4 3 2 7 6 5 2 7 6 7 7 5 7 2 6 1 6 2 
0 0 7 0 7 7 7 7 0 0 8 5 4 5 4 5 1 4 3 6 6 7 5 3 4 8 6 8 4 5 3 6 7 7 4 2 3 9 5 3 5 7 5 4 7 6 6 7 4 6 3 5 8 5 6 5 4 6 4 4 4 5 4 3 2 7 6 5 2 7 6 7 7 5 7 2 6 1 6 2 
7 7 0 7 0 0 0 0 7 7 6 8 6 5 4 6 6 3 4 6 3 6 2 3 6 7 3 5 7 6 3 7 7 5 5 5 6 7 6 5 2 7 2 3 3 8 7 8 7 7 5 2 6 7 5 3 4 1 7 3 5 5 3 5 5 5 8 6 4 6 4 8 8 6 6 4 7 5 4 5 
0 0 7 0 7 7 7 7 0 0 8 5 4 5 4 5 1 4 3 6 6 7 5 3 4 8 6 8 4 5 3 6 7 7 4 2 3 9 5 3 5 7 5 4 7 6 6 7 4 6 3 5 8 5 6 5 4 6 4 4 4 5 4 3 2 7 6 5 2 7 6 7 7 5 7 2 6 1 6 2 
7 7 0 7 0 0 0 0 7 7 6 8 6 5 4 6 6 3 4 6 3 6 2 3 6 7 3 5 7 6 3 7 7 5 5 5 6 7 6 5 2 7 2 3 3 8 7 8 7 7 5 2 6 7 5 3 4 1 7 3 5 5 3 5 5 5 8 6 4 6 4 8 8 6 6 4 7 5 4 5 
7 7 0 7 0 0 0 0 7 7 6 8 6 5 4 6 6 3 4 6 3 6 2 3 6 7 3 5 7 6 3 7 7 5 5 5 6 7 6 5 2 7 2 3 3 8 7 8 7 7 5 2 6 7 5 3 4 1 7 3 5 5 3 5 5 5 8 6 4 6 4 8 8 6 6 4 7 5 4 5 
7 7 0 7 0 0 0 0 7 7 6 8 6 5 4 6 6 3 4 6 3 6 2 3 6 7 3 5 7 6 3 7 7 5 5 5 6 7 6 5 2 7 2 3 3 8 7 8 7 7 5 2 6 7 5 3 4 1 7 3 5 5 3 5 5 5 8 6 4 6 4 8 8 6 6 4 7 5 4 5 
7 7 0 7 0 0 0 0 7 7 6 8 6 5 4 6 6 3 4 6 3 6 2 3 6 7 3 5 7 6 3 7 7 5 5 5 6 7 6 5 2 7 2 3 3 8 7 8 7 7 5 2 6 7 5 3 4 1 7 3 5 5 3 5 5 5 8 6 4 6 4 8 8 6 6 4 7 5 4 5 
0 0 7 0 7 7 7 7 0 0 8 5 4 5 4 5 1 4 3 6 6 7 5 3 4 8 6 8 4 5 3 6 7 7 4 2 3 9 5 3 5 7 5 4 7 6 6 7 4 6 3 5 8 5 6 5 4 6 4 4 4 5 4 3 2 7 6 5 2 7 6 7 7 5 7 2 6 1 6 2 
0 0 7 0 7 7 7 7 0 0 8 5 4 5 4 5 1 4 3 6 6 7 5 3 4 8 6 8 4 5 3 6 7 7 4 2 3 9 5 3 5 7 5 4 7 6 6 7 4 6 3 5 8 5 6 5 4 6 4 4 4 5 4 3 2 7 6 5 2 7 6 7 7 5 7 2 6 1 6 2 
8 8 6 8 6 6 6 6 8 8 0 4 4 2 3 3 7 4 6 1 3 0 4 5 4 0 3 1 4 3 6 2 1 1 4 5 5 1 2 4 5 1 5 4 2 3 3 3 4 2 4 4 0 3 2 3 4 5 4 5 3 2 4 4 6 1 2 2 6 1 2 3 3 2 1 6 3 6 2 5 
5 5 8 5 8 8 8 8 5 5 4 0 1 3 3 1 4 4 5 2 5 3 5 5 1 4 5 5 1 1 5 2 3 5 2 4 1 5 2 2 6 2 6 4 5 0 1 1 1 1 2 5 4 0 3 5 3 6 1 5 2 3 4 2 4 4 1 2 5 3 4 1 1 1 3 4 1 4 4 3 
4 4 6 4 6 6 6 6 4 4 4 1 0 2 2 1 3 3 4 2 4 3 4 3 0 4 4 5 0 1 3 2 3 4 1 2 0 5 1 1 4 3 4 3 4 2 2 2 0 2 1 4 4 1 2 3 2 5 0 3 1 2 3 1 2 3 2 1 4 3 3 2 2 1 3 3 1 2 3 2 
5 5 5 5 5 5 5 5 5 5 2 3 2 0 1 1 4 2 4 1 1 2 2 3 2 2 1 2 3 1 3 2 2 2 1 3 3 3 1 2 3 2 2 2 2 3 2 3 2 2 2 2 2 2 0 1 1 3 2 2 1 0 2 1 3 1 2 1 4 1 1 3 3 1 1 3 2 4 1 3 
4 4 4 4 4 4 4 4 4 4 3 3 2 1 0 1 3 1 2 2 2 3 1 2 2 4 1 3 3 2 2 3 3 3 1 2 2 4 2 1 2 3 2 1 2 4 3 4 2 3 1 1 3 3 1 1 0 2 2 1 0 1 1 1 2 2 3 1 3 2 1 4 4 2 2 2 3 3 1 2 
5 5 6 5 6 6 6 6 5 5 3 1 1 1 1 0 3 3 4 1 3 2 3 3 0 3 3 3 1 0 3 1 2 3 1 2 1 4 0 1 4 2 4 2 3 2 1 2 1 1 1 3 3 1 1 3 1 4 1 3 0 1 3 1 3 2 2 0 4 2 2 2 2 0 2 3 1 3 2 2 
1 1 6 1 6 6 6 6 1 1 7 4 3 4 3 3 0 3 2 5 5 6 4 2 3 7 5 7 3 3 2 5 6 6 2 1 2 7 4 2 4 6 4 2 6 5 5 6 3 5 2 4 6 4 4 4 2 5 3 3 3 4 3 2 0 5 5 4 1 5 5 6 5 4 5 1 4 0 5 1 
4 4 3 4 3 3 3 3 4 4 4 4 3 2 1 3 3 0 2 3 2 4 0 1 3 4 1 4 4 3 1 4 4 3 2 2 3 5 3 2 1 4 1 0 2 5 4 5 3 4 2 0 4 4 2 0 1 1 3 0 2 2 0 2 2 3 4 2 2 3 1 5 5 3 3 2 4 3 2 2 
3 3 4 3 4 4 4 4 3 3 6 5 4 4 2 4 2 2 0 5 4 6 2 0 3 6 4 6 4 4 0 5 6 5 2 1 3 7 4 2 2 6 2 1 4 6 5 6 4 5 2 2 6 5 4 3 2 2 4 1 3 3 1 2 1 5 6 4 0 5 4 6 6 4 5 0 5 2 4 2 
6 6 6 6 6 6 6 6 6 6 1 2 2 1 2 1 5 3 5 0 2 0 3 4 2 2 2 2 2 1 4 1 1 2 2 4 3 2 1 3 4 1 4 3 3 2 1 2 2 1 3 4 1 2 0 3 2 4 2 4 1 1 3 2 4 1 1 0 5 0 2 2 2 1 0 4 1 4 1 3 
6 6 3 6 3 3 3 3 6 6 3 5 4 1 2 3 5 2 4 2 0 3 1 3 3 3 0 2 4 3 3 3 3 1 3 4 4 3 3 3 2 4 2 2 0 5 4 5 4 4 3 2 2 4 2 1 2 2 4 2 2 2 2 3 4 1 4 2 4 2 0 5 5 3 2 4 4 5 1 4 
7 7 6 7 6 6 6 6 7 7 0 3 3 2 3 2 6 4 6 0 3 0 4 5 3 1 3 2 3 2 5 1 0 1 3 5 4 1 1 4 5 0 4 4 3 3 2 2 3 1 3 4 0 2 1 3 3 5 3 4 2 2 4 3 5 1 1 1 6 0 2 2 2 1 0 5 2 5 2 4 
5 5 2 5 2 2 2 2 5 5 4 5 4 2 1 3 4 0 2 3 1 4 0 2 3 4 1 4 4 3 2 4 4 3 2 3 4 5 3 3 0 5 0 1 2 5 5 6 4 4 3 0 4 5 3 0 2 1 4 1 2 2 1 3 3 3 5 3 3 3 1 6 5 4 4 2 4 4 2 3 
3 3 3 3 3 3 3 3 3 3 5 5 3 3 2 3 2 1 0 4 3 5 2 0 3 6 3 5 4 3 0 5 5 5 2 1 3 6 3 2 1 5 2 0 4 5 5 6 3 5 2 1 5 4 3 2 1 2 4 0 2 3 1 2 1 4 5 3 1 4 3 6 5 4 4 0 4 2 3 2 
4 4 6 4 6 6 6 6 4 4 4 1 0 2 2 0 3 3 3 2 3 3 3 3 0 4 3 4 1 0 3 2 3 4 0 2 1 5 1 1 4 3 4 2 4 2 2 3 0 2 1 3 3 1 2 3 1 4 0 3 1 1 3 0 2 3 2 1 3 2 3 3 2 1 2 2 1 2 3 1 
8 8 7 8 7 7 7 7 8 8 0 4 4 2 4 3 7 4 6 2 3 1 4 6 4 0 3 1 4 3 6 2 1 1 4 6 5 0 3 5 5 1 5 5 3 3 3 3 4 2 5 5 0 3 2 4 4 5 4 5 3 3 5 4 6 1 2 3 7 1 3 3 3 2 1 6 3 6 2 6 
6 6 3 6 3 3 3 3 6 6 3 5 4 1 1 3 5 1 4 2 0 3 1 3 3 3 0 2 4 3 3 3 3 1 2 4 4 3 3 3 2 4 1 2 0 5 4 5 4 4 3 2 2 4 2 1 2 2 4 2 2 2 2 3 4 1 4 2 4 2 0 5 5 3 2 3 4 4 1 4 
8 8 5 8 5 5 5 5 8 8 1 5 5 2 3 3 7 4 6 2 2 2 4 5 4 1 2 0 5 4 6 3 2 0 4 6 5 1 3 5 4 2 4 4 2 5 4 4 5 3 5 4 1 4 2 3 4 4 4 4 3 3 4 4 6 1 3 3 6 2 2 4 4 3 2 6 4 6 1 6 
4 4 7 4 7 7 7 7 4 4 4 1 0 3 3 1 3 4 4 2 4 3 4 4 1 4 4 5 0 1 4 2 3 4 2 3 0 5 1 1 5 3 5 3 5 1 1 2 0 2 1 4 4 1 2 4 2 5 0 4 2 2 4 1 3 3 2 2 4 3 4 2 2 1 3 3 1 3 4 2 
5 5 6 5 6 6 6 6 5 5 3 1 1 1 2 0 3 3 4 1 3 2 3 3 0 3 3 4 1 0 4 1 2 3 1 3 1 4 0 1 4 2 4 3 3 2 1 2 1 1 1 3 3 1 1 3 1 4 0 3 1 1 3 1 3 2 1 0 4 2 2 2 2 0 2 3 1 3 2 2 
3 3 3 3 3 3 3 3 3 3 6 5 3 3 2 3 2 1 0 4 3 5 2 0 3 6 3 6 4 4 0 5 5 5 2 1 3 7 4 2 2 6 2 1 4 5 5 6 4 5 2 2 6 5 4 2 2 2 4 1 3 3 1 2 1 4 6 4 0 5 3 6 6 4 5 0 5 2 4 2 
6 6 7 6 7 7 7 7 6 6 2 2 2 2 3 1 5 4 5 1 3 1 4 5 2 2 3 3 2 1 5 0 1 3 2 4 3 3 1 3 5 0 5 4 4 1 0 1 2 0 3 4 2 1 1 3 3 5 1 4 2 2 4 2 4 2 0 1 5 1 3 1 1 0 1 4 0 4 2 4 
7 7 7 7 7 7 7 7 7 7 1 3 3 2 3 2 6 4 6 1 3 0 4 5 3 1 3 2 3 2 5 1 0 2 3 5 4 2 1 4 5 0 5 4 3 2 1 2 3 1 4 5 1 2 1 4 3 5 3 5 3 2 4 3 5 1 1 2 6 0 3 1 2 1 0 5 2 5 2 5 
7 7 5 7 5 5 5 5 7 7 1 5 4 2 3 3 6 3 5 2 1 1 3 5 4 1 1 0 4 3 5 3 2 0 3 5 5 1 3 4 4 2 3 4 1 4 4 4 4 3 4 3 1 4 2 2 3 4 4 4 3 2 3 4 5 1 3 2 6 1 1 4 4 3 1 5 3 6 1 5 
4 4 5 4 5 5 5 5 4 4 4 2 1 1 1 1 2 2 2 2 3 3 2 2 0 4 2 4 2 1 2 2 3 3 0 1 1 5 1 0 3 3 3 1 3 3 3 3 1 2 0 2 4 2 2 2 0 3 1 2 0 1 2 0 1 2 3 1 2 2 2 3 3 2 3 2 2 2 2 1 
