70 5351.45 0 1680 14 120
82.33 63.12 19.91 64.5 30.32 80.59 46.85 97.62 30.72 60.82 53.41 37.12 86.15 17.79 85.35 30.28 36.95 63.3 29.48 57.11 6.26 49.98 75.52 46.43 9.78 41.78 13.23 69.38 90.05 71.82 31.1 85.24 18.17 71.01 72.09 36.9 92.6 27.37 91.23 71.65 75.73 60.07 72.76 17.28 69.9 37.85 85.76 75.6 81.08 7.63 29.55 28.37 95.44 28.76 19.31 79.6 62.92 97.28 48.6 13.12 52.69 32.1 98.82 42.57 61.31 95.79 4.38 7.2 82.68 62.41 
47.05 89.8 33.88 79.3 71.13 76.0 60.95 83.95 49.74 11.82 64.8 33.31 25.36 66.25 13.63 69.33 59.09 53.96 57.71 57.84 80.66 20.7 24.43 16.49 76.64 17.12 13.48 38.35 73.33 19.13 87.62 14.04 50.96 46.4 46.86 70.29 75.61 59.23 30.03 54.7 61.18 74.0 24.5 15.16 33.02 55.66 27.48 62.67 58.0 30.89 27.21 47.02 66.95 65.77 86.95 88.72 32.03 68.29 70.27 60.19 30.27 84.47 35.83 51.43 59.6 76.49 27.65 46.34 36.16 83.99 
8 6 2 6 3 8 5 9 3 6 5 4 8 2 8 3 4 6 3 6 1 5 7 5 1 4 2 7 9 7 3 8 2 7 7 4 9 3 9 7 7 6 7 2 7 4 8 7 8 1 3 3 9 3 2 8 6 9 5 2 5 3 9 4 6 9 1 1 8 6 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 
2 2 1 2 2 2 3 3 2 2 3 2 2 1 2 2 2 2 2 2 1 3 1 3 1 2 1 1 3 1 2 2 1 1 1 2 3 2 3 1 1 2 1 1 1 2 2 1 2 1 2 2 3 2 1 2 2 3 3 1 3 2 3 2 2 3 1 1 2 2 
3 1 2 1 3 3 1 1 3 1 1 1 3 2 3 3 1 1 3 1 3 1 3 1 3 1 2 3 1 3 3 3 2 3 3 1 1 3 1 3 3 1 3 2 3 1 3 3 3 3 3 3 1 3 2 3 1 1 1 2 1 3 1 1 1 1 3 3 3 1 
8 1 7 6 2 6 5 3 4 4 5 10 7 2 8 1 8 1 8 5 3 5 10 7 7 1 10 4 1 6 1 9 4 2 1 6 7 5 4 1 4 6 9 4 5 6 10 8 9 8 6 9 4 2 1 1 5 1 6 3 8 10 3 6 10 9 10 6 1 6 
4408.94 3360.45 3954.22 3517.17 3381.36 3515.99 4859.23 3973.16 4691.13 4619.89 4896.44 4348.98 3367.06 3332.07 4117.75 3366.01 4530.17 3496.72 4519.53 4511.95 4372.46 4194.37 4652.28 3283.25 3918.58 3384.45 3974.98 4692.74 3366.98 3512.96 3391.43 4229.36 4661.78 3335.59 3362.61 3522.88 3660.27 4152.08 4658.93 3515.06 4605.69 3524.03 4234.93 4588.07 4487.52 3521.92 4554.2 4115.33 4144.1 4463.73 3517.71 3785.67 4698.49 3355.36 3516.8 3381.01 4802.52 3441.15 3514.75 3972.2 4162.16 4428.73 3935.85 3513.15 3860.59 4574.52 4561.49 3519.2 3371.74 3519.55 
0.7 0.75 0.28 0.31 0.34 0.29 0.84 0.58 0.65 0.67 0.87 0.39 0.77 0.21 0.69 0.82 0.69 0.8 0.69 0.59 0.47 0.73 0.42 0.45 0.31 0.72 0.5 0.77 0.88 0.28 0.82 0.1 0.7 0.16 0.82 0.28 0.44 0.76 0.88 0.76 0.77 0.24 0.12 0.73 0.58 0.32 0.53 0.69 0.07 0.69 0.27 0.16 0.67 0.31 0.92 0.72 0.65 0.78 0.25 0.57 0.7 0.45 0.5 0.28 0.27 0.07 0.53 0.34 0.77 0.3 
0.73 0.97 0.85 0.51 0.61 0.76 0.9 0.87 0.69 0.77 0.59 0.58 1.0 1.0 0.59 0.57 0.6 0.58 0.75 0.79 0.8 0.55 0.64 0.99 0.57 0.89 0.56 0.6 1.0 0.68 1.0 1.0 0.63 0.68 0.55 1.0 0.62 0.84 0.52 0.56 0.86 0.88 0.64 0.6 0.65 0.59 0.95 0.98 0.92 0.65 0.57 0.9 1.0 0.98 1.0 0.56 0.7 1.0 0.75 0.76 1.0 0.78 1.0 0.94 1.0 0.83 1.0 0.9 1.0 1.0 
0.66 0.59 1.0 0.6 0.91 1.0 0.66 0.56 0.74 0.96 0.83 0.54 0.76 0.62 1.0 0.56 0.84 0.84 0.71 0.58 1.0 0.76 0.64 0.99 0.82 0.9 0.81 0.52 0.64 1.0 0.69 0.6 0.94 0.95 0.5 0.84 0.96 0.54 0.8 0.56 1.0 0.72 1.0 0.64 0.78 0.98 1.0 0.7 1.0 0.86 0.99 0.66 0.9 0.65 0.85 0.91 0.82 0.96 0.51 0.62 0.89 0.51 0.53 1.0 0.98 1.0 0.92 0.68 0.89 0.61 
0.68 0.64 0.72 0.86 0.62 0.86 0.71 0.87 0.64 0.99 0.67 1.0 0.76 0.71 0.88 0.83 0.58 0.98 0.77 0.84 0.52 0.65 0.54 1.0 0.68 0.78 0.88 0.73 0.59 1.0 0.8 1.0 0.98 0.53 1.0 0.8 0.92 0.95 0.75 0.56 0.54 0.82 0.84 0.7 0.52 0.59 0.54 0.53 0.86 0.51 0.72 0.89 0.56 0.71 0.66 0.87 0.92 0.87 0.95 0.54 0.74 0.57 0.62 0.64 0.68 0.53 0.88 0.64 0.65 0.54 
0.57 0.64 1.0 0.81 0.75 0.77 0.97 0.78 0.77 0.68 0.78 0.81 0.54 1.0 0.94 0.59 0.69 0.74 0.53 0.5 0.73 0.87 0.56 0.64 0.55 0.74 0.63 1.0 0.62 0.75 0.91 0.88 1.0 1.0 0.58 1.0 0.52 0.62 0.62 0.54 0.99 0.89 1.0 1.0 0.63 0.81 0.79 1.0 0.74 1.0 0.62 0.61 0.61 0.85 0.51 0.74 0.71 0.97 0.97 0.67 1.0 0.65 0.88 0.52 1.0 1.0 0.91 0.93 1.0 0.79 
0.92 0.87 0.82 0.73 0.74 0.6 0.51 1.0 0.73 0.56 0.76 0.58 0.96 0.68 0.68 0.54 0.53 1.0 0.67 0.85 0.59 1.0 0.78 1.0 0.78 0.86 0.78 0.78 0.76 0.52 0.86 0.92 0.55 0.98 0.88 1.0 1.0 0.95 0.79 1.0 0.68 0.86 0.83 0.81 1.0 1.0 0.53 0.55 0.8 0.69 0.73 0.66 1.0 0.85 0.6 0.92 0.85 1.0 0.92 0.53 0.78 1.0 0.54 0.97 0.54 0.81 0.99 0.56 0.58 0.72 
0.17 0.21 0.5 0.15 0.19 0.3 0.21 0.33 0.18 0.28 0.2 0.15 0.3 0.3 0.33 0.08 0.11 0.36 0.14 0.16 0.18 0.24 0.1 0.63 0.14 0.4 0.2 0.18 0.18 0.26 0.43 0.49 0.32 0.34 0.14 0.68 0.29 0.25 0.15 0.1 0.31 0.39 0.44 0.22 0.17 0.27 0.22 0.2 0.46 0.2 0.18 0.21 0.31 0.33 0.17 0.31 0.32 0.81 0.32 0.09 0.52 0.15 0.16 0.3 0.36 0.36 0.73 0.21 0.33 0.19 
1958.45 1271.16 629.09 926.09 1806.28 767.93 863.41 1396.38 1258.09 1190.4 1010.68 575.75 969.99 1735.21 2046.47 1515.67 1255.27 1312.28 1676.39 1166.18 1558.24 1171.79 649.94 727.62 940.38 1069.93 612.2 1436.0 1359.84 952.57 1303.88 1227.76 1156.49 1226.5 1169.54 763.26 820.82 952.49 1270.09 1115.42 1554.23 865.99 1482.86 1027.23 882.89 1032.03 682.76 1741.98 911.34 1959.66 925.76 1372.82 999.86 1551.87 1377.07 1133.21 860.96 988.47 886.29 1500.14 1371.73 629.14 1399.15 717.39 571.71 1176.33 634.65 876.38 1321.76 1000.76 
435.34 261.5 311.01 157.19 395.88 241.12 188.2 432.66 225.1 393.27 241.92 64.84 319.41 502.92 759.06 125.48 73.3 463.59 166.9 215.82 274.28 222.44 59.3 458.49 127.63 433.2 131.96 267.53 174.63 195.41 562.41 608.19 369.59 389.16 123.48 491.09 281.74 249.77 204.58 101.45 502.69 331.35 644.82 180.09 87.62 303.96 96.23 341.29 405.89 408.03 182.55 238.63 326.06 550.99 238.59 338.84 289.09 813.69 269.42 120.18 694.22 74.87 245.74 257.43 184.44 408.07 477.16 185.14 441.54 199.11 
9292.24 5855.82 2645.47 4130.44 8531.39 3339.65 3817.05 6481.92 5790.46 5452.0 4553.39 2378.77 4349.94 8176.05 9732.33 7078.33 5776.35 6061.39 7881.97 5330.91 7291.22 5358.93 2749.72 3138.11 4201.88 4849.67 2561.0 6680.0 6299.22 4262.85 6019.38 5638.79 5282.43 5632.5 5347.7 3316.28 3604.11 4262.46 5850.47 5077.12 7271.16 3829.95 6914.32 4636.15 3914.45 4660.16 2913.82 8209.9 4056.72 9298.28 4128.8 6364.12 4499.28 7259.36 6385.37 5166.04 3804.8 4442.36 3931.45 7000.69 6358.66 2645.72 6495.74 3086.96 2358.57 5381.63 2673.24 3881.9 6108.78 4503.81 
1676.72 807.49 1055.06 285.97 1479.4 705.58 441.02 1663.28 625.49 1466.35 709.61 -175.79 1097.05 2014.6 3295.28 127.4 -133.49 1817.96 334.52 579.1 871.41 612.22 -203.5 1792.43 138.15 1665.98 159.8 837.67 373.14 477.03 2312.04 2540.93 1347.96 1445.82 117.41 1955.43 908.68 748.84 522.92 7.25 2013.43 1156.75 2724.1 400.43 -61.89 1019.78 -18.86 1206.47 1529.45 1540.14 412.76 693.14 1130.31 2254.93 692.97 1194.18 945.47 3568.45 847.1 100.92 2971.09 -125.66 728.71 787.14 422.19 1540.37 1885.81 425.72 1707.7 495.54 
132.27 100.81 79.08 105.51 101.44 105.48 194.37 158.93 140.73 138.6 195.86 130.47 101.01 66.64 123.53 100.98 135.91 104.9 135.59 135.36 87.45 167.77 93.05 131.33 78.37 101.53 79.5 93.85 134.68 70.26 101.74 126.88 93.24 66.71 67.25 105.69 146.41 124.56 186.36 70.3 92.11 105.72 84.7 91.76 89.75 105.66 136.63 82.31 124.32 89.27 105.53 113.57 187.94 100.66 70.34 101.43 144.08 137.65 140.59 79.44 166.49 132.86 157.43 105.39 115.82 182.98 91.23 70.38 101.15 105.59 
12 9 5 10 9 10 20 17 13 13 20 12 9 4 11 9 12 9 12 12 6 17 6 14 5 9 5 6 14 5 9 12 6 4 4 10 15 11 19 5 6 10 6 6 6 10 13 5 11 6 10 10 20 9 5 9 13 14 15 5 17 12 16 10 11 19 6 5 9 10 
102 43 61 102 62 17 21 68 39 93 31 3 50 1 22 56 3 94 83 89 83 67 97 117 95 27 19 29 15 68 51 8 71 78 24 113 14 18 100 0 103 76 73 36 76 116 40 89 24 64 22 80 67 12 70 2 41 82 86 106 22 105 25 108 102 46 119 49 12 4 
120 83 111 120 120 55 103 93 120 120 120 82 120 76 66 120 104 120 120 120 120 120 120 120 120 102 44 54 100 99 120 115 112 120 58 120 26 97 120 88 120 120 92 120 107 120 84 120 109 120 79 96 120 43 98 49 72 107 108 120 120 120 104 120 120 120 120 68 88 51 
2
0.0 0.0 
0.0 0.0 
0 0 6 7 2 7 5 7 5 9 4 4 5 3 6 4 6 5 4 5 4 5 5 3 5 3 5 3 1 5 8 5 6 6 3 6 6 5 8 4 6 6 6 6 5 1 5 4 6 7 7 2 2 3 8 5 6 8 5 8 6 4 4 6 7 4 6 8 1 3 6 7 
0 0 6 7 2 7 5 7 5 9 4 4 5 3 6 4 6 5 4 5 4 5 5 3 5 3 5 3 1 5 8 5 6 6 3 6 6 5 8 4 6 6 6 6 5 1 5 4 6 7 7 2 2 3 8 5 6 8 5 8 6 4 4 6 7 4 6 8 1 3 6 7 
6 6 0 3 4 2 4 2 2 2 3 2 2 3 1 4 2 4 3 1 3 1 5 2 1 3 5 3 5 1 1 2 4 2 4 0 0 3 2 4 1 0 1 2 1 5 1 3 1 1 0 5 4 3 1 4 5 2 1 1 2 5 2 4 1 2 1 2 5 5 0 2 
7 7 3 0 5 0 2 1 2 2 3 5 1 4 4 3 5 2 2 2 3 2 4 5 4 5 3 5 6 3 2 5 2 5 4 3 3 2 2 3 4 2 2 1 4 6 4 3 4 2 2 5 5 3 2 2 3 1 4 2 1 4 4 2 4 3 2 2 6 5 4 0 
2 2 4 5 0 4 2 5 2 6 1 3 3 1 4 2 4 2 2 3 1 3 3 2 4 2 3 1 1 3 5 3 3 4 1 3 3 2 5 1 5 3 4 4 3 1 3 2 4 4 4 0 0 1 5 2 3 5 3 6 3 1 2 3 5 2 3 6 1 1 4 4 
7 7 2 0 4 0 2 1 1 2 3 4 1 3 4 3 4 2 2 1 2 1 4 4 3 4 3 4 5 2 1 4 2 4 3 2 2 2 2 3 4 1 1 0 3 5 3 2 4 1 1 5 4 3 2 2 3 1 3 2 1 3 3 2 3 2 1 2 5 4 3 0 
5 5 4 2 2 2 0 3 1 4 1 4 1 2 5 0 5 0 0 2 0 2 1 3 4 4 1 3 4 3 4 4 1 5 1 3 3 0 4 0 5 3 3 2 4 4 3 1 5 3 3 3 3 1 4 0 1 3 3 4 1 1 3 0 5 1 2 4 3 2 4 2 
7 7 2 1 5 1 3 0 2 1 4 4 2 4 3 4 4 3 3 2 3 2 5 4 3 4 5 5 6 2 0 4 3 4 4 2 2 3 0 3 3 1 1 1 3 6 3 3 3 1 1 6 5 4 1 3 4 0 3 1 2 4 3 3 3 3 1 1 6 5 2 1 
5 5 2 2 2 1 1 2 0 3 1 3 0 2 3 2 4 1 0 1 1 0 3 2 3 3 2 3 4 2 3 3 2 4 2 2 2 0 3 1 3 1 2 1 3 3 2 0 3 2 2 3 2 1 3 1 2 3 2 3 0 2 2 1 4 0 1 3 3 3 3 1 
9 9 2 2 6 2 4 1 3 0 5 5 3 5 4 5 5 4 4 3 5 3 6 5 4 6 6 6 7 3 0 4 4 5 6 3 3 4 0 5 3 2 2 2 4 7 4 4 4 2 2 7 6 5 1 5 5 1 4 1 3 6 4 4 3 4 3 0 7 6 3 2 
4 4 3 3 1 3 1 4 1 5 0 3 1 1 4 1 4 1 0 2 0 1 2 2 3 2 2 2 2 2 4 3 2 4 0 2 2 1 4 0 4 2 3 2 3 2 3 0 4 3 3 2 1 0 4 1 2 4 2 4 1 1 2 2 4 0 2 5 2 1 3 3 
4 4 2 5 3 4 4 4 3 5 3 0 3 2 2 4 1 4 3 3 3 3 6 1 1 1 5 1 3 1 4 0 5 1 4 2 2 4 5 4 2 3 3 4 1 3 1 3 2 3 3 4 2 3 4 4 6 5 1 4 4 4 1 5 3 3 3 5 4 4 2 5 
5 5 2 1 3 1 1 2 0 3 1 3 0 2 3 2 4 1 1 1 1 0 3 3 3 3 3 3 4 2 2 3 2 4 2 1 1 1 2 1 3 1 1 0 3 4 2 1 3 1 2 4 3 2 3 1 2 2 2 3 0 2 2 2 3 1 0 3 4 3 2 1 
3 3 3 4 1 3 2 4 2 5 1 2 2 0 3 2 3 2 1 2 1 2 4 1 2 1 3 1 2 2 4 2 3 3 1 2 2 2 4 1 3 2 3 3 2 1 2 1 3 3 3 2 0 1 4 2 4 4 1 4 2 2 1 3 4 1 2 5 2 2 3 4 
6 6 1 4 4 4 5 3 3 4 4 2 3 3 0 5 0 5 4 2 4 3 6 2 0 2 6 3 5 1 3 1 5 0 5 1 1 4 3 4 0 2 2 3 0 4 1 4 0 2 2 5 4 4 3 5 6 4 1 3 4 5 2 5 1 3 3 3 5 5 0 4 
4 4 4 3 2 3 0 4 2 5 1 4 2 2 5 0 6 0 1 3 1 2 1 3 5 4 0 3 3 4 5 5 1 6 1 4 4 1 5 0 5 3 4 3 4 3 4 1 5 4 4 2 2 1 5 0 1 4 4 5 2 0 3 1 6 2 3 5 2 1 5 3 
6 6 2 5 4 4 5 4 4 5 4 1 4 3 0 6 0 5 4 3 5 3 7 2 1 2 7 3 5 2 4 1 6 0 5 2 2 5 4 5 1 3 3 4 1 4 1 4 0 3 3 5 4 4 3 5 7 5 2 3 4 6 2 6 1 4 3 4 5 6 1 5 
5 5 4 2 2 2 0 3 1 4 1 4 1 2 5 0 5 0 0 2 0 2 1 3 4 3 1 3 4 3 4 4 1 5 1 3 3 0 4 0 5 3 3 2 4 3 3 1 4 3 3 3 3 1 4 0 1 3 3 4 1 1 3 1 5 1 2 4 3 2 4 2 
4 4 3 2 2 2 0 3 0 4 0 3 1 1 4 1 4 0 0 1 0 1 2 2 3 3 2 3 3 2 3 3 2 4 1 2 2 0 4 0 4 2 2 1 3 3 3 0 4 2 3 2 2 1 4 0 2 3 2 4 1 1 2 1 4 0 1 4 3 2 3 2 
5 5 1 2 3 1 2 2 1 3 2 3 1 2 2 3 3 2 1 0 2 0 4 2 2 2 4 3 4 1 2 2 3 3 3 0 0 2 2 2 2 0 1 1 2 4 1 1 2 1 1 4 3 2 2 2 3 2 1 2 1 3 1 3 2 1 0 2 4 4 1 2 
4 4 3 3 1 2 0 3 1 5 0 3 1 1 4 1 5 0 0 2 0 1 2 3 4 3 1 3 3 3 4 4 2 5 0 3 3 1 4 0 4 3 3 2 3 3 3 0 4 3 3 2 2 0 4 0 2 4 3 4 1 1 2 1 5 1 2 4 2 1 4 3 
5 5 1 2 3 1 2 2 0 3 1 3 0 2 3 2 3 2 1 0 1 0 3 2 2 3 3 3 4 1 2 2 2 3 2 1 1 1 2 2 3 1 1 1 2 4 1 1 2 1 1 4 2 2 2 2 3 2 1 2 1 3 1 2 3 1 0 3 4 3 2 1 
5 5 5 4 3 4 1 5 3 6 2 6 3 4 6 1 7 1 2 4 2 3 0 5 6 5 0 5 4 5 6 6 1 7 2 5 5 2 6 2 7 5 5 3 6 4 5 2 6 5 5 3 4 2 6 1 1 5 5 6 3 1 4 1 7 3 4 6 3 2 6 4 
3 3 2 5 2 4 3 4 2 5 2 1 3 1 2 3 2 3 2 2 3 2 5 0 1 0 4 0 2 1 4 1 4 2 3 2 2 3 4 3 3 2 3 3 1 2 1 2 2 3 3 3 1 2 4 3 5 5 1 4 3 3 0 4 3 2 2 5 3 3 2 4 
5 5 1 4 4 3 4 3 3 4 3 1 3 2 0 5 1 4 3 2 4 2 6 1 0 2 5 2 4 1 3 0 5 1 4 1 1 4 3 4 1 2 2 3 0 4 0 3 0 2 2 4 3 3 3 4 6 4 1 3 3 5 1 5 1 3 2 3 5 5 0 4 
3 3 3 5 2 4 4 4 3 6 2 1 3 1 2 4 2 3 3 2 3 3 5 0 2 0 5 0 2 2 5 1 5 2 3 2 2 3 5 3 3 3 3 4 1 2 2 2 2 3 3 2 1 2 5 3 5 5 1 5 3 3 1 4 3 2 3 5 3 3 2 4 
5 5 5 3 3 3 1 5 2 6 2 5 3 3 6 0 7 1 2 4 1 3 0 4 5 5 0 4 4 5 5 6 1 7 1 4 4 1 5 1 6 4 4 3 5 4 5 2 6 4 5 3 3 2 6 1 1 5 4 6 2 1 4 1 6 2 3 6 3 2 5 3 
3 3 3 5 1 4 3 5 3 6 2 1 3 1 3 3 3 3 3 3 3 3 5 0 2 0 4 0 2 2 5 2 5 3 2 2 3 3 5 3 3 3 3 4 2 1 2 2 3 4 4 2 1 2 5 3 5 5 1 5 3 3 1 4 4 2 3 5 2 3 3 4 
1 1 5 6 1 5 4 6 4 7 2 3 4 2 5 3 5 4 3 4 3 4 4 2 4 2 4 2 0 4 6 4 5 5 2 4 4 4 7 3 5 5 5 5 4 0 4 3 5 5 5 1 1 2 7 3 5 7 3 7 4 3 3 5 6 3 4 7 1 2 5 6 
5 5 1 3 3 2 3 2 2 3 2 1 2 2 1 4 2 3 2 1 3 1 5 1 1 2 5 2 4 0 2 1 4 2 3 0 0 3 3 3 1 1 1 2 1 4 0 2 1 1 1 4 2 2 2 3 4 3 0 2 2 4 1 4 2 2 1 3 4 4 0 3 
8 8 1 2 5 1 4 0 3 0 4 4 2 4 3 5 4 4 3 2 4 2 6 4 3 5 5 5 6 2 0 4 4 4 5 2 2 3 0 4 3 1 1 2 3 6 3 3 3 1 1 6 5 4 0 4 5 1 3 0 2 5 4 4 2 3 2 0 6 6 2 2 
5 5 2 5 3 4 4 4 3 4 3 0 3 2 1 5 1 4 3 2 4 2 6 1 0 1 6 2 4 1 4 0 5 1 4 1 1 4 4 4 1 2 3 4 0 3 1 3 1 3 2 4 3 3 3 4 6 5 1 3 4 5 1 5 2 3 2 4 4 5 1 4 
6 6 4 2 3 2 1 3 2 4 2 5 2 3 5 1 6 1 2 3 2 2 1 4 5 5 1 5 5 4 4 5 0 6 2 4 4 1 4 2 5 3 3 2 5 5 4 2 5 3 4 4 4 2 4 1 0 3 4 4 1 2 4 0 6 2 2 4 4 3 5 2 
6 6 2 5 4 4 5 4 4 5 4 1 4 3 0 6 0 5 4 3 5 3 7 2 1 2 7 3 5 2 4 1 6 0 5 2 2 5 4 5 1 3 3 4 1 4 1 4 0 3 3 5 4 4 3 5 7 5 2 3 4 6 2 6 1 4 3 4 5 6 1 5 
3 3 4 4 1 3 1 4 2 6 0 4 2 1 5 1 5 1 1 3 0 2 2 3 4 3 1 2 2 3 5 4 2 5 0 3 3 1 5 0 5 3 4 3 4 2 3 1 5 4 4 1 1 0 5 1 2 5 3 5 2 0 2 2 5 1 3 5 1 0 4 3 
6 6 0 3 3 2 3 2 2 3 2 2 1 2 1 4 2 3 2 0 3 1 5 2 1 2 4 2 4 0 2 1 4 2 3 0 0 2 2 3 1 0 1 2 1 4 0 2 1 1 1 4 3 3 2 3 4 3 1 2 2 4 1 3 2 2 1 2 4 4 1 2 
6 6 0 3 3 2 3 2 2 3 2 2 1 2 1 4 2 3 2 0 3 1 5 2 1 2 4 3 4 0 2 1 4 2 3 0 0 3 2 3 1 0 1 2 1 4 1 2 1 1 1 4 3 3 2 3 4 3 1 2 2 4 1 3 2 2 1 2 5 4 1 2 
5 5 3 2 2 2 0 3 0 4 1 4 1 2 4 1 5 0 0 2 1 1 2 3 4 3 1 3 4 3 3 4 1 5 1 2 3 0 3 1 4 2 2 1 4 4 3 1 4 2 3 3 3 1 4 0 1 3 3 4 0 1 3 1 5 1 1 4 3 2 4 2 
