Arquivo Algoritmo estrutura modoRealoc criterio alpha modoBusca modoPerturba nivelPerturba nIter aceitacaoLimite nivelIntensifica nIterMelhora taxaAlpha nIterAlpha taxaPerturba taxaAceitacao nIterRestart alphaRestart maxIterFO tempo fitness gastos 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/220p_2s_1dt.dat Mult-Start 1 1 1 0.7 9 13 2 136 1 0 20 0.7 20 4 0.8 15 0.9 10 31 111259 2339.26 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/220p_2s_1dt.dat GRASP 1 1 1 0.9 9 13 2 10 1 0 20 0.7 20 4 0.8 15 0.9 10 515 108468 2247.39 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/220p_2s_1dt.dat GRASP_ada 1 1 1 0.7 9 13 2 136 1 0 20 0.7 20 4 0.8 15 0.9 10 5322 107988 2232.13 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/220p_2s_1dt.dat ILS 1 1 1 0.9 9 13 2 10 1 0 20 0.7 20 4 0.8 15 0.9 10 1552 108526 2229.23 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/220p_2s_1dt.dat ILS_ada 1 1 1 0.8 9 13 2 10 1 0 16 0.7 20 4 0.8 15 0.9 10 977 106420 2188.91 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/200p_10s_14dt.dat Mult-Start 1 1 1 0.8 9 13 2 151 1 0 16 0.7 20 4 0.8 15 0.9 10 47 204581 10755.2 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/200p_10s_14dt.dat GRASP 1 1 1 0.9 9 13 2 10 1 0 16 0.7 20 4 0.8 15 0.9 10 1509 206359 10535.5 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/200p_10s_14dt.dat GRASP_ada 1 1 1 0.7 9 13 2 151 1 0 20 0.7 20 4 0.8 15 0.9 10 27053 208058 10895.9 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/200p_10s_14dt.dat ILS 1 1 1 0.9 9 13 2 10 1 0 20 0.7 20 4 0.8 15 0.9 10 9052 205256 10552.7 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_2/instancias/200p_10s_14dt.dat ILS_ada 1 1 1 0.8 9 13 2 10 1 0 16 0.7 20 4 0.8 15 0.9 10 4658 205708 10368.7 
