Arquivo Algoritmo estrutura modoRealoc criterio alpha modoBusca modoPerturba nivelPerturba nIter aceitacaoLimite nivelIntensifica nIterMelhora taxaAlpha nIterAlpha taxaPerturba taxaAceitacao nIterRestart alphaRestart maxIterFO tempo fitness gastos 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/220p_2s_1dt.dat Mult-Start 1 1 1 0.7 13 13 2 117 1 0 20 0.7 20 4 0.8 15 0.9 10 14 66162 2009.06 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/220p_2s_1dt.dat GRASP 1 1 1 0.9 13 13 2 117 1 0 20 0.7 20 4 0.8 15 0.9 10 21214 66516.3 2071.92 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/220p_2s_1dt.dat GRASP_ada 1 1 1 0.7 13 13 2 117 1 0 20 0.7 20 4 0.8 15 0.9 10 10346 67365.2 2075.94 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/220p_2s_1dt.dat ILS 1 1 1 0.9 13 13 2 117 1 0 20 0.7 20 4 0.8 15 0.9 10 33548 68349.1 2196.78 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/220p_2s_1dt.dat ILS_ada 1 1 1 0.8 13 13 10 117 1 0 16 0.7 20 4 0.8 15 0.9 10 22092 66547.4 2051.66 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/200p_10s_14dt.dat Mult-Start 1 1 1 0.8 13 13 10 123 1 0 16 0.7 20 4 0.8 15 0.9 10 34 219235 10421.6 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/200p_10s_14dt.dat GRASP 1 1 1 0.9 13 13 10 123 1 0 16 0.7 20 4 0.8 15 0.9 10 78334 219827 10338.4 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/200p_10s_14dt.dat GRASP_ada 1 1 1 0.7 13 13 10 123 1 0 20 0.7 20 4 0.8 15 0.9 10 64124 220732 10506.1 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/200p_10s_14dt.dat ILS 1 1 1 0.9 13 13 2 123 1 0 20 0.7 20 4 0.8 15 0.9 10 476025 231627 11880.2 
/home/joaoweissmann/Documents/repos/DRSP-B/1_gerador_instancias_sinteticas/instance_set_1/instancias/200p_10s_14dt.dat ILS_ada 1 1 1 0.8 13 13 10 123 1 0 16 0.7 20 4 0.8 15 0.9 10 57111 221078 10645.8 
